,team_size,n_sources,heuristic_size,reliability_mean,reliability_range,n_samples,team_type,accuracy,precision,pool_accuracy,bounded_pool_accuracy,diversity,average
0,9,17,5,0.75,0.2,10000,expert,0.9699402266347884,,0.9808221450395584,0.9694873661623,0.2777777777777775,0.9560323426649304
1,9,17,5,0.75,0.2,10000,diverse,0.9827855103960887,,0.9884469504700568,0.9872094470093548,0.7833333333333331,0.8987001319715711
2,9,17,5,0.75,0.2,10000,diverse,0.9807324997802812,,0.9884469504700568,0.985867950203732,0.7833333333333333,0.8956905794270834
3,9,17,5,0.75,0.2,10000,diverse,0.9828327132320994,,0.9884469504700568,0.987658064220442,0.7833333333333331,0.8997929018825954
4,9,17,5,0.75,0.2,10000,diverse,0.9848245054807389,,0.9884469504700568,0.9888762094440254,0.7833333333333334,0.9026155826822916
5,9,17,5,0.75,0.2,10000,diverse,0.981500390293582,,0.9884469504700568,0.9863249763823956,0.7833333333333331,0.8947458837890624
6,9,17,5,0.75,0.2,10000,diverse,0.9824485812219804,,0.9884469504700568,0.9873275393754132,0.7833333333333332,0.8979010190158419
7,9,17,5,0.75,0.2,10000,diverse,0.9822069300235614,,0.9884469504700568,0.9867603051221278,0.7833333333333332,0.8968118302408854
8,9,17,5,0.75,0.2,10000,diverse,0.9807677646755664,,0.9884469504700568,0.9860290862281416,0.7833333333333333,0.8961467873806424
9,9,17,5,0.75,0.2,10000,diverse,0.982201006835772,,0.9884469504700568,0.9871995395477242,0.7833333333333332,0.8995959282769097
10,9,17,5,0.75,0.2,10000,diverse,0.9836948699912408,,0.9884469504700568,0.988137719900655,0.7833333333333332,0.9004542719184028
11,9,17,5,0.75,0.2,10000,diverse,0.9781285464233336,,0.9884469504700568,0.9830954441544107,0.7833333333333331,0.8888042728678385
12,9,17,5,0.75,0.2,10000,diverse,0.9817361610830354,,0.9884469504700568,0.9864885909905142,0.7833333333333335,0.8954629632568358
13,9,17,5,0.75,0.2,10000,diverse,0.984453408019328,,0.9884469504700568,0.9885904201154114,0.7833333333333331,0.9009088875325522
14,9,17,5,0.75,0.2,10000,diverse,0.9828434773532424,,0.9884469504700568,0.9875961464351812,0.7833333333333333,0.9006635031467015
15,9,17,5,0.75,0.2,10000,diverse,0.979557727713778,,0.9884469504700568,0.9851824270898903,0.7833333333333332,0.8928775840928819
16,9,17,5,0.75,0.2,10000,diverse,0.9808827559576888,,0.9884469504700568,0.9859079075814816,0.7833333333333333,0.8956322252061631
17,9,17,5,0.75,0.2,10000,diverse,0.9830878401047296,,0.9884469504700568,0.9875671741074188,0.7833333333333333,0.8978907162814669
18,9,17,5,0.75,0.2,10000,diverse,0.9809676248230618,,0.9884469504700568,0.9869846619048293,0.7833333333333333,0.8988742775472005
19,9,17,5,0.75,0.2,10000,diverse,0.9824869483929966,,0.9884469504700568,0.987308798098869,0.7833333333333334,0.8992396370442708
20,9,17,5,0.75,0.2,10000,diverse,0.9827480860566176,,0.9884469504700568,0.9875276068457964,0.7833333333333333,0.9002761100260417
21,9,17,5,0.75,0.2,10000,diverse,0.9815601680319338,,0.9884469504700568,0.9865369242890968,0.7833333333333333,0.8951747290039064
22,9,17,5,0.75,0.2,10000,diverse,0.9836184152460836,,0.9884469504700568,0.9881608947564794,0.7833333333333333,0.9012628544108072
23,9,17,5,0.75,0.2,10000,diverse,0.9808194179212282,,0.9884469504700568,0.9858797789461592,0.7833333333333332,0.8928243550618489
24,9,17,5,0.75,0.2,10000,diverse,0.9813609816271373,,0.9884469504700568,0.9862845122875924,0.7833333333333334,0.8958647159830728
25,9,17,5,0.75,0.2,10000,diverse,0.9821073455387048,,0.9884469504700568,0.9870660613794822,0.7833333333333332,0.8987165961371528
26,9,17,5,0.75,0.2,10000,diverse,0.9809223228694284,,0.9884469504700568,0.9860570684476748,0.7833333333333332,0.8956924373372394
27,9,17,5,0.75,0.2,10000,diverse,0.9807538391242911,,0.9884469504700568,0.9856413615703504,0.783333333333333,0.8941411238606771
28,9,17,5,0.75,0.2,10000,diverse,0.983882034092861,,0.9884469504700568,0.9878493899141844,0.7833333333333332,0.8990996881781683
29,9,17,5,0.75,0.2,10000,diverse,0.980919065949008,,0.9884469504700568,0.9865311893936868,0.7833333333333333,0.8955300028483071
30,9,17,5,0.75,0.2,10000,diverse,0.98274341553359,,0.9884469504700568,0.9871991417192654,0.7833333333333333,0.8970710150824652
31,9,17,5,0.75,0.2,10000,diverse,0.98123197913796,,0.9884469504700568,0.9866893107578716,0.7833333333333331,0.8976533892822266
32,9,17,5,0.75,0.2,10000,diverse,0.981619129048092,,0.9884469504700568,0.9868257155944424,0.7833333333333332,0.8979052616373698
33,9,17,5,0.75,0.2,10000,diverse,0.9824793823153876,,0.9884469504700568,0.987205784684989,0.7833333333333331,0.8983810059950087
34,9,17,5,0.75,0.2,10000,diverse,0.981284202962776,,0.9884469504700568,0.9862642192141576,0.7833333333333333,0.8964271871609159
35,9,17,5,0.75,0.2,10000,diverse,0.982312327964042,,0.9884469504700568,0.9869532155534178,0.7833333333333331,0.8985278186713325
36,9,17,5,0.75,0.2,10000,diverse,0.9804145951383162,,0.9884469504700568,0.9854215742060252,0.7833333333333333,0.8943864573838977
37,9,17,5,0.75,0.2,10000,diverse,0.98144659768952,,0.9884469504700568,0.9866904190667644,0.7833333333333331,0.8966661882866753
38,9,17,5,0.75,0.2,10000,diverse,0.9840223064709576,,0.9884469504700568,0.9881892839444936,0.7833333333333334,0.8998877224392362
39,9,17,5,0.75,0.2,10000,diverse,0.9810004542621706,,0.9884469504700568,0.9859415885516966,0.7833333333333332,0.8957200522189671
40,9,17,5,0.75,0.2,10000,diverse,0.984583610192078,,0.9884469504700568,0.9884612371071704,0.7833333333333333,0.9010091604275172
41,9,17,5,0.75,0.2,10000,diverse,0.9805633961139658,,0.9884469504700568,0.9858537820919292,0.7833333333333334,0.8940536941867404
42,9,17,5,0.75,0.2,10000,diverse,0.9827776013547944,,0.9884469504700568,0.9871723771708386,0.7833333333333332,0.8971335039605033
43,9,17,5,0.75,0.2,10000,diverse,0.9822166003137208,,0.9884469504700568,0.9869460889355348,0.7833333333333331,0.8981648959689669
44,9,17,5,0.75,0.2,10000,diverse,0.9814057420308356,,0.9884469504700568,0.9866065676266612,0.7833333333333333,0.8950486357964409
45,9,17,5,0.75,0.2,10000,diverse,0.9824990404423698,,0.9884469504700568,0.9871612538277847,0.783333333333333,0.8993045041232638
46,9,17,5,0.75,0.2,10000,diverse,0.9828055998711028,,0.9884469504700568,0.9876722103551488,0.7833333333333333,0.8974945303005641
47,9,17,5,0.75,0.2,10000,diverse,0.9813113584770778,,0.9884469504700568,0.9865074328576336,0.7833333333333333,0.8958228020562066
48,9,17,5,0.75,0.2,10000,diverse,0.9801794610942484,,0.9884469504700568,0.9854694493875178,0.7833333333333331,0.8931368926323784
49,9,17,5,0.75,0.2,10000,diverse,0.9815080094463086,,0.9884469504700568,0.9864806852041084,0.7833333333333332,0.896191803656684
50,9,17,5,0.75,0.2,10000,diverse,0.9820949215302948,,0.9884469504700568,0.9867742674984404,0.7833333333333333,0.8978462920464411
51,9,17,5,0.75,0.2,10000,diverse,0.9828958951566416,,0.9884469504700568,0.987515420772376,0.7833333333333334,0.8992027640787759
52,9,17,5,0.75,0.2,10000,diverse,0.9819729779893406,,0.9884469504700568,0.9870952212593164,0.7833333333333333,0.8962831968858507
53,9,17,5,0.75,0.2,10000,diverse,0.982447712175149,,0.9884469504700568,0.9870283759355638,0.7833333333333332,0.8990189010959201
54,9,17,5,0.75,0.2,10000,diverse,0.9809921131361036,,0.9884469504700568,0.9860636765820616,0.7833333333333333,0.8953445684136285
55,9,17,5,0.75,0.2,10000,diverse,0.9811276170025074,,0.9884469504700568,0.9865773915766128,0.7833333333333333,0.895856461859809
56,9,17,5,0.75,0.2,10000,diverse,0.9844750972352672,,0.9884469504700568,0.9887464556698354,0.7833333333333331,0.9031948255072698
57,9,17,5,0.75,0.2,10000,diverse,0.9802452934034288,,0.9884469504700568,0.9854573848886272,0.7833333333333332,0.894233114420573
58,9,17,5,0.75,0.2,10000,diverse,0.982886010316398,,0.9884469504700568,0.9874474387235996,0.7833333333333332,0.8997338001844619
59,9,17,5,0.75,0.2,10000,diverse,0.9826685094352526,,0.9884469504700568,0.987414288793625,0.7833333333333332,0.8978966418457031
60,9,17,5,0.75,0.2,10000,diverse,0.9798447148767476,,0.9884469504700568,0.985080185508849,0.7833333333333332,0.8930093485514321
61,9,17,5,0.75,0.2,10000,diverse,0.9829730793233332,,0.9884469504700568,0.9877534714101848,0.7833333333333333,0.8998957424587672
