Unnamed: 0,team_size,n_sources,heuristic_size,reliability_mean,reliability_range,n_samples,team_type,accuracy,precision,pool_accuracy,bounded_pool_accuracy,diversity,average
0,9,13,5,0.7,0.25,1000,expert,0.9413816021032276,,0.945849816679011,0.9409902171811806,0.2777777777777778,0.9207088936611852
1,9,13,5,0.7,0.25,1000,diverse,0.9280403451848216,,0.9406333243497884,0.9390013615749436,0.6833333333333333,0.8375593340687691
2,9,13,5,0.7,0.25,1000,diverse,0.927442437709646,,0.9406333243497884,0.9391656112114654,0.6833333333333333,0.8389398874139982
3,9,13,5,0.7,0.25,1000,diverse,0.9289313561577514,,0.9406333243497884,0.9391905602355026,0.6833333333333333,0.8395058866164385
4,9,13,5,0.7,0.25,1000,diverse,0.9287214785964856,,0.9406333243497884,0.938842774545966,0.6833333333333333,0.8390975592568479
5,9,13,5,0.7,0.25,1000,diverse,0.924725669721061,,0.9406333243497884,0.9375008063863312,0.6833333333333333,0.8335441407690061
6,9,13,5,0.7,0.25,1000,diverse,0.9331557151138428,,0.9406333243497884,0.9404373762386942,0.6833333333333333,0.8424966183986585
7,9,13,5,0.7,0.25,1000,diverse,0.9228447268497976,,0.9406333243497884,0.9363307244413248,0.6833333333333333,0.8320501271373187
8,9,13,5,0.7,0.25,1000,diverse,0.9326024231418588,,0.9406333243497884,0.940083465787809,0.6833333333333333,0.8407087741277247
9,9,13,5,0.7,0.25,1000,diverse,0.9307831169337768,,0.9406333243497884,0.939818133315594,0.6833333333333333,0.840219075430411
10,9,13,5,0.7,0.25,1000,diverse,0.9342609135870688,,0.9406333243497884,0.9412728392627696,0.6833333333333333,0.8453106318821535
11,9,13,5,0.7,0.25,1000,diverse,0.9194098914182708,,0.9406333243497884,0.9349570742847066,0.6833333333333333,0.829369068280339
12,9,13,5,0.7,0.25,1000,diverse,0.9362661815409884,,0.9406333243497884,0.9428970817994756,0.6833333333333333,0.8462271818033853
13,9,13,5,0.7,0.25,1000,diverse,0.9270444546999764,,0.9406333243497884,0.9379186159616894,0.6833333333333333,0.8360850300202546
14,9,13,5,0.7,0.25,1000,diverse,0.924512839652349,,0.9406333243497884,0.93741823346495,0.6833333333333333,0.8304030876856673
