,team_size,n_sources,heuristic_size,reliability_mean,reliability_range,n_samples,team_type,accuracy_opinion,precision_opinion,accuracy_evidence,accuracy_bounded,diversity,average
0,9,17,5,0.7,0.2,10000,expert,0.935925939128494,,0.9516144049823756,0.9352326462549588,0.2777777777777775,0.9158720920138888
1,9,17,5,0.7,0.2,10000,qualified_diverse_90,0.9602488129392582,,0.9568600760566012,0.9655137009149752,0.6944444444444443,0.8789847908528645
2,9,17,5,0.7,0.2,10000,qualified_diverse_90,0.9599324704267344,,0.956258614408795,0.9646995139118584,0.6833333333333333,0.8806116634114584
3,9,17,5,0.7,0.2,10000,qualified_diverse_90,0.9602799737366522,,0.9618198347997372,0.9647510477802508,0.6777777777777783,0.8820036039225261
4,9,17,5,0.7,0.2,10000,qualified_diverse_90,0.9604935468361644,,0.9568600760566012,0.965606695874174,0.6888888888888888,0.8805501527235244
5,9,17,5,0.7,0.2,10000,qualified_diverse_90,0.9602584860357573,,0.9568600760566012,0.9649783707725704,0.6777777777777776,0.8823565635850694
6,9,17,5,0.7,0.2,10000,qualified_diverse_90,0.9598243888359248,,0.9568600760566012,0.964694567336879,0.6777777777777776,0.8820129060872397
7,9,17,5,0.7,0.2,10000,qualified_diverse_90,0.9598109136857862,,0.9612355160111756,0.964676934284841,0.6833333333333331,0.8805381787109375
8,9,17,5,0.7,0.2,10000,qualified_diverse_90,0.960080396938964,,0.9618198347997372,0.9649375692421702,0.6777777777777778,0.8822860980902778
9,9,17,5,0.7,0.2,10000,qualified_diverse_90,0.960250843500638,,0.956258614408795,0.9648222176879402,0.6777777777777775,0.8821487388780382
10,9,17,5,0.7,0.2,10000,qualified_diverse_90,0.9596672587706586,,0.9618198347997372,0.9647232157360373,0.6777777777777774,0.882013918999566
11,9,17,5,0.7,0.2,10000,qualified_diverse_90,0.9608245088335524,,0.9568600760566012,0.965606695874174,0.688888888888889,0.8805249207899304
12,9,17,5,0.7,0.2,10000,qualified_diverse_90,0.9608632782981242,,0.9568600760566012,0.965606695874174,0.688888888888889,0.8805520255533855
13,9,17,5,0.7,0.2,10000,qualified_diverse_90,0.9592751384979328,,0.9568600760566012,0.964135488826792,0.6666666666666666,0.8834892336697049
14,9,17,5,0.7,0.2,10000,qualified_diverse_90,0.95965556682412,,0.9568600760566012,0.9649577962470984,0.688888888888889,0.8795155086263021
15,9,17,5,0.7,0.2,10000,qualified_diverse_90,0.9597356884692594,,0.9612355160111756,0.9644420807762882,0.6777777777777776,0.8816477935112847
16,9,17,5,0.7,0.2,10000,qualified_diverse_90,0.96014840072326,,0.9568600760566012,0.96503567013305,0.688888888888889,0.879639263780382
17,9,17,5,0.7,0.2,10000,qualified_diverse_90,0.9593000766838206,,0.9568600760566012,0.964378639862369,0.6777777777777779,0.8815514763726129
