,team_size,n_sources,heuristic_size,reliability_mean,n_samples,team_type,accuracy,precision,pool_accuracy,bounded_pool_accuracy,diversity,average
0,9,13,5,0.7,10000,expert,0.9278018627743487,,0.937938821502058,0.9272390379286698,0.2777777777777775,0.9061061934156379
1,9,13,5,0.7,10000,diverse,0.9310858082177514,,0.9395438575807591,0.9389198767434498,0.6833333333333333,0.8402429183813444
2,9,13,5,0.7,10000,diverse,0.9273203779421719,,0.9395438575807591,0.9386487475123227,0.6833333333333333,0.840299480452675
3,9,13,5,0.7,10000,diverse,0.931347491235477,,0.9395438575807591,0.9389788413957523,0.6833333333333332,0.8394759327846365
4,9,13,5,0.7,10000,diverse,0.9285466507192998,,0.9395438575807591,0.9386956409858506,0.6833333333333331,0.8379879886831276
5,9,13,5,0.7,10000,diverse,0.9289776227078248,,0.9395438575807591,0.938660014855997,0.6833333333333331,0.8401925548696846
6,9,13,5,0.7,10000,diverse,0.9264320178908744,,0.9395438575807591,0.9365899606391156,0.6833333333333331,0.8341682561728396
7,9,13,5,0.7,10000,diverse,0.9261787420685927,,0.9395438575807591,0.937092865494697,0.6833333333333332,0.8363707956104253
8,9,13,5,0.7,10000,diverse,0.9220520540799633,,0.9395438575807591,0.9369205304903411,0.6833333333333331,0.8339220884773662
9,9,13,5,0.7,10000,diverse,0.9302932866156425,,0.9395438575807591,0.939296805564408,0.6833333333333332,0.8406811522633746
10,9,13,5,0.7,10000,diverse,0.9279989916057878,,0.9395438575807591,0.9382994135801705,0.6833333333333333,0.8392993141289438
11,9,13,5,0.7,10000,diverse,0.9325497268009286,,0.9395438575807591,0.93984557612073,0.6833333333333335,0.8425381172839506
12,9,13,5,0.7,10000,diverse,0.9296456388275263,,0.9395438575807591,0.9387454315835224,0.6833333333333331,0.8398768569958848
13,9,13,5,0.7,10000,diverse,0.9281334448924626,,0.9395438575807591,0.9389641790274623,0.6833333333333333,0.840499909122085
14,9,13,5,0.7,10000,diverse,0.9292628650656756,,0.9395438575807591,0.9386987742264732,0.6833333333333331,0.8401508813443074
15,9,13,5,0.7,10000,diverse,0.932167945678936,,0.9395438575807591,0.9396597362440606,0.6833333333333332,0.8424483504801098
16,9,13,5,0.7,10000,diverse,0.9241955832525854,,0.9395438575807591,0.9365601163463598,0.6833333333333333,0.834523846021948
17,9,13,5,0.7,10000,diverse,0.9216391461201535,,0.9395438575807591,0.9365207133787822,0.6833333333333331,0.8337193595679012
18,9,13,5,0.7,10000,diverse,0.9333684888020889,,0.9395438575807591,0.9400873310896477,0.6833333333333333,0.8426533093278464
19,9,13,5,0.7,10000,diverse,0.9283698356556092,,0.9395438575807591,0.938326280480503,0.6833333333333331,0.8377485133744856
20,9,13,5,0.7,10000,diverse,0.9271798981605093,,0.9395438575807591,0.9380224317768131,0.6833333333333331,0.8386841358024691
21,9,13,5,0.7,10000,diverse,0.9317324490591065,,0.9395438575807591,0.9392402865160159,0.6833333333333336,0.838708420781893
22,9,13,5,0.7,10000,diverse,0.9260319627782055,,0.9395438575807591,0.9371130055045223,0.6833333333333332,0.8353730006858711
23,9,13,5,0.7,10000,diverse,0.9235846538360483,,0.9395438575807591,0.9360565455506448,0.6833333333333331,0.8327045216049384
24,9,13,5,0.7,10000,diverse,0.9254971558384888,,0.9395438575807591,0.9384887937120443,0.6833333333333333,0.8371229286694102
25,9,13,5,0.7,10000,diverse,0.9254555508707427,,0.9395438575807591,0.9370152625932425,0.683333333333333,0.83520140260631
26,9,13,5,0.7,10000,diverse,0.9205555153640308,,0.9395438575807591,0.9356255725139521,0.6833333333333332,0.8312617515432099
27,9,13,5,0.7,10000,diverse,0.9276837937840634,,0.9395438575807591,0.937989694823419,0.6833333333333336,0.8366647890946501
28,9,13,5,0.7,10000,diverse,0.9278637863110474,,0.9395438575807591,0.9382918027201771,0.6833333333333333,0.8375611162551441
29,9,13,5,0.7,10000,diverse,0.93088409613071,,0.9395438575807591,0.939234897791796,0.6833333333333331,0.840828225308642
30,9,13,5,0.7,10000,diverse,0.9246817733533033,,0.9395438575807591,0.9364689641076972,0.6833333333333332,0.8347779475308642
31,9,13,5,0.7,10000,diverse,0.9280741268036238,,0.9395438575807591,0.9381723138646175,0.6833333333333331,0.8372073696844994
32,9,13,5,0.7,10000,diverse,0.9283903325776817,,0.9395438575807591,0.9387393172256782,0.6833333333333333,0.8370949845679012
33,9,13,5,0.7,10000,diverse,0.9231989199698838,,0.9395438575807591,0.9350910611246694,0.6833333333333333,0.8313769170096023
34,9,13,5,0.7,10000,diverse,0.9335206205891403,,0.9395438575807591,0.9406981228489193,0.6833333333333332,0.8445539711934157
35,9,13,5,0.7,10000,diverse,0.9289211662526018,,0.9395438575807591,0.9387828803960429,0.6833333333333332,0.8397623251028807
36,9,13,5,0.7,10000,diverse,0.9303591417785063,,0.9395438575807591,0.9396189131784272,0.6833333333333331,0.8404967541152264
37,9,13,5,0.7,10000,diverse,0.9214060342217137,,0.9395438575807591,0.9351182047171424,0.6833333333333331,0.831432537722908
38,9,13,5,0.7,10000,diverse,0.9256917612994382,,0.9395438575807591,0.9373846235513169,0.6833333333333331,0.8368900051440329
