Unnamed: 0,team_size,n_sources,heuristic_size,reliability_mean,reliability_range,n_samples,team_type,accuracy,precision,pool_accuracy,bounded_pool_accuracy,diversity,average
0,9,13,5,0.55,0.25,1000,expert,0.7447137196492369,,0.7169634264205929,0.7454000813093823,0.2777777777777778,0.7225636274574814
1,9,13,5,0.55,0.25,1000,diverse,0.6475676025771948,,0.6454628532897932,0.6495777929068385,0.6833333333333333,0.6013076044052814
2,9,13,5,0.55,0.25,1000,diverse,0.6496303853538294,,0.6454628532897932,0.648865931575934,0.6833333333333333,0.5991685190108185
3,9,13,5,0.55,0.25,1000,diverse,0.6467532911046541,,0.6454628532897932,0.6484519483437869,0.6833333333333333,0.6000709282291867
4,9,13,5,0.55,0.25,1000,diverse,0.6204392082778987,,0.6454628532897932,0.6385421713227604,0.6833333333333333,0.5849265039916491
5,9,13,5,0.55,0.25,1000,diverse,0.6487189280628498,,0.6454628532897932,0.6489228941787202,0.6833333333333333,0.6005123324321229
6,9,13,5,0.55,0.25,1000,diverse,0.6416583697465601,,0.6454628532897932,0.6461200756218117,0.6833333333333333,0.5959257685473198
7,9,13,5,0.55,0.25,1000,diverse,0.6462495496443978,,0.6454628532897932,0.6467854220093594,0.6833333333333333,0.597187360061206
8,9,13,5,0.55,0.25,1000,diverse,0.6374251891352349,,0.6454628532897932,0.6456605231400359,0.6833333333333333,0.5956241922662681
9,9,13,5,0.55,0.25,1000,diverse,0.6512952114045587,,0.6454628532897932,0.6496042461662923,0.6833333333333333,0.6013897586674947
10,9,13,5,0.55,0.25,1000,diverse,0.6137592144133568,,0.6454628532897932,0.6334644516941066,0.6833333333333333,0.5789721648943866
11,9,13,5,0.55,0.25,1000,diverse,0.6265155920408927,,0.6454628532897932,0.6398858787388435,0.6833333333333333,0.586239972692419
12,9,13,5,0.55,0.25,1000,diverse,0.6494299795902831,,0.6454628532897932,0.6479462802458216,0.6833333333333333,0.5989543918085295
13,9,13,5,0.55,0.25,1000,diverse,0.6277860386615226,,0.6454628532897932,0.6416510992959812,0.6833333333333333,0.58975186382278
14,9,13,5,0.55,0.25,1000,diverse,0.6409855236139845,,0.6454628532897932,0.6444547422166007,0.6833333333333333,0.593565977737992
15,9,13,5,0.55,0.25,1000,diverse,0.6389997852393388,,0.6454628532897932,0.644557697019291,0.6833333333333333,0.5931070085171255
16,9,13,5,0.55,0.25,1000,diverse,0.6412948995793566,,0.6454628532897932,0.6456703967967095,0.6833333333333333,0.5955701450074748
17,9,13,5,0.55,0.25,1000,diverse,0.6430405948249514,,0.6454628532897932,0.6467460162693883,0.6833333333333333,0.5970249942380803
18,9,13,5,0.55,0.25,1000,diverse,0.6417528788644233,,0.6454628532897932,0.6461678404204525,0.6833333333333333,0.5964289604180731
19,9,13,5,0.55,0.25,1000,diverse,0.6164621625033162,,0.6454628532897932,0.6350159615747897,0.6833333333333333,0.5808899994423948
20,9,13,5,0.55,0.25,1000,diverse,0.6355122182971378,,0.6454628532897932,0.6439620746237089,0.6833333333333333,0.5922882722730598
21,9,13,5,0.55,0.25,1000,diverse,0.6428685431277976,,0.6454628532897932,0.6467736463971272,0.6833333333333333,0.5970176177752459
22,9,13,5,0.55,0.25,1000,diverse,0.6295879225944507,,0.6454628532897932,0.6399096581675172,0.6833333333333333,0.5869684302963445
23,9,13,5,0.55,0.25,1000,diverse,0.6528013626485623,,0.6454628532897932,0.650178119479236,0.6833333333333333,0.6022579315461838
24,9,13,5,0.55,0.25,1000,diverse,0.6491074346084071,,0.6454628532897932,0.6495348606580054,0.6833333333333333,0.6014847860102398
25,9,13,5,0.55,0.25,1000,diverse,0.6210815757929307,,0.6454628532897932,0.6357724579942143,0.6833333333333333,0.5814779338804228
26,9,13,5,0.55,0.25,1000,diverse,0.6367593420170754,,0.6454628532897932,0.6438935360549622,0.6833333333333333,0.5931421507181552
27,9,13,5,0.55,0.25,1000,diverse,0.6229845988695719,,0.6454628532897932,0.6392583803740277,0.6833333333333333,0.5858825657371239
28,9,13,5,0.55,0.25,1000,diverse,0.618077464355776,,0.6454628532897932,0.6364911358322689,0.6833333333333333,0.5821082419966082
29,9,13,5,0.55,0.25,1000,diverse,0.6487766772138537,,0.6454628532897932,0.648960102121277,0.6833333333333333,0.599488978112408
30,9,13,5,0.55,0.25,1000,diverse,0.6501665104219907,,0.6454628532897932,0.6502273712903746,0.6833333333333333,0.6022611544159313
31,9,13,5,0.55,0.25,1000,diverse,0.6353407153579194,,0.6454628532897932,0.6439517471406098,0.6833333333333333,0.5923978192013085
32,9,13,5,0.55,0.25,1000,diverse,0.6413228054833566,,0.6454628532897932,0.6461322882136598,0.6833333333333333,0.5955941254440746
33,9,13,5,0.55,0.25,1000,diverse,0.6362154462485288,,0.6454628532897932,0.6439517471406098,0.6833333333333333,0.5925639871630257
34,9,13,5,0.55,0.25,1000,diverse,0.6230892140256619,,0.6454628532897932,0.6392217761789272,0.6833333333333333,0.5858930167517643
35,9,13,5,0.55,0.25,1000,diverse,0.6571544216652045,,0.6454628532897932,0.6519598063127927,0.6833333333333333,0.6036919423195167
36,9,13,5,0.55,0.25,1000,diverse,0.6327203739171878,,0.6454628532897932,0.6422673451013663,0.6833333333333333,0.5905431836439847
37,9,13,5,0.55,0.25,1000,diverse,0.6247558517343725,,0.6454628532897932,0.6391441327161369,0.6833333333333333,0.585161885343324
38,9,13,5,0.55,0.25,1000,diverse,0.6324443671106978,,0.6454628532897932,0.6410405971377404,0.6833333333333333,0.5886742793229971
39,9,13,5,0.55,0.25,1000,diverse,0.6427483159308331,,0.6454628532897932,0.6478086795482842,0.6833333333333333,0.5986730204917374
40,9,13,5,0.55,0.25,1000,diverse,0.6541124349453868,,0.6454628532897932,0.652717530043968,0.6833333333333333,0.6057046612674415
41,9,13,5,0.55,0.25,1000,diverse,0.6507680691490068,,0.6454628532897932,0.6507569209406576,0.6833333333333333,0.6026891600206163
42,9,13,5,0.55,0.25,1000,diverse,0.6586727337079372,,0.6454628532897932,0.6525602122948528,0.6833333333333333,0.604760304733716
43,9,13,5,0.55,0.25,1000,diverse,0.6472580832659036,,0.6454628532897932,0.6477973117098277,0.6833333333333333,0.5987486630186231
44,9,13,5,0.55,0.25,1000,diverse,0.6505236856384435,,0.6454628532897932,0.6502495756560811,0.6833333333333333,0.6026671249645008
45,9,13,5,0.55,0.25,1000,diverse,0.6414130332467636,,0.6454628532897932,0.6450777824335279,0.6833333333333333,0.5936767450177229
46,9,13,5,0.55,0.25,1000,diverse,0.6277106405866266,,0.6454628532897932,0.6411575308036577,0.6833333333333333,0.5884508152990774
47,9,13,5,0.55,0.25,1000,diverse,0.6354699274107221,,0.6454628532897932,0.643528426302955,0.6833333333333333,0.592478180038808
48,9,13,5,0.55,0.25,1000,diverse,0.6328099250450356,,0.6454628532897932,0.6422751641628204,0.6833333333333333,0.5903418264866792
49,9,13,5,0.55,0.25,1000,diverse,0.6410333650763795,,0.6454628532897932,0.6462433255453353,0.6833333333333333,0.5966217601785543
50,9,13,5,0.55,0.25,1000,diverse,0.6453378829404608,,0.6454628532897932,0.6462644694550399,0.6833333333333333,0.5960799840421115
51,9,13,5,0.55,0.25,1000,diverse,0.6269070550793912,,0.6454628532897932,0.6416362689226112,0.6833333333333333,0.5892405006088446
52,9,13,5,0.55,0.25,1000,diverse,0.6275836526745548,,0.6454628532897932,0.6410050264900309,0.6833333333333333,0.5884182993847255
53,9,13,5,0.55,0.25,1000,diverse,0.6331355724386947,,0.6454628532897932,0.6434111690075268,0.6833333333333333,0.5922366120582027
54,9,13,5,0.55,0.25,1000,diverse,0.6266250981182979,,0.6454628532897932,0.640524851142805,0.6833333333333333,0.5876793614165383
55,9,13,5,0.55,0.25,1000,diverse,0.6424164094733493,,0.6454628532897932,0.646724560773255,0.6833333333333333,0.5969759084509495
56,9,13,5,0.55,0.25,1000,diverse,0.64394791874547,,0.6454628532897932,0.6478066700331493,0.6833333333333333,0.5986498849022635
57,9,13,5,0.55,0.25,1000,diverse,0.6322957691972777,,0.6454628532897932,0.642918389838343,0.6833333333333333,0.5909688037913131
58,9,13,5,0.55,0.25,1000,diverse,0.6324337109824614,,0.6454628532897932,0.6412080607901087,0.6833333333333333,0.5883423789343815
59,9,13,5,0.55,0.25,1000,diverse,0.6370992560045767,,0.6454628532897932,0.6438550908738907,0.6833333333333333,0.5928355741423933
60,9,13,5,0.55,0.25,1000,diverse,0.6420099298438864,,0.6454628532897932,0.6455808766204498,0.6833333333333333,0.5956292891204374
61,9,13,5,0.55,0.25,1000,diverse,0.636763785270662,,0.6454628532897932,0.6450994884612054,0.6833333333333333,0.5933549095273115
62,9,13,5,0.55,0.25,1000,diverse,0.6412081740197029,,0.6454628532897932,0.6488899462485898,0.6833333333333333,0.6004187994460118
63,9,13,5,0.55,0.25,1000,diverse,0.6329671060042454,,0.6454628532897932,0.6433581294420225,0.6833333333333333,0.5911448439007042
64,9,13,5,0.55,0.25,1000,diverse,0.640140620774188,,0.6454628532897932,0.6455453574313923,0.6833333333333333,0.5953998737501609
65,9,13,5,0.55,0.25,1000,diverse,0.616686317214661,,0.6454628532897932,0.6350159615747897,0.6833333333333333,0.5807693012069054
66,9,13,5,0.55,0.25,1000,diverse,0.630757657419835,,0.6454628532897932,0.6422923535911347,0.6833333333333333,0.590370240277577
67,9,13,5,0.55,0.25,1000,diverse,0.6385380371682563,,0.6454628532897932,0.6456364377298587,0.6833333333333333,0.5955993633488995
68,9,13,5,0.55,0.25,1000,diverse,0.6466019059056374,,0.6454628532897932,0.6484302822105568,0.6833333333333333,0.5998990337632419
69,9,13,5,0.55,0.25,1000,diverse,0.6424775496571595,,0.6454628532897932,0.6462307559813774,0.6833333333333333,0.5963609368620193
70,9,13,5,0.55,0.25,1000,diverse,0.6422408840341587,,0.6454628532897932,0.645001302054069,0.6833333333333333,0.5941491783512571
71,9,13,5,0.55,0.25,1000,diverse,0.6241347324369784,,0.6454628532897932,0.6404757038608828,0.6833333333333333,0.5875317839345422
72,9,13,5,0.55,0.25,1000,diverse,0.6517730700705968,,0.6454628532897932,0.6508189431608327,0.6833333333333333,0.6028297228761106
73,9,13,5,0.55,0.25,1000,diverse,0.6335013381151224,,0.6454628532897932,0.6416913111861375,0.6833333333333333,0.5894425124079701
74,9,13,5,0.55,0.25,1000,diverse,0.6520276863409846,,0.6454628532897932,0.6501799750536346,0.6833333333333333,0.6018613425574284
75,9,13,5,0.55,0.25,1000,diverse,0.6390071652179521,,0.6454628532897932,0.6449766795389036,0.6833333333333333,0.5944500870717995
76,9,13,5,0.55,0.25,1000,diverse,0.6408487032367862,,0.6454628532897932,0.6465738708620403,0.6833333333333333,0.5963497497458126
77,9,13,5,0.55,0.25,1000,diverse,0.6294034402179172,,0.6454628532897932,0.6417117667455914,0.6833333333333333,0.589616208541305
78,9,13,5,0.55,0.25,1000,diverse,0.6517957741586167,,0.6454628532897932,0.6501248069716716,0.6833333333333333,0.6022941894430781
79,9,13,5,0.55,0.25,1000,diverse,0.6362614719090929,,0.6454628532897932,0.6457567800046109,0.6833333333333333,0.5953748279863524
80,9,13,5,0.55,0.25,1000,diverse,0.6351128443100083,,0.6454628532897932,0.6439193128026728,0.6833333333333333,0.5928999112252443
81,9,13,5,0.55,0.25,1000,diverse,0.6502442081830548,,0.6454628532897932,0.6484671931175634,0.6833333333333333,0.5995210289120773
82,9,13,5,0.55,0.25,1000,diverse,0.6464011392634252,,0.6454628532897932,0.6477399747182533,0.6833333333333333,0.5984056358540434
83,9,13,5,0.55,0.25,1000,diverse,0.6465893113772547,,0.6454628532897932,0.6484675727850071,0.6833333333333333,0.5993650010750226
84,9,13,5,0.55,0.25,1000,diverse,0.648431585419966,,0.6454628532897932,0.6483877721318112,0.6833333333333333,0.5995013446974264
85,9,13,5,0.55,0.25,1000,diverse,0.6355436657323701,,0.6454628532897932,0.6434474643284134,0.6833333333333333,0.5918734224865239
86,9,13,5,0.55,0.25,1000,diverse,0.6376832740869396,,0.6454628532897932,0.6439171189746697,0.6833333333333333,0.5929609836807566
87,9,13,5,0.55,0.25,1000,diverse,0.6441883178263075,,0.6454628532897932,0.6462072356789623,0.6833333333333333,0.596207676789293
88,9,13,5,0.55,0.25,1000,diverse,0.6328644645078318,,0.6454628532897932,0.6428642668287661,0.6833333333333333,0.5909435482976467
89,9,13,5,0.55,0.25,1000,diverse,0.6373551994499043,,0.6454628532897932,0.6450636071834321,0.6833333333333333,0.5946036647952568
90,9,13,5,0.55,0.25,1000,diverse,0.6385308847928401,,0.6454628532897932,0.6462879377005706,0.6833333333333333,0.5966534247822494
91,9,13,5,0.55,0.25,1000,diverse,0.6293645105476033,,0.6454628532897932,0.6422552636983616,0.6833333333333333,0.5900127928666062
92,9,13,5,0.55,0.25,1000,diverse,0.6380890100361851,,0.6454628532897932,0.6434154781708576,0.6833333333333333,0.5921438962440857
93,9,13,5,0.55,0.25,1000,diverse,0.6298513674811703,,0.6454628532897932,0.6417294623836813,0.6833333333333333,0.5892008725917486
94,9,13,5,0.55,0.25,1000,diverse,0.6529726613276816,,0.6454628532897932,0.6500471310571907,0.6833333333333333,0.6014872808159724
95,9,13,5,0.55,0.25,1000,diverse,0.6334013324227545,,0.6454628532897932,0.6416599219269263,0.6833333333333333,0.5889989596293885
96,9,13,5,0.55,0.25,1000,diverse,0.6294822234550337,,0.6454628532897932,0.6404487076485466,0.6833333333333333,0.5873976500108508
97,9,13,5,0.55,0.25,1000,diverse,0.6420888716242237,,0.6454628532897932,0.6461951080508357,0.6833333333333333,0.5961775444275657
98,9,13,5,0.55,0.25,1000,diverse,0.6278836815621127,,0.6454628532897932,0.6421914841651728,0.6833333333333333,0.5898176592439879
99,9,13,5,0.55,0.25,1000,diverse,0.6429045948131884,,0.6454628532897932,0.6468382697941821,0.6833333333333333,0.5974464351265781
100,9,13,5,0.55,0.25,1000,diverse,0.6274163468100658,,0.6454628532897932,0.6397986954405463,0.6833333333333333,0.5872448470487451
101,9,13,5,0.55,0.25,1000,diverse,0.6503580248212972,,0.6454628532897932,0.6490021522585105,0.6833333333333333,0.5998603095143846
102,9,13,5,0.55,0.25,1000,diverse,0.6257679660608035,,0.6454628532897932,0.6404457547126952,0.6833333333333333,0.5877673038251378
103,9,13,5,0.55,0.25,1000,diverse,0.6459526739831045,,0.6454628532897932,0.6479237767169976,0.6833333333333333,0.599011076891236
104,9,13,5,0.55,0.25,1000,diverse,0.638913763418596,,0.6454628532897932,0.6449962084352818,0.6833333333333333,0.5934858665669341
105,9,13,5,0.55,0.25,1000,diverse,0.636212100337078,,0.6454628532897932,0.6439254535839725,0.6833333333333333,0.5929565141114286
106,9,13,5,0.55,0.25,1000,diverse,0.654696995899102,,0.6454628532897932,0.6507023013412525,0.6833333333333333,0.6029165365320108
107,9,13,5,0.55,0.25,1000,diverse,0.6384347294010533,,0.6454628532897932,0.6461009300733758,0.6833333333333333,0.5951210362965776
108,9,13,5,0.55,0.25,1000,diverse,0.6492756171783247,,0.6454628532897932,0.6479129734547708,0.6833333333333333,0.5985510225172004
109,9,13,5,0.55,0.25,1000,diverse,0.6281839900001072,,0.6454628532897932,0.6432995498482794,0.6833333333333333,0.5911046055320458
110,9,13,5,0.55,0.25,1000,diverse,0.6318760488196911,,0.6454628532897932,0.6439941398260292,0.6833333333333333,0.5928380891424736
111,9,13,5,0.55,0.25,1000,diverse,0.634963365015293,,0.6454628532897932,0.6422556286115524,0.6833333333333333,0.5903173924977496
112,9,13,5,0.55,0.25,1000,diverse,0.6385762714368453,,0.6454628532897932,0.6455382190845618,0.6833333333333333,0.5953199497200923
113,9,13,5,0.55,0.25,1000,diverse,0.6550499064959479,,0.6454628532897932,0.6506870891909786,0.6833333333333333,0.6024916517620322
114,9,13,5,0.55,0.25,1000,diverse,0.6567539386342387,,0.6454628532897932,0.6514300626764065,0.6833333333333333,0.6039579223281171
115,9,13,5,0.55,0.25,1000,diverse,0.6365405072277384,,0.6454628532897932,0.6444637405021643,0.6833333333333333,0.5939578663080579
116,9,13,5,0.55,0.25,1000,diverse,0.6365269349147891,,0.6454628532897932,0.6454729164027073,0.6833333333333333,0.595397486095036
117,9,13,5,0.55,0.25,1000,diverse,0.6322318119853507,,0.6454628532897932,0.6427600913933311,0.6833333333333333,0.5912466102028678
118,9,13,5,0.55,0.25,1000,diverse,0.64930727028554,,0.6454628532897932,0.6479528344260663,0.6833333333333333,0.598732580882885
119,9,13,5,0.55,0.25,1000,diverse,0.6378923214001768,,0.6454628532897932,0.6443978951288767,0.6833333333333333,0.5935777365920247
120,9,13,5,0.55,0.25,1000,diverse,0.6230377763298105,,0.6454628532897932,0.6379186410027871,0.6833333333333333,0.5839643507868764
121,9,13,5,0.55,0.25,1000,diverse,0.6331819062021071,,0.6454628532897932,0.6422989065618845,0.6833333333333333,0.5897354742758167
122,9,13,5,0.55,0.25,1000,diverse,0.6419068998082587,,0.6454628532897932,0.6449540821678026,0.6833333333333333,0.5937134947122957
123,9,13,5,0.55,0.25,1000,diverse,0.6294422690191899,,0.6454628532897932,0.6399330580377498,0.6833333333333333,0.5867082942323202
124,9,13,5,0.55,0.25,1000,diverse,0.6423774497934622,,0.6454628532897932,0.647269088396891,0.6833333333333333,0.5974624819556971
125,9,13,5,0.55,0.25,1000,diverse,0.6309718367657462,,0.6454628532897932,0.6416285578324812,0.6833333333333333,0.588915945788725
126,9,13,5,0.55,0.25,1000,diverse,0.6476717774973328,,0.6454628532897932,0.6482596756984118,0.6833333333333333,0.599125737736706
127,9,13,5,0.55,0.25,1000,diverse,0.6436813315755769,,0.6454628532897932,0.6461751094696941,0.6833333333333333,0.5964108004497011
128,9,13,5,0.55,0.25,1000,diverse,0.6487225088782074,,0.6454628532897932,0.6495681969674485,0.6833333333333333,0.6011907864442676
129,9,13,5,0.55,0.25,1000,diverse,0.6336390661299016,,0.6454628532897932,0.6429090116688778,0.6833333333333333,0.5903112475636173
130,9,13,5,0.55,0.25,1000,diverse,0.6400509126257012,,0.6454628532897932,0.6455146532850364,0.6833333333333333,0.5955011634338966
131,9,13,5,0.55,0.25,1000,diverse,0.6347891521663402,,0.6454628532897932,0.6439327935109778,0.6833333333333333,0.5931028287559479
132,9,13,5,0.55,0.25,1000,diverse,0.6417011302961195,,0.6454628532897932,0.6456134117328938,0.6833333333333333,0.5953732536728261
133,9,13,5,0.55,0.25,1000,diverse,0.6282828999890393,,0.6454628532897932,0.6410608904742203,0.6833333333333333,0.5885984175216614
134,9,13,5,0.55,0.25,1000,diverse,0.6402131924434349,,0.6454628532897932,0.644500716981949,0.6833333333333333,0.594004208150479
135,9,13,5,0.55,0.25,1000,diverse,0.6652198604082973,,0.6454628532897932,0.65532142920392,0.6833333333333333,0.6070398181370028
136,9,13,5,0.55,0.25,1000,diverse,0.6288710321170905,,0.6454628532897932,0.6427749836040852,0.6833333333333333,0.5910525251039522
137,9,13,5,0.55,0.25,1000,diverse,0.6418599336627322,,0.6454628532897932,0.6467748404742579,0.6833333333333333,0.5974026206336003
138,9,13,5,0.55,0.25,1000,diverse,0.618928896990286,,0.6454628532897932,0.6372501321220856,0.6833333333333333,0.5825470385792424
139,9,13,5,0.55,0.25,1000,diverse,0.6399325149446347,,0.6454628532897932,0.6450716605847897,0.6833333333333333,0.5947124100614739
140,9,13,5,0.55,0.25,1000,diverse,0.6492455016904448,,0.6454628532897932,0.6495001266837754,0.6833333333333333,0.6015309305977528
141,9,13,5,0.55,0.25,1000,diverse,0.6311149897743908,,0.6454628532897932,0.6421771020516784,0.6833333333333333,0.5905701744952419
142,9,13,5,0.55,0.25,1000,diverse,0.6309843001205875,,0.6454628532897932,0.643320946462935,0.6833333333333333,0.59183130056792
143,9,13,5,0.55,0.25,1000,diverse,0.6258156651772908,,0.6454628532897932,0.638554306210587,0.6833333333333333,0.5848787083152489
144,9,13,5,0.55,0.25,1000,diverse,0.6402080154612231,,0.6454628532897932,0.6456583892701495,0.6833333333333333,0.5955222854492856
145,9,13,5,0.55,0.25,1000,diverse,0.6358026766579923,,0.6454628532897932,0.6439589162137893,0.6833333333333333,0.5930264295689462
146,9,13,5,0.55,0.25,1000,diverse,0.6328526675475776,,0.6454628532897932,0.6440159991144028,0.6833333333333333,0.5926373880921667
147,9,13,5,0.55,0.25,1000,diverse,0.6250638636466501,,0.6454628532897932,0.6385270149614541,0.6833333333333333,0.5848271078629357
148,9,13,5,0.55,0.25,1000,diverse,0.6317952607725672,,0.6454628532897932,0.6416510992959812,0.6833333333333333,0.5896494421838833
149,9,13,5,0.55,0.25,1000,diverse,0.6248485208025827,,0.6454628532897932,0.639834359064857,0.6833333333333333,0.5865302161682716
150,9,13,5,0.55,0.25,1000,diverse,0.6389256614089447,,0.6454628532897932,0.6444478124996911,0.6833333333333333,0.5938985981991196
151,9,13,5,0.55,0.25,1000,diverse,0.6344023502215783,,0.6454628532897932,0.6445895591387942,0.6833333333333333,0.5934757086256993
152,9,13,5,0.55,0.25,1000,diverse,0.6335363393578033,,0.6454628532897932,0.64341659070756,0.6833333333333333,0.5920445971101989
153,9,13,5,0.55,0.25,1000,diverse,0.6448229537950136,,0.6454628532897932,0.6472459841627183,0.6833333333333333,0.5974797307085371
154,9,13,5,0.55,0.25,1000,diverse,0.6495333445223925,,0.6454628532897932,0.6472259116514818,0.6833333333333333,0.5971881123509035
155,9,13,5,0.55,0.25,1000,diverse,0.6555412662439897,,0.6454628532897932,0.6508487726591332,0.6833333333333333,0.6031802707398969
156,9,13,5,0.55,0.25,1000,diverse,0.6243039575819072,,0.6454628532897932,0.6392162928797789,0.6833333333333333,0.5859031607068224
157,9,13,5,0.55,0.25,1000,diverse,0.6283776235222573,,0.6454628532897932,0.6411149938996885,0.6833333333333333,0.5884295055733721
158,9,13,5,0.55,0.25,1000,diverse,0.6282527189793778,,0.6454628532897932,0.6410125272548486,0.6833333333333333,0.5879803271785783
159,9,13,5,0.55,0.25,1000,diverse,0.6470075531639037,,0.6454628532897932,0.6477843128479843,0.6833333333333333,0.5985369456249598
160,9,13,5,0.55,0.25,1000,diverse,0.6373444064546225,,0.6454628532897932,0.645001302054069,0.6833333333333333,0.5943166044409482
161,9,13,5,0.55,0.25,1000,diverse,0.6432181236863568,,0.6454628532897932,0.646123363331246,0.6833333333333333,0.5963309349011917
162,9,13,5,0.55,0.25,1000,diverse,0.6290830594188439,,0.6454628532897932,0.6405136400908569,0.6833333333333333,0.5875740110320418
163,9,13,5,0.55,0.25,1000,diverse,0.6295301337156416,,0.6454628532897932,0.640436343818654,0.6833333333333333,0.5875891282220534
164,9,13,5,0.55,0.25,1000,diverse,0.6322252047202608,,0.6454628532897932,0.6422769755617077,0.6833333333333333,0.5898427498841253
165,9,13,5,0.55,0.25,1000,diverse,0.6332715857198337,,0.6454628532897932,0.6422609173078808,0.6833333333333333,0.5898735325339989
166,9,13,5,0.55,0.25,1000,diverse,0.6372319091608885,,0.6454628532897932,0.6439930345052949,0.6833333333333333,0.5930361863191498
167,9,13,5,0.55,0.25,1000,diverse,0.6414789094885418,,0.6454628532897932,0.6467406002976221,0.6833333333333333,0.5968430753128617
168,9,13,5,0.55,0.25,1000,diverse,0.6527870963077298,,0.6454628532897932,0.6520319612464007,0.6833333333333333,0.6049354801281589
169,9,13,5,0.55,0.25,1000,diverse,0.6347305771162208,,0.6454628532897932,0.6428313504004477,0.6833333333333333,0.5912049285913789
170,9,13,5,0.55,0.25,1000,diverse,0.6374703258153962,,0.6454628532897932,0.6445478984964574,0.6833333333333333,0.5937842667090648
171,9,13,5,0.55,0.25,1000,diverse,0.6261618797300879,,0.6454628532897932,0.6373012113595369,0.6833333333333333,0.5836107158293548
172,9,13,5,0.55,0.25,1000,diverse,0.6367782157121573,,0.6454628532897932,0.6467699720817601,0.6833333333333333,0.5958783816390175
173,9,13,5,0.55,0.25,1000,diverse,0.6259630708768795,,0.6454628532897932,0.6404548623838151,0.6833333333333333,0.5874709497170784
174,9,13,5,0.55,0.25,1000,diverse,0.6555602975717061,,0.6454628532897932,0.6526665832589886,0.6833333333333333,0.6056155887037573
175,9,13,5,0.55,0.25,1000,diverse,0.6189693791166448,,0.6454628532897932,0.636509586706836,0.6833333333333333,0.5825930819605865
176,9,13,5,0.55,0.25,1000,diverse,0.6498396008525489,,0.6454628532897932,0.6495777929068385,0.6833333333333333,0.6018162707486042
177,9,13,5,0.55,0.25,1000,diverse,0.6301578623700896,,0.6454628532897932,0.6428225335304978,0.6833333333333333,0.5910532741870017
178,9,13,5,0.55,0.25,1000,diverse,0.6403310830325164,,0.6454628532897932,0.6452212005378286,0.6833333333333333,0.5949439259118602
179,9,13,5,0.55,0.25,1000,diverse,0.639467793051141,,0.6454628532897932,0.6428313504004477,0.6833333333333333,0.5910382665714218
180,9,13,5,0.55,0.25,1000,diverse,0.6403956123687085,,0.6454628532897932,0.6444557319455015,0.6833333333333333,0.593178926727337
181,9,13,5,0.55,0.25,1000,diverse,0.6326674514391537,,0.6454628532897932,0.6422447500775799,0.6833333333333333,0.590684752553932
182,9,13,5,0.55,0.25,1000,diverse,0.6238668605639752,,0.6454628532897932,0.6392693055482679,0.6833333333333333,0.5860913962683659
183,9,13,5,0.55,0.25,1000,diverse,0.6376847649764867,,0.6454628532897932,0.6450318650776912,0.6833333333333333,0.594322566629627
184,9,13,5,0.55,0.25,1000,diverse,0.6254956365762274,,0.6454628532897932,0.6391574619505906,0.6833333333333333,0.5862197046417531
185,9,13,5,0.55,0.25,1000,diverse,0.6364072932190481,,0.6454628532897932,0.6455506367784491,0.6833333333333333,0.5957522251651384
186,9,13,5,0.55,0.25,1000,diverse,0.6276460065436131,,0.6454628532897932,0.6398644784228527,0.6833333333333333,0.5868018956213429
187,9,13,5,0.55,0.25,1000,diverse,0.6328398660429928,,0.6454628532897932,0.642825529244625,0.6833333333333333,0.591210354566535
188,9,13,5,0.55,0.25,1000,diverse,0.6563606750494275,,0.6454628532897932,0.6514804648222847,0.6833333333333333,0.6037080318816176
189,9,13,5,0.55,0.25,1000,diverse,0.6424790954404904,,0.6454628532897932,0.6461634231509283,0.6833333333333333,0.5957959263830617
190,9,13,5,0.55,0.25,1000,diverse,0.6217748374998582,,0.6454628532897932,0.6392146694304881,0.6833333333333333,0.5858171079181939
191,9,13,5,0.55,0.25,1000,diverse,0.6324924911777496,,0.6454628532897932,0.6404998018239483,0.6833333333333333,0.5880879263569396
