,team_size,n_sources,heuristic_size,reliability_mean,n_samples,team_type,accuracy,precision,pool_accuracy,bounded_pool_accuracy,diversity,average
0,9,17,5,0.55,10000,expert,0.7357918421052932,,0.7338870098638535,0.735638529753685,0.2777777777777775,0.7149423166232639
0,9,17,5,0.55,10000,qualified_diverse_50,0.6709561978302714,,0.663742752499829,0.6785200545825352,0.7833333333333332,0.6060524319118924
1,9,17,5,0.55,10000,qualified_diverse_50,0.6750336561393331,,0.663742752499829,0.6822095050395705,0.7833333333333329,0.608570018717448
2,9,17,5,0.55,10000,qualified_diverse_50,0.6805067530227651,,0.663742752499829,0.6902294991856108,0.7777777777777776,0.6126145003255208
3,9,17,5,0.55,10000,qualified_diverse_50,0.6782178671309951,,0.663742752499829,0.6845186800741414,0.7833333333333333,0.610123872680664
4,9,17,5,0.55,10000,qualified_diverse_50,0.6783632466546428,,0.663742752499829,0.6876808890561237,0.7777777777777778,0.6109337912326389
5,9,17,5,0.55,10000,qualified_diverse_50,0.6789102828643394,,0.663742752499829,0.6894482376260167,0.7777777777777776,0.6121964503309462
6,9,17,5,0.55,10000,qualified_diverse_50,0.6716297949902394,,0.663742752499829,0.6785844101747813,0.7833333333333332,0.6060875349934896
7,9,17,5,0.55,10000,qualified_diverse_50,0.677563967415749,,0.663742752499829,0.6845186800741414,0.7833333333333331,0.6100857343207466
8,9,17,5,0.55,10000,qualified_diverse_50,0.6789126094602318,,0.663742752499829,0.6852809074165662,0.7833333333333331,0.6103939720323351
9,9,17,5,0.55,10000,qualified_diverse_50,0.6698394109608776,,0.663742752499829,0.6769479550763315,0.7833333333333332,0.6050147786458334
10,9,17,5,0.55,10000,qualified_diverse_50,0.6755944957006139,,0.663742752499829,0.6822356498110973,0.7833333333333334,0.6086192990451389
11,9,17,5,0.55,10000,qualified_diverse_50,0.6813107446365576,,0.663742752499829,0.6909958417973794,0.7777777777777775,0.613155643310547
12,9,17,5,0.55,10000,qualified_diverse_50,0.6650356361991083,,0.663742752499829,0.6720285258403607,0.7833333333333333,0.6015991959635417
13,9,17,5,0.55,10000,qualified_diverse_50,0.6758679430631638,,0.663742752499829,0.6822617010442442,0.7833333333333333,0.6086741883680555
14,9,17,5,0.55,10000,qualified_diverse_50,0.675534891533359,,0.663742752499829,0.6830225180386857,0.7833333333333331,0.6091968162706163
15,9,17,5,0.55,10000,qualified_diverse_50,0.6780228770295713,,0.663742752499829,0.6852809074165662,0.7833333333333331,0.6105991324191623
16,9,17,5,0.55,10000,qualified_diverse_50,0.6680425868925008,,0.663742752499829,0.6756100480758334,0.7833333333333332,0.6040470407443577
17,9,17,5,0.55,10000,qualified_diverse_50,0.6781519369787516,,0.663742752499829,0.6852809074165662,0.783333333333333,0.6106491065131294
18,9,17,5,0.55,10000,qualified_diverse_50,0.6778316698410007,,0.663742752499829,0.6852809074165662,0.7833333333333331,0.6106027385796441
19,9,17,5,0.55,10000,qualified_diverse_50,0.6679375991273759,,0.663742752499829,0.6748325121724763,0.7833333333333332,0.6035638823784722
20,9,17,5,0.55,10000,qualified_diverse_50,0.6775701021553819,,0.663742752499829,0.6845186800741414,0.7833333333333331,0.6101343804253473
21,9,17,5,0.55,10000,qualified_diverse_50,0.6803893024004937,,0.663742752499829,0.6910932619240453,0.7777777777777779,0.6131519656032987
22,9,17,5,0.55,10000,qualified_diverse_50,0.6832033573022025,,0.663742752499829,0.6926972778877452,0.7777777777777778,0.6139881302897137
23,9,17,5,0.55,10000,qualified_diverse_50,0.6726252907353958,,0.663742752499829,0.6808413683422552,0.7833333333333333,0.6076229664442274
24,9,17,5,0.55,10000,qualified_diverse_50,0.6743309009598613,,0.663742752499829,0.6822875967119073,0.7833333333333332,0.6086501879882812
25,9,17,5,0.55,10000,qualified_diverse_50,0.6756552028833451,,0.663742752499829,0.6829827743926928,0.7833333333333333,0.6091179909939236
26,9,17,5,0.55,10000,qualified_diverse_50,0.6765907276621226,,0.663742752499829,0.6837660399313603,0.7833333333333333,0.6096557500542535
27,9,17,5,0.55,10000,qualified_diverse_50,0.6813883673273402,,0.663742752499829,0.6910973983061948,0.7777777777777776,0.6131668697102866
28,9,17,5,0.55,10000,qualified_diverse_50,0.6756229774501237,,0.663742752499829,0.6829827743926928,0.7833333333333331,0.6089755417209202
29,9,17,5,0.55,10000,qualified_diverse_50,0.6723028587626569,,0.663742752499829,0.679214190717532,0.7833333333333334,0.6066281365288629
30,9,17,5,0.55,10000,qualified_diverse_50,0.6733668186304793,,0.663742752499829,0.679982842218916,0.7833333333333333,0.607111638454861
31,9,17,5,0.55,10000,qualified_diverse_50,0.6753622747872283,,0.663742752499829,0.6822617010442442,0.7833333333333333,0.6085420353190104
32,9,17,5,0.55,10000,qualified_diverse_50,0.6739770914228416,,0.663742752499829,0.6814329705572544,0.7833333333333332,0.6081114706759982
33,9,17,5,0.55,10000,qualified_diverse_50,0.6799868317838218,,0.663742752499829,0.6894007711507584,0.7777777777777773,0.6120589605034723
34,9,17,5,0.55,10000,qualified_diverse_50,0.6726514136220785,,0.663742752499829,0.6799953064354947,0.7833333333333332,0.6071129281955296
35,9,17,5,0.55,10000,qualified_diverse_50,0.6773661586975543,,0.663742752499829,0.6845186800741414,0.7833333333333332,0.6100631336805555
36,9,17,5,0.55,10000,qualified_diverse_50,0.6732772933625184,,0.663742752499829,0.6799144991769521,0.7833333333333333,0.6070728125
37,9,17,5,0.55,10000,qualified_diverse_50,0.6738320014136008,,0.663742752499829,0.6807293711111759,0.7833333333333331,0.6076287858072917
38,9,17,5,0.55,10000,qualified_diverse_50,0.6729762464195757,,0.663742752499829,0.6800011605516325,0.7833333333333331,0.6071129444715712
39,9,17,5,0.55,10000,qualified_diverse_50,0.6767269278320136,,0.663742752499829,0.6837660399313603,0.7833333333333332,0.6096506719292535
40,9,17,5,0.55,10000,qualified_diverse_50,0.6673320180945999,,0.663742752499829,0.6762631870212952,0.7833333333333333,0.6045165825737846
41,9,17,5,0.55,10000,qualified_diverse_50,0.6768809046245312,,0.663742752499829,0.6830026861753691,0.7833333333333334,0.6090351242404515
42,9,17,5,0.55,10000,qualified_diverse_50,0.671228077261991,,0.663742752499829,0.6792688608773225,0.7833333333333332,0.6066297272406685
43,9,17,5,0.55,10000,qualified_diverse_50,0.6772728857026431,,0.663742752499829,0.6845186800741414,0.7833333333333332,0.6101226003689235
44,9,17,5,0.55,10000,qualified_diverse_50,0.6746720724279558,,0.663742752499829,0.6815100632451343,0.7833333333333331,0.6080924435763888
45,9,17,5,0.55,10000,qualified_diverse_50,0.6686973326135208,,0.663742752499829,0.6748371151536448,0.7833333333333333,0.6035282021755642
46,9,17,5,0.55,10000,qualified_diverse_50,0.6865251864075055,,0.663742752499829,0.6943978274372384,0.7777777777777778,0.6147667697482639
47,9,17,5,0.55,10000,qualified_diverse_50,0.6810504283657677,,0.663742752499829,0.6910071555122912,0.7777777777777775,0.6130509518771701
48,9,17,5,0.55,10000,qualified_diverse_50,0.6764008735738687,,0.663742752499829,0.6837660399313603,0.7833333333333334,0.6096246762424045
49,9,17,5,0.55,10000,qualified_diverse_50,0.6718033117232809,,0.663742752499829,0.6792809918681648,0.7833333333333333,0.6066409187825522
50,9,17,5,0.55,10000,qualified_diverse_50,0.675490116809029,,0.663742752499829,0.6822617010442442,0.7833333333333334,0.6086434297688802
51,9,17,5,0.55,10000,qualified_diverse_50,0.676921830015415,,0.663742752499829,0.6837525683080414,0.7833333333333331,0.6096220968967014
