Unnamed: 0,team_size,n_sources,heuristic_size,reliability_mean,reliability_range,n_samples,team_type,accuracy,precision,pool_accuracy,bounded_pool_accuracy,diversity,average
0,9,13,5,0.55,0.15,1000,expert,0.6899195159569743,,0.6795041491389278,0.6900949165083888,0.2777777777777778,0.6721793226453994
1,9,13,5,0.55,0.15,1000,diverse,0.6307044617835028,,0.6443552748611788,0.6398453828544437,0.6833333333333333,0.5880885310872396
2,9,13,5,0.55,0.15,1000,diverse,0.6383011576395161,,0.6443552748611788,0.6430109008850079,0.6833333333333333,0.5928597088623047
3,9,13,5,0.55,0.15,1000,diverse,0.6275131118158535,,0.6443552748611788,0.6395060414016569,0.6833333333333333,0.5876655068630643
4,9,13,5,0.55,0.15,1000,diverse,0.6312519419616238,,0.6443552748611788,0.6409627025384779,0.6833333333333333,0.5895822772894966
5,9,13,5,0.55,0.15,1000,diverse,0.6407139044188519,,0.6443552748611788,0.6447466919165641,0.6833333333333333,0.5954952326117622
6,9,13,5,0.55,0.15,1000,diverse,0.6320359879958127,,0.6443552748611788,0.6409572312761177,0.6833333333333333,0.5898080232747397
7,9,13,5,0.55,0.15,1000,diverse,0.6315256386949715,,0.6443552748611788,0.641272117814112,0.6833333333333333,0.5903201299370661
8,9,13,5,0.55,0.15,1000,diverse,0.6457071664865212,,0.6443552748611788,0.6467968279124603,0.6833333333333333,0.5983511275227866
9,9,13,5,0.55,0.15,1000,diverse,0.6322835640067527,,0.6443552748611788,0.6416609690113151,0.6833333333333333,0.5906908642578126
10,9,13,5,0.55,0.15,1000,diverse,0.6259194909704598,,0.6443552748611788,0.6386998426948052,0.6833333333333333,0.586607733968099
11,9,13,5,0.55,0.15,1000,diverse,0.6358991662115391,,0.6443552748611788,0.6423557656688118,0.6833333333333333,0.5917832251654731
12,9,13,5,0.55,0.15,1000,diverse,0.6197534308274055,,0.6443552748611788,0.6379246768156679,0.6833333333333333,0.5854646164279514
13,9,13,5,0.55,0.15,1000,diverse,0.6386813982362834,,0.6443552748611788,0.644389091456725,0.6833333333333333,0.5947685291883681
14,9,13,5,0.55,0.15,1000,diverse,0.6381191017728263,,0.6443552748611788,0.6426738793244069,0.6833333333333333,0.5922546294487847
15,9,13,5,0.55,0.15,1000,diverse,0.6282474399921751,,0.6443552748611788,0.6405921864648609,0.6833333333333333,0.5893095557996962
16,9,13,5,0.55,0.15,1000,diverse,0.622995310567631,,0.6443552748611788,0.6391127847153834,0.6833333333333333,0.5869150497775608
17,9,13,5,0.55,0.15,1000,diverse,0.6378758319795997,,0.6443552748611788,0.6443995702164325,0.6833333333333333,0.594974918891059
18,9,13,5,0.55,0.15,1000,diverse,0.6401510517806706,,0.6443552748611788,0.6450791860029534,0.6833333333333333,0.5955913879394532
19,9,13,5,0.55,0.15,1000,diverse,0.6365804099993563,,0.6443552748611788,0.6427373023128795,0.6833333333333333,0.5924470918782553
20,9,13,5,0.55,0.15,1000,diverse,0.6303829229555126,,0.6443552748611788,0.6413143972682348,0.6833333333333333,0.5903168123372396
21,9,13,5,0.55,0.15,1000,diverse,0.6417906912647654,,0.6443552748611788,0.6457408415562439,0.6833333333333333,0.5967003274197049
22,9,13,5,0.55,0.15,1000,diverse,0.6395409045584034,,0.6443552748611788,0.644387831439265,0.6833333333333333,0.5949945238579645
23,9,13,5,0.55,0.15,1000,diverse,0.6439037774642201,,0.6443552748611788,0.6464580845412609,0.6833333333333333,0.5979934338378906
24,9,13,5,0.55,0.15,1000,diverse,0.6312059323431733,,0.6443552748611788,0.6405472517063279,0.6833333333333333,0.5892054361979168
25,9,13,5,0.55,0.15,1000,diverse,0.6392634005376816,,0.6443552748611788,0.6437180488430045,0.6833333333333333,0.5938299190945096
26,9,13,5,0.55,0.15,1000,diverse,0.6404929762394891,,0.6443552748611788,0.6451084849356675,0.6833333333333333,0.5954387460666232
27,9,13,5,0.55,0.15,1000,diverse,0.6334586126342546,,0.6443552748611788,0.6423247189722169,0.6833333333333333,0.5916786542426216
28,9,13,5,0.55,0.15,1000,diverse,0.623425266971989,,0.6443552748611788,0.637550000200811,0.6833333333333333,0.585005799967448
29,9,13,5,0.55,0.15,1000,diverse,0.6420551653097093,,0.6443552748611788,0.6447651038607903,0.6833333333333333,0.5953395803493923
30,9,13,5,0.55,0.15,1000,diverse,0.6438156619788812,,0.6443552748611788,0.6460750044723389,0.6833333333333333,0.5974466215006511
31,9,13,5,0.55,0.15,1000,diverse,0.6358985130324342,,0.6443552748611788,0.6427093688928942,0.6833333333333333,0.5922943815104167
32,9,13,5,0.55,0.15,1000,diverse,0.6307535362582136,,0.6443552748611788,0.6401951431561961,0.6833333333333333,0.5888345532226562
33,9,13,5,0.55,0.15,1000,diverse,0.6317463347593577,,0.6443552748611788,0.6405851574065001,0.6833333333333333,0.589349469265408
34,9,13,5,0.55,0.15,1000,diverse,0.6392384426211414,,0.6443552748611788,0.6444396413385732,0.6833333333333333,0.5946644040934246
35,9,13,5,0.55,0.15,1000,diverse,0.629003977345235,,0.6443552748611788,0.6398620718345884,0.6833333333333333,0.5882159518771702
36,9,13,5,0.55,0.15,1000,diverse,0.6340506538523973,,0.6443552748611788,0.6433747527264222,0.6833333333333333,0.593201163058811
37,9,13,5,0.55,0.15,1000,diverse,0.6407306711266895,,0.6443552748611788,0.6450663949597023,0.6833333333333333,0.5958981452094184
38,9,13,5,0.55,0.15,1000,diverse,0.6366962779019387,,0.6443552748611788,0.6440708001631775,0.6833333333333333,0.5940535845269098
39,9,13,5,0.55,0.15,1000,diverse,0.6384791105989959,,0.6443552748611788,0.6440708001631775,0.6833333333333333,0.594278606499566
40,9,13,5,0.55,0.15,1000,diverse,0.6261808424040485,,0.6443552748611788,0.6390931472558037,0.6833333333333333,0.5871457956271702
41,9,13,5,0.55,0.15,1000,diverse,0.6406060857723342,,0.6443552748611788,0.6444314845761726,0.6833333333333333,0.5947864545355902
42,9,13,5,0.55,0.15,1000,diverse,0.6420412730603472,,0.6443552748611788,0.6450985929603746,0.6833333333333333,0.5958334912109375
43,9,13,5,0.55,0.15,1000,diverse,0.6394734711611516,,0.6443552748611788,0.6440699196247167,0.6833333333333333,0.5943320793999567
44,9,13,5,0.55,0.15,1000,diverse,0.629354915078265,,0.6443552748611788,0.6398541539814638,0.6833333333333333,0.5881389937337239
45,9,13,5,0.55,0.15,1000,diverse,0.6334392741101623,,0.6443552748611788,0.6416318977372684,0.6833333333333333,0.5907962508138022
46,9,13,5,0.55,0.15,1000,diverse,0.6354318908285432,,0.6443552748611788,0.6427048521828305,0.6833333333333333,0.5923177377658421
47,9,13,5,0.55,0.15,1000,diverse,0.6249149727684623,,0.6443552748611788,0.6383350788229142,0.6833333333333333,0.5859109809027779
