,team_size,n_sources,heuristic_size,reliability_mean,reliability_range,n_samples,team_type,accuracy,precision,pool_accuracy,bounded_pool_accuracy,diversity,average
0,9,15,7,0.75,0.2,10000,expert,0.9770739583203872,,0.981457693146565,0.9768453373000596,0.1984126984126985,0.9685614813174116
1,9,15,7,0.75,0.2,10000,diverse,0.9800126566567272,,0.9837636891722148,0.9837636891722148,0.5952380952380953,0.930761767047588
2,9,15,7,0.75,0.2,10000,diverse,0.9793035259791352,,0.9837636891722148,0.9837636891722148,0.5952380952380953,0.9300967781602864
3,9,15,7,0.75,0.2,10000,diverse,0.9808269156136278,,0.9837636891722148,0.9837636891722148,0.5952380952380953,0.9321887688984072
4,9,15,7,0.75,0.2,10000,diverse,0.980742770083506,,0.9837636891722148,0.9837636891722148,0.5952380952380953,0.9315914687597796
5,9,15,7,0.75,0.2,10000,diverse,0.9808109026075016,,0.9837636891722148,0.9837636891722148,0.5952380952380953,0.9309578539472534
6,9,15,7,0.75,0.2,10000,diverse,0.9806100673111308,,0.9837636891722148,0.9837636891722148,0.5952380952380953,0.9306686045730556
7,9,15,7,0.75,0.2,10000,diverse,0.9784739850490256,,0.9837636891722148,0.9837636891722148,0.5952380952380952,0.9294580581762636
8,9,15,7,0.75,0.2,10000,diverse,0.9807769225492768,,0.9837636891722148,0.9837636891722148,0.5952380952380949,0.9321482099153298
9,9,15,7,0.75,0.2,10000,diverse,0.9800427549803234,,0.9837636891722148,0.9837636891722148,0.5952380952380952,0.9321516669791864
10,9,15,7,0.75,0.2,10000,diverse,0.9788544406768432,,0.9837636891722148,0.9837636891722148,0.5952380952380953,0.9281824847404728
11,9,15,7,0.75,0.2,10000,diverse,0.980645811309766,,0.9837636891722148,0.9837636891722148,0.5952380952380953,0.9320932807182128
12,9,15,7,0.75,0.2,10000,diverse,0.979620915120367,,0.9837636891722148,0.9837636891722148,0.5952380952380953,0.9303280849677288
13,9,15,7,0.75,0.2,10000,diverse,0.9805541477837024,,0.9837636891722148,0.9837636891722148,0.5952380952380957,0.9332764593282616
14,9,15,7,0.75,0.2,10000,diverse,0.9801790512224272,,0.9837636891722148,0.9837636891722148,0.5952380952380955,0.9309120642006908
15,9,15,7,0.75,0.2,10000,diverse,0.9783659768418014,,0.9837636891722148,0.9837636891722148,0.5952380952380953,0.9273762339351111
16,9,15,7,0.75,0.2,10000,diverse,0.9802026735321874,,0.9837636891722148,0.9837636891722148,0.5952380952380953,0.9322504264092748
17,9,15,7,0.75,0.2,10000,diverse,0.9795463661013776,,0.9837636891722148,0.9837636891722148,0.5952380952380953,0.930274209584455
