,team_size,n_sources,heuristic_size,reliability_mean,reliability_range,n_samples,team_type,accuracy_opinion,precision_opinion,accuracy_evidence,accuracy_bounded,diversity,average
0,9,13,5,0.7,0.2,10000,expert,0.9278018627743488,,0.937938821502058,0.9272390379286698,0.2777777777777775,0.906106193415638
1,9,13,5,0.7,0.2,10000,qualified_diverse_90,0.9407609179996652,,0.932429296150356,0.9444348061625724,0.5444444444444446,0.8821813168724282
2,9,13,5,0.7,0.2,10000,qualified_diverse_90,0.9419373384319868,,0.9395438575807592,0.9455422521348876,0.5666666666666669,0.879401913580247
3,9,13,5,0.7,0.2,10000,qualified_diverse_90,0.9421471235201818,,0.9395438575807592,0.9456008741698304,0.5666666666666671,0.8794100617283951
4,9,13,5,0.7,0.2,10000,qualified_diverse_90,0.9429546003774436,,0.9395438575807592,0.9459209859530844,0.5666666666666669,0.8797317455418381
5,9,13,5,0.7,0.2,10000,qualified_diverse_90,0.9427629007440884,,0.9395438575807592,0.9459209859530844,0.5666666666666669,0.8797298113854595
6,9,13,5,0.7,0.2,10000,qualified_diverse_90,0.9433955541490244,,0.9395438575807592,0.946199632817916,0.5722222222222224,0.8789565672153635
7,9,13,5,0.7,0.2,10000,qualified_diverse_90,0.9423286764483167,,0.9395438575807592,0.9455422521348876,0.5666666666666669,0.879403816872428
8,9,13,5,0.7,0.2,10000,qualified_diverse_90,0.9409988913641596,,0.932429296150356,0.9447184571108724,0.5500000000000003,0.8815733899176954
9,9,13,5,0.7,0.2,10000,qualified_diverse_90,0.942578332886898,,0.9395438575807592,0.946199632817916,0.5722222222222223,0.8789746364883402
10,9,13,5,0.7,0.2,10000,qualified_diverse_90,0.942740875184874,,0.9395438575807592,0.9451769846528806,0.55,0.8821679903978051
11,9,13,5,0.7,0.2,10000,qualified_diverse_90,0.942116190494908,,0.9395438575807592,0.9459209859530844,0.5666666666666669,0.8797303377914952
12,9,13,5,0.7,0.2,10000,qualified_diverse_90,0.9426533597864644,,0.9395438575807592,0.9459209859530844,0.5666666666666668,0.8797341872427985
13,9,13,5,0.7,0.2,10000,qualified_diverse_90,0.9410665939340712,,0.932429296150356,0.9449119693103653,0.5611111111111112,0.8799220816186558
14,9,13,5,0.7,0.2,10000,qualified_diverse_90,0.94173315124338,,0.9395438575807592,0.9452767041452176,0.5611111111111113,0.8801327657750342
15,9,13,5,0.7,0.2,10000,qualified_diverse_90,0.9425042214808048,,0.9395438575807592,0.9459209859530844,0.5666666666666667,0.8796927777777778
16,9,13,5,0.7,0.2,10000,qualified_diverse_90,0.94271012044484,,0.9395438575807592,0.9464182759814131,0.577777777777778,0.8780718004115227
17,9,13,5,0.7,0.2,10000,qualified_diverse_90,0.9430335009821036,,0.9395438575807592,0.946199632817916,0.5722222222222224,0.8789396227709191
18,9,13,5,0.7,0.2,10000,qualified_diverse_90,0.9421297734466252,,0.9395438575807592,0.9452381200869232,0.5611111111111112,0.8800696399176955
19,9,13,5,0.7,0.2,10000,qualified_diverse_90,0.9413103744963476,,0.9395438575807592,0.9453702973184716,0.5611111111111113,0.8802060751028806
20,9,13,5,0.7,0.2,10000,qualified_diverse_90,0.942595413305001,,0.9395438575807592,0.946199632817916,0.5722222222222225,0.8789877777777778
21,9,13,5,0.7,0.2,10000,qualified_diverse_90,0.9429172772267216,,0.9395438575807592,0.946199632817916,0.5722222222222224,0.8789736728395062
22,9,13,5,0.7,0.2,10000,qualified_diverse_90,0.9429517822204334,,0.9395438575807592,0.946199632817916,0.5722222222222225,0.8789559979423869
23,9,13,5,0.7,0.2,10000,qualified_diverse_90,0.9428085248417474,,0.9395438575807592,0.946199632817916,0.5722222222222224,0.8789837139917697
24,9,13,5,0.7,0.2,10000,qualified_diverse_90,0.9430701959007268,,0.9395438575807592,0.9464182759814131,0.577777777777778,0.8780806104252401
25,9,13,5,0.7,0.2,10000,qualified_diverse_90,0.942355539323016,,0.9395438575807592,0.945606667830282,0.5611111111111113,0.8804463014403292
26,9,13,5,0.7,0.2,10000,qualified_diverse_90,0.9422918975725724,,0.9395438575807592,0.9459209859530844,0.5666666666666669,0.8796782407407407
27,9,13,5,0.7,0.2,10000,qualified_diverse_90,0.9426931999027928,,0.9395438575807592,0.945873804857966,0.5722222222222224,0.8785669958847737
28,9,13,5,0.7,0.2,10000,qualified_diverse_90,0.9416936290218958,,0.9395438575807592,0.9450927404997268,0.5555555555555559,0.8809608179012346
29,9,13,5,0.7,0.2,10000,qualified_diverse_90,0.9422124948871022,,0.9395438575807592,0.946199632817916,0.5722222222222224,0.8789666803840878
30,9,13,5,0.7,0.2,10000,qualified_diverse_90,0.9419712955289132,,0.9395438575807592,0.9459209859530844,0.5666666666666669,0.8797299074074074
31,9,13,5,0.7,0.2,10000,qualified_diverse_90,0.9426974210747256,,0.9395438575807592,0.9459209859530844,0.5666666666666669,0.8797399022633745
32,9,13,5,0.7,0.2,10000,qualified_diverse_90,0.9416699537726552,,0.9395438575807592,0.9455562854553506,0.5666666666666669,0.8792308007544583
33,9,13,5,0.7,0.2,10000,qualified_diverse_90,0.9427014204015876,,0.9395438575807592,0.9459209859530844,0.5666666666666669,0.8797041769547326
34,9,13,5,0.7,0.2,10000,qualified_diverse_90,0.943054244786218,,0.9395438575807592,0.946199632817916,0.5722222222222224,0.8789743758573388
35,9,13,5,0.7,0.2,10000,qualified_diverse_90,0.9427335990759668,,0.9395438575807592,0.9459209859530844,0.5666666666666669,0.8797139866255144
36,9,13,5,0.7,0.2,10000,qualified_diverse_90,0.9418787766347068,,0.9395438575807592,0.944930318979002,0.5555555555555557,0.8806653600823046
37,9,13,5,0.7,0.2,10000,qualified_diverse_90,0.9416761166283516,,0.9395438575807592,0.9453801246502914,0.5666666666666668,0.8789725720164608
38,9,13,5,0.7,0.2,10000,qualified_diverse_90,0.9420415501070524,,0.9395438575807592,0.9459234295512948,0.5722222222222226,0.8786188528806586
