,team_size,n_sources,heuristic_size,reliability_mean,n_samples,team_type,accuracy,precision,pool_accuracy,bounded_pool_accuracy,diversity,average
0,9,15,5-7-9,0.55,10000,expert,0.7290430445247036,,0.7034670915740419,0.7290430445247036,0.16331569664902984,0.7176310614032464
1,9,15,5-7-9,0.55,10000,diverse,0.6485384587669164,,0.6546420141048676,0.6545189208751833,0.7104938271604939,0.5980679513865851
2,9,15,5-7-9,0.55,10000,diverse,0.657377662573609,,0.6546420141048676,0.6600357944190512,0.7104938271604939,0.6041149378607229
3,9,15,5-7-9,0.55,10000,diverse,0.6421495545117701,,0.6546420141048676,0.6546420141048676,0.7293650793650795,0.5934830439788499
4,9,15,5-7-9,0.55,10000,diverse,0.6406147231764926,,0.6546420141048676,0.65141481551314,0.7104938271604938,0.5910626989420045
5,9,15,5-7-9,0.55,10000,diverse,0.6473590476552413,,0.6546420141048676,0.6546420141048676,0.7293650793650792,0.5947836577020742
6,9,15,5-7-9,0.55,10000,diverse,0.6432250686568624,,0.6546420141048676,0.6533652246123409,0.7104938271604938,0.5960616659040736
7,9,15,5-7-9,0.55,10000,diverse,0.6429974362196724,,0.6546420141048676,0.6514951096782021,0.7087301587301591,0.5934364310929694
8,9,15,5-7-9,0.55,10000,diverse,0.6409316238551852,,0.6546420141048676,0.6501226584356719,0.7104938271604938,0.5915353891978024
9,9,15,5-7-9,0.55,10000,diverse,0.6332502754614925,,0.6546420141048676,0.6480702290052867,0.708730158730159,0.5883669201484808
10,9,15,5-7-9,0.55,10000,diverse,0.6430149977491557,,0.6546420141048676,0.6513708052409758,0.7087301587301591,0.5936271348011647
11,9,15,5-7-9,0.55,10000,diverse,0.651309149393601,,0.6546420141048676,0.6546420141048676,0.7293650793650794,0.5974303504626988
12,9,15,5-7-9,0.55,10000,diverse,0.6546529405308206,,0.6546420141048676,0.6546420141048676,0.7293650793650793,0.6017176087328769
13,9,15,5-7-9,0.55,10000,diverse,0.6396293282559894,,0.6546420141048676,0.6517487326048526,0.7104938271604938,0.5920461159837676
14,9,15,5-7-9,0.55,10000,diverse,0.6456245127607304,,0.6546420141048676,0.6553101903911193,0.7104938271604936,0.5993768270194225
15,9,15,5-7-9,0.55,10000,diverse,0.6526860243416565,,0.6546420141048676,0.6546420141048676,0.7293650793650795,0.5978910998037152
16,9,15,5-7-9,0.55,10000,diverse,0.642543142160012,,0.6546420141048676,0.6546420141048676,0.7293650793650793,0.5962843156855143
17,9,15,5-7-9,0.55,10000,diverse,0.652566176287826,,0.6546420141048676,0.6567708531181301,0.7104938271604938,0.600800900668309
18,9,15,5-7-9,0.55,10000,diverse,0.6501213465086333,,0.6546420141048676,0.6548445698814791,0.7104938271604936,0.5985552330528521
19,9,15,5-7-9,0.55,10000,diverse,0.637735216720773,,0.6546420141048676,0.6514192181208013,0.7104938271604938,0.5919895376031339
20,9,15,5-7-9,0.55,10000,diverse,0.645773025949308,,0.6546420141048676,0.6546420141048676,0.7293650793650793,0.5959085368442506
21,9,15,5-7-9,0.55,10000,diverse,0.6505918583062755,,0.6546420141048676,0.6546420141048676,0.7293650793650795,0.5973862831281085
22,9,15,5-7-9,0.55,10000,diverse,0.6466564139672653,,0.6546420141048676,0.6546420141048676,0.7293650793650793,0.5930183058233537
23,9,15,5-7-9,0.55,10000,diverse,0.6481406704588383,,0.6546420141048676,0.6546420141048676,0.7293650793650793,0.5961671807603932
24,9,15,5-7-9,0.55,10000,diverse,0.6446378796531076,,0.6546420141048676,0.6552297931150938,0.7104938271604936,0.5998949084497819
25,9,15,5-7-9,0.55,10000,diverse,0.6474262396391556,,0.6546420141048676,0.6546420141048676,0.7293650793650793,0.5994968238030278
26,9,15,5-7-9,0.55,10000,diverse,0.6593405189378874,,0.6546420141048676,0.6587752080048704,0.7104938271604938,0.6031864073153801
27,9,15,5-7-9,0.55,10000,diverse,0.6495985222816758,,0.6546420141048676,0.6546420141048676,0.7293650793650793,0.597244127386616
28,9,15,5-7-9,0.55,10000,diverse,0.6333129720717667,,0.6546420141048676,0.6546420141048676,0.7293650793650793,0.5873859521500838
29,9,15,5-7-9,0.55,10000,diverse,0.6309068431172704,,0.6546420141048676,0.6461014391191611,0.7104938271604937,0.5870745674992199
30,9,15,5-7-9,0.55,10000,diverse,0.6523095104206308,,0.6546420141048676,0.6575729365588566,0.7104938271604938,0.6035033285563887
31,9,15,5-7-9,0.55,10000,diverse,0.6474474682826457,,0.6546420141048676,0.6536687080037785,0.7087301587301588,0.5978076060574132
32,9,15,5-7-9,0.55,10000,diverse,0.6414543493168081,,0.6546420141048676,0.6546420141048676,0.7293650793650791,0.5951073187423355
33,9,15,5-7-9,0.55,10000,diverse,0.6420971146716979,,0.6546420141048676,0.6546420141048676,0.7293650793650792,0.5926611995613748
34,9,15,5-7-9,0.55,10000,diverse,0.640635857981356,,0.6546420141048676,0.6546420141048676,0.7293650793650793,0.5901229141896385
35,9,15,5-7-9,0.55,10000,diverse,0.6464788112416274,,0.6546420141048676,0.6546420141048676,0.7500000000000001,0.5935439584738171
36,9,15,5-7-9,0.55,10000,diverse,0.6440602563844491,,0.6546420141048676,0.6544717232634455,0.7104938271604939,0.5985301367509626
37,9,15,5-7-9,0.55,10000,diverse,0.6433171680518857,,0.6546420141048676,0.6513877107244037,0.7104938271604936,0.593098693958339
38,9,15,5-7-9,0.55,10000,diverse,0.6477374192016343,,0.6546420141048676,0.6546420141048676,0.7293650793650793,0.593995139032693
39,9,15,5-7-9,0.55,10000,diverse,0.638340973113972,,0.6546420141048676,0.650234239956122,0.7104938271604937,0.5926826561423999
40,9,15,5-7-9,0.55,10000,diverse,0.6453608183217231,,0.6546420141048676,0.6544618498377183,0.7104938271604939,0.5987580080483276
41,9,15,5-7-9,0.55,10000,diverse,0.628618280779597,,0.6546420141048676,0.6455980259541946,0.7087301587301584,0.5855629202456938
42,9,15,5-7-9,0.55,10000,diverse,0.6496009408273271,,0.6546420141048676,0.654501166294901,0.7087301587301588,0.5982717913771992
43,9,15,5-7-9,0.55,10000,diverse,0.6498265039694677,,0.6546420141048676,0.6537522133933188,0.7104938271604938,0.5966761131182683
44,9,15,5-7-9,0.55,10000,diverse,0.6419637312786519,,0.6546420141048676,0.6513536703945725,0.7104938271604937,0.5947374238908546
45,9,15,5-7-9,0.55,10000,diverse,0.6380819351800545,,0.6546420141048676,0.6518386621154975,0.7104938271604938,0.5929722031668041
46,9,15,5-7-9,0.55,10000,diverse,0.6461323850170507,,0.6546420141048676,0.6546420141048676,0.7500000000000001,0.5935796928404501
47,9,15,5-7-9,0.55,10000,diverse,0.6437574562376135,,0.6546420141048676,0.651302996012836,0.7104938271604936,0.5916148826525703
48,9,15,5-7-9,0.55,10000,diverse,0.6447875750161667,,0.6546420141048676,0.6536914288610344,0.7087301587301588,0.5967687727625655
49,9,15,5-7-9,0.55,10000,diverse,0.6480669307048672,,0.6546420141048676,0.6546420141048676,0.7293650793650793,0.5967940235451871
50,9,15,5-7-9,0.55,10000,diverse,0.6456895030939539,,0.6546420141048676,0.6546420141048676,0.7293650793650792,0.5953934833164133
51,9,15,5-7-9,0.55,10000,diverse,0.645131843145363,,0.6546420141048676,0.6548802124434585,0.7104938271604938,0.5987986834935561
52,9,15,5-7-9,0.55,10000,diverse,0.6532444939607552,,0.6546420141048676,0.6544469210792104,0.7087301587301591,0.5986658543619274
53,9,15,5-7-9,0.55,10000,diverse,0.6504897945933433,,0.6546420141048676,0.6575573031762524,0.7104938271604937,0.6022250172368786
54,9,15,5-7-9,0.55,10000,diverse,0.6401097330100189,,0.6546420141048676,0.6546420141048676,0.7293650793650791,0.5908725420262727
55,9,15,5-7-9,0.55,10000,diverse,0.64142878464938,,0.6546420141048676,0.6513463765861153,0.7104938271604936,0.5942991501465351
56,9,15,5-7-9,0.55,10000,diverse,0.6461601662559076,,0.6546420141048676,0.655965515491026,0.7104938271604939,0.6012586300713425
57,9,15,5-7-9,0.55,10000,diverse,0.645388904607985,,0.6546420141048676,0.6546420141048676,0.7293650793650793,0.5945303245526093
58,9,15,5-7-9,0.55,10000,diverse,0.6492300985697176,,0.6546420141048676,0.6546420141048676,0.7293650793650793,0.5972389091707202
59,9,15,5-7-9,0.55,10000,diverse,0.640401711392851,,0.6546420141048676,0.6546420141048676,0.7293650793650795,0.5941111567453761
60,9,15,5-7-9,0.55,10000,diverse,0.6482825415904742,,0.6546420141048676,0.6546420141048676,0.7293650793650794,0.5958077263979702
61,9,15,5-7-9,0.55,10000,diverse,0.6441310380575874,,0.6546420141048676,0.6546420141048676,0.7293650793650793,0.5945898166390038
62,9,15,5-7-9,0.55,10000,diverse,0.6467350051751091,,0.6546420141048676,0.6546420141048676,0.7499999999999999,0.5931513087346212
63,9,15,5-7-9,0.55,10000,diverse,0.6403030503755176,,0.6546420141048676,0.6546420141048676,0.7293650793650795,0.5910955666838051
64,9,15,5-7-9,0.55,10000,diverse,0.6403237259293076,,0.6546420141048676,0.6546420141048676,0.7293650793650795,0.592997135466618
65,9,15,5-7-9,0.55,10000,diverse,0.644555104647086,,0.6546420141048676,0.6546420141048676,0.7293650793650795,0.5946779245028438
66,9,15,5-7-9,0.55,10000,diverse,0.6401137738457158,,0.6546420141048676,0.6521243329855475,0.7104938271604936,0.5951559595147442
67,9,15,5-7-9,0.55,10000,diverse,0.6367116083236627,,0.6546420141048676,0.6546420141048676,0.7293650793650795,0.5880108141232814
68,9,15,5-7-9,0.55,10000,diverse,0.6440935726465965,,0.6546420141048676,0.6546420141048676,0.7293650793650795,0.5937654026721598
69,9,15,5-7-9,0.55,10000,diverse,0.6383400377951415,,0.6546420141048676,0.6546420141048676,0.7293650793650793,0.5933002250456662
70,9,15,5-7-9,0.55,10000,diverse,0.6484725851561528,,0.6546420141048676,0.6549237787358937,0.7087301587301585,0.5981763295730013
71,9,15,5-7-9,0.55,10000,diverse,0.6477926692347857,,0.6546420141048676,0.6546420141048676,0.7293650793650793,0.595566272835921
72,9,15,5-7-9,0.55,10000,diverse,0.6479728530280279,,0.6546420141048676,0.6556766480809395,0.7104938271604939,0.5975164944116921
73,9,15,5-7-9,0.55,10000,diverse,0.6323249274124799,,0.6546420141048676,0.6470140771709575,0.7104938271604938,0.5883778000541168
74,9,15,5-7-9,0.55,10000,diverse,0.6438360561428511,,0.6546420141048676,0.6546420141048676,0.7293650793650795,0.5929893027856491
75,9,15,5-7-9,0.55,10000,diverse,0.6506010223082404,,0.6546420141048676,0.6546420141048676,0.7293650793650793,0.5949106960516706
76,9,15,5-7-9,0.55,10000,diverse,0.6480120725777088,,0.6546420141048676,0.6546420141048676,0.75,0.5933140923466083
77,9,15,5-7-9,0.55,10000,diverse,0.6447852481796401,,0.6546420141048676,0.6528838330037382,0.7104938271604938,0.5944133591402483
78,9,15,5-7-9,0.55,10000,diverse,0.6493670185742275,,0.6546420141048676,0.6548167674159646,0.7104938271604938,0.5984819352985011
79,9,15,5-7-9,0.55,10000,diverse,0.6331019590765883,,0.6546420141048676,0.6488967653624904,0.7104938271604938,0.5914791224824323
80,9,15,5-7-9,0.55,10000,diverse,0.6450025035191306,,0.6546420141048676,0.6546420141048676,0.7293650793650793,0.5963766167871729
81,9,15,5-7-9,0.55,10000,diverse,0.6353470616045468,,0.6546420141048676,0.6546420141048676,0.7293650793650795,0.5900096356143327
82,9,15,5-7-9,0.55,10000,diverse,0.6335123252521666,,0.6546420141048676,0.6498437720561018,0.7104938271604938,0.5904314246209046
83,9,15,5-7-9,0.55,10000,diverse,0.6476916010711653,,0.6546420141048676,0.6560103210215673,0.7104938271604939,0.6007213508846245
84,9,15,5-7-9,0.55,10000,diverse,0.6449107509324515,,0.6546420141048676,0.6532774161806888,0.7104938271604938,0.5963532138303651
85,9,15,5-7-9,0.55,10000,diverse,0.6408041762267306,,0.6546420141048676,0.6517494769868719,0.708730158730159,0.5937664697978143
86,9,15,5-7-9,0.55,10000,diverse,0.636836221226697,,0.6546420141048676,0.6488127203472497,0.7087301587301588,0.5902788307811324
87,9,15,5-7-9,0.55,10000,diverse,0.6544612456563688,,0.6546420141048676,0.6563926404468126,0.7104938271604936,0.598285457364324
88,9,15,5-7-9,0.55,10000,diverse,0.6480410647648356,,0.6546420141048676,0.6546420141048676,0.7500000000000001,0.593455818049523
89,9,15,5-7-9,0.55,10000,diverse,0.6487892133964184,,0.6546420141048676,0.6546420141048676,0.7293650793650793,0.5960803675319437
90,9,15,5-7-9,0.55,10000,diverse,0.6454820182187646,,0.6546420141048676,0.6546420141048676,0.75,0.5931911301053464
91,9,15,5-7-9,0.55,10000,diverse,0.6469720669227315,,0.6546420141048676,0.6546420141048676,0.7499999999999998,0.5934770370191322
92,9,15,5-7-9,0.55,10000,diverse,0.6436438163956083,,0.6546420141048676,0.6529308452476968,0.7104938271604937,0.5946042144306642
93,9,15,5-7-9,0.55,10000,diverse,0.6403110678535909,,0.6546420141048676,0.651433083548608,0.7104938271604936,0.5942900891615054
94,9,15,5-7-9,0.55,10000,diverse,0.6439250725165869,,0.6546420141048676,0.6546420141048676,0.7293650793650793,0.5946501423458675
95,9,15,5-7-9,0.55,10000,diverse,0.6473659545674422,,0.6546420141048676,0.6546420141048676,0.7499999999999999,0.5936745961876004
96,9,15,5-7-9,0.55,10000,diverse,0.6429682080186766,,0.6546420141048676,0.6546420141048676,0.7293650793650794,0.5932980024881718
97,9,15,5-7-9,0.55,10000,diverse,0.636052056684921,,0.6546420141048676,0.6505222784495359,0.7104938271604939,0.5940175493064243
98,9,15,5-7-9,0.55,10000,diverse,0.6433161337111732,,0.6546420141048676,0.6544494190043695,0.7104938271604937,0.5973591346955537
99,9,15,5-7-9,0.55,10000,diverse,0.641450846399538,,0.6546420141048676,0.6546420141048676,0.7293650793650795,0.5922525336637979
100,9,15,5-7-9,0.55,10000,diverse,0.642056543272387,,0.6546420141048676,0.6546420141048676,0.7293650793650794,0.5918449688761256
101,9,15,5-7-9,0.55,10000,diverse,0.6425092294188375,,0.6546420141048676,0.6529551469311601,0.7104938271604938,0.597660621672348
102,9,15,5-7-9,0.55,10000,diverse,0.643165846779005,,0.6546420141048676,0.6546420141048676,0.7293650793650793,0.5933568567991588
103,9,15,5-7-9,0.55,10000,diverse,0.6590262728531229,,0.6546420141048676,0.6591739806115542,0.7104938271604937,0.6015842231094263
104,9,15,5-7-9,0.55,10000,diverse,0.6383171190476711,,0.6546420141048676,0.6488539546285662,0.7104938271604939,0.5919670711057118
105,9,15,5-7-9,0.55,10000,diverse,0.6536700312356224,,0.6546420141048676,0.6575637289427392,0.7104938271604937,0.5994912596639099
106,9,15,5-7-9,0.55,10000,diverse,0.6553116584767478,,0.6546420141048676,0.6564078813039967,0.7104938271604936,0.6006273809938596
107,9,15,5-7-9,0.55,10000,diverse,0.6575288373990775,,0.6546420141048676,0.6546420141048676,0.7293650793650795,0.6015188916359225
108,9,15,5-7-9,0.55,10000,diverse,0.6429457801567625,,0.6546420141048676,0.6552139508778106,0.7104938271604937,0.5971486396261625
109,9,15,5-7-9,0.55,10000,diverse,0.6508121850615323,,0.6546420141048676,0.6546420141048676,0.7293650793650791,0.5976528504301076
110,9,15,5-7-9,0.55,10000,diverse,0.657316537716457,,0.6546420141048676,0.6583645039674768,0.7104938271604936,0.601351873661096
111,9,15,5-7-9,0.55,10000,diverse,0.6428296825064906,,0.6546420141048676,0.6546420141048676,0.7293650793650793,0.5934836910306523
112,9,15,5-7-9,0.55,10000,diverse,0.6497637632019844,,0.6546420141048676,0.656416148842305,0.7104938271604939,0.6009596275119133
113,9,15,5-7-9,0.55,10000,diverse,0.6486222402195381,,0.6546420141048676,0.6552919452897058,0.7104938271604939,0.5978032774437219
114,9,15,5-7-9,0.55,10000,diverse,0.6453885145273358,,0.6546420141048676,0.6546420141048676,0.75,0.5929181902588538
115,9,15,5-7-9,0.55,10000,diverse,0.6492594353470601,,0.6546420141048676,0.6548802124434585,0.7104938271604937,0.5971837946504619
116,9,15,5-7-9,0.55,10000,diverse,0.6466488365698523,,0.6546420141048676,0.6546420141048676,0.7293650793650793,0.5948494331020542
117,9,15,5-7-9,0.55,10000,diverse,0.6525296937405349,,0.6546420141048676,0.6546420141048676,0.7293650793650791,0.596341123085805
118,9,15,5-7-9,0.55,10000,diverse,0.6502133257692642,,0.6546420141048676,0.6546420141048676,0.7293650793650792,0.6000125614497803
119,9,15,5-7-9,0.55,10000,diverse,0.644805773659266,,0.6546420141048676,0.6552358224540686,0.7104938271604937,0.5986087736539503
120,9,15,5-7-9,0.55,10000,diverse,0.643326433943662,,0.6546420141048676,0.6546420141048676,0.7293650793650793,0.5919541203972521
121,9,15,5-7-9,0.55,10000,diverse,0.6556771826645411,,0.6546420141048676,0.6546420141048676,0.7293650793650793,0.599600738773943
122,9,15,5-7-9,0.55,10000,diverse,0.6469738122599122,,0.6546420141048676,0.6546420141048676,0.75,0.593320998579461
123,9,15,5-7-9,0.55,10000,diverse,0.6393546585393183,,0.6546420141048676,0.6510143776715936,0.7104938271604939,0.5940438693824416
124,9,15,5-7-9,0.55,10000,diverse,0.6468399181867713,,0.6546420141048676,0.6546420141048676,0.75,0.5934513915374215
125,9,15,5-7-9,0.55,10000,diverse,0.6559118650054112,,0.6546420141048676,0.6546420141048676,0.7293650793650793,0.6010535107354262
126,9,15,5-7-9,0.55,10000,diverse,0.6415562242339238,,0.6546420141048676,0.6546420141048676,0.7293650793650793,0.5916756424662526
