,team_size,n_sources,heuristic_size,reliability_mean,reliability_range,n_samples,team_type,accuracy_opinion,precision_opinion,accuracy_evidence,accuracy_bounded,diversity,average
0,9,13,5,0.55,0.2,10000,expert,0.7177232867841218,,0.6983710255401232,0.7181680994487308,0.2777777777777775,0.697645730452675
1,9,13,5,0.55,0.2,10000,diverse,0.6252459316425689,,0.6448371411422178,0.6401958514849488,0.6833333333333332,0.5879399348422497
2,9,13,5,0.55,0.2,10000,diverse,0.6397591036694825,,0.6448371411422178,0.6447437588659539,0.6833333333333331,0.5950773611111111
3,9,13,5,0.55,0.2,10000,diverse,0.6409861511811589,,0.6448371411422178,0.6460579831819184,0.6833333333333333,0.5967019290123458
4,9,13,5,0.55,0.2,10000,diverse,0.642297419144247,,0.6448371411422178,0.64525626512974,0.6833333333333331,0.5956413511659808
5,9,13,5,0.55,0.2,10000,diverse,0.6282362597706495,,0.6448371411422178,0.6401064597699259,0.6833333333333331,0.5875709027777778
6,9,13,5,0.55,0.2,10000,diverse,0.6389711359341181,,0.6448371411422178,0.6447528931912605,0.683333333333333,0.5948180144032921
7,9,13,5,0.55,0.2,10000,diverse,0.6338914071028536,,0.6448371411422178,0.6429232934535738,0.6833333333333331,0.5915005349794238
8,9,13,5,0.55,0.2,10000,diverse,0.630554291705748,,0.6448371411422178,0.6425510422892687,0.6833333333333332,0.5914007510288067
9,9,13,5,0.55,0.2,10000,diverse,0.643536465996621,,0.6448371411422178,0.6470479433950177,0.6833333333333332,0.5983619290123456
10,9,13,5,0.55,0.2,10000,diverse,0.6397035236535615,,0.6448371411422178,0.6456322020872902,0.6833333333333331,0.5958667849794239
11,9,13,5,0.55,0.2,10000,diverse,0.6317917482151305,,0.6448371411422178,0.6415430288324427,0.683333333333333,0.5900825823045267
12,9,13,5,0.55,0.2,10000,diverse,0.6298255655803938,,0.6448371411422178,0.6401127932372869,0.683333333333333,0.5877705735596709
13,9,13,5,0.55,0.2,10000,diverse,0.6402304302400864,,0.6448371411422178,0.6443533526176257,0.6833333333333331,0.5940815929355281
14,9,13,5,0.55,0.2,10000,diverse,0.6434877677877713,,0.6448371411422178,0.6465595202446279,0.6833333333333333,0.5976551028806585
15,9,13,5,0.55,0.2,10000,diverse,0.6204213053168893,,0.6448371411422178,0.6396220572270476,0.6833333333333331,0.5863538683127572
16,9,13,5,0.55,0.2,10000,diverse,0.6350684990511721,,0.6448371411422178,0.6425331664982051,0.683333333333333,0.591306512345679
17,9,13,5,0.55,0.2,10000,diverse,0.6337995303401456,,0.6448371411422178,0.642504515860979,0.683333333333333,0.5911149279835392
18,9,13,5,0.55,0.2,10000,diverse,0.6511657641772779,,0.6448371411422178,0.6489012215639608,0.6833333333333332,0.6007896450617283
19,9,13,5,0.55,0.2,10000,diverse,0.6408331114015392,,0.6448371411422178,0.6447836066308853,0.6833333333333335,0.5947574176954732
20,9,13,5,0.55,0.2,10000,diverse,0.6320468454243169,,0.6448371411422178,0.6424600203793587,0.6833333333333331,0.5908546090534981
21,9,13,5,0.55,0.2,10000,diverse,0.6415223435996519,,0.6448371411422178,0.6456934358683611,0.6833333333333332,0.5957652520576132
22,9,13,5,0.55,0.2,10000,diverse,0.6315136901028418,,0.6448371411422178,0.6419798715823346,0.6833333333333331,0.5907840586419754
23,9,13,5,0.55,0.2,10000,diverse,0.618038008470776,,0.6448371411422178,0.6370295007414533,0.6833333333333331,0.583389547325103
24,9,13,5,0.55,0.2,10000,diverse,0.6228857925201351,,0.6448371411422178,0.638631410699323,0.6833333333333332,0.5858449537037037
25,9,13,5,0.55,0.2,10000,diverse,0.6276669241347129,,0.6448371411422178,0.6406323254691769,0.6833333333333328,0.5886374537037038
26,9,13,5,0.55,0.2,10000,diverse,0.6367705066144403,,0.6448371411422178,0.6443242459134279,0.6833333333333331,0.5941154183813444
27,9,13,5,0.55,0.2,10000,diverse,0.6364264460095816,,0.6448371411422178,0.6430002289987736,0.6833333333333329,0.5921338528806585
28,9,13,5,0.55,0.2,10000,diverse,0.6217226236880632,,0.6448371411422178,0.636491113967316,0.6833333333333331,0.5832126165980794
29,9,13,5,0.55,0.2,10000,diverse,0.6499804830916022,,0.6448371411422178,0.648827448440792,0.6833333333333333,0.600739274691358
30,9,13,5,0.55,0.2,10000,diverse,0.6379689523709543,,0.6448371411422178,0.6438187692717002,0.6833333333333331,0.5933698019547324
31,9,13,5,0.55,0.2,10000,diverse,0.6508993043559519,,0.6448371411422178,0.6484642862904184,0.6833333333333332,0.5997290637860082
32,9,13,5,0.55,0.2,10000,diverse,0.6374946552785946,,0.6448371411422178,0.6447772107339769,0.6833333333333331,0.5945067721193416
33,9,13,5,0.55,0.2,10000,diverse,0.650926285713472,,0.6448371411422178,0.6488193824712515,0.6833333333333333,0.6005838374485597
34,9,13,5,0.55,0.2,10000,diverse,0.6356942722650405,,0.6448371411422178,0.6420295307475613,0.6833333333333331,0.5910159036351167
35,9,13,5,0.55,0.2,10000,diverse,0.6356694389157986,,0.6448371411422178,0.6425213135763794,0.6833333333333331,0.5916289763374486
36,9,13,5,0.55,0.2,10000,diverse,0.6440389826996517,,0.6448371411422178,0.6452499260292053,0.6833333333333332,0.595448096707819
37,9,13,5,0.55,0.2,10000,diverse,0.6310088962011521,,0.6448371411422178,0.6415695324820542,0.6833333333333331,0.590221841563786
38,9,13,5,0.55,0.2,10000,diverse,0.6337144180164583,,0.6448371411422178,0.6415714235120248,0.6833333333333331,0.5897544804526749
39,9,13,5,0.55,0.2,10000,diverse,0.633697456128492,,0.6448371411422178,0.6443568840247611,0.6833333333333331,0.5939895884773663
40,9,13,5,0.55,0.2,10000,diverse,0.6398465024924761,,0.6448371411422178,0.6443741332190532,0.6833333333333332,0.594425901920439
41,9,13,5,0.55,0.2,10000,diverse,0.6382997772554413,,0.6448371411422178,0.644766069531584,0.6833333333333335,0.5947778669410151
42,9,13,5,0.55,0.2,10000,diverse,0.6350522396508576,,0.6448371411422178,0.6429422104665375,0.6833333333333332,0.5923182373113856
43,9,13,5,0.55,0.2,10000,diverse,0.6253649072996922,,0.6448371411422178,0.6396126167922345,0.6833333333333332,0.5867151697530865
44,9,13,5,0.55,0.2,10000,diverse,0.644164098474269,,0.6448371411422178,0.6470412012215869,0.6833333333333332,0.5983867455418381
45,9,13,5,0.55,0.2,10000,diverse,0.6485327763746511,,0.6448371411422178,0.6489527587491597,0.6833333333333333,0.6011971287722909
46,9,13,5,0.55,0.2,10000,diverse,0.6484452974216438,,0.6448371411422178,0.6484586012189953,0.6833333333333332,0.6001857870370371
47,9,13,5,0.55,0.2,10000,diverse,0.6275103550739166,,0.6448371411422178,0.6397081699673189,0.6833333333333331,0.5871177597736627
48,9,13,5,0.55,0.2,10000,diverse,0.6481010942408055,,0.6448371411422178,0.6484869994935816,0.6833333333333332,0.6004887474279835
49,9,13,5,0.55,0.2,10000,diverse,0.6299838413831172,,0.6448371411422178,0.6405859665978427,0.6833333333333332,0.588456383744856
50,9,13,5,0.55,0.2,10000,diverse,0.629868007784311,,0.6448371411422178,0.6416110113240698,0.6833333333333331,0.5900022839506174
51,9,13,5,0.55,0.2,10000,diverse,0.6394148569015151,,0.6448371411422178,0.6452600199073804,0.6833333333333331,0.5955120250342936
52,9,13,5,0.55,0.2,10000,diverse,0.6390554400511009,,0.6448371411422178,0.6447620154232534,0.6833333333333331,0.5948268389917695
53,9,13,5,0.55,0.2,10000,diverse,0.6336088506142948,,0.6448371411422178,0.6429035963967672,0.6833333333333332,0.5919572016460906
54,9,13,5,0.55,0.2,10000,diverse,0.6450233451926674,,0.6448371411422178,0.6465108458071405,0.6833333333333331,0.5975030195473251
55,9,13,5,0.55,0.2,10000,diverse,0.6301307108190805,,0.6448371411422178,0.6401064597699259,0.6833333333333332,0.5877679423868314
56,9,13,5,0.55,0.2,10000,diverse,0.6330436381483601,,0.6448371411422178,0.6415867855465989,0.6833333333333333,0.590144957133059
57,9,13,5,0.55,0.2,10000,diverse,0.6424486716442577,,0.6448371411422178,0.647928798431566,0.6833333333333332,0.5993929140946501
58,9,13,5,0.55,0.2,10000,diverse,0.6374993490038494,,0.6448371411422178,0.64430765135999,0.6833333333333335,0.5937836539780521
59,9,13,5,0.55,0.2,10000,diverse,0.6405439798498336,,0.6448371411422178,0.6443568840247611,0.6833333333333329,0.5941196159122085
60,9,13,5,0.55,0.2,10000,diverse,0.6532511603727216,,0.6448371411422178,0.650886464117667,0.6833333333333335,0.6029722119341563
61,9,13,5,0.55,0.2,10000,diverse,0.6442199017837277,,0.6448371411422178,0.6461361144230836,0.6833333333333331,0.5971031121399177
62,9,13,5,0.55,0.2,10000,diverse,0.6350217525273818,,0.6448371411422178,0.6434600170344347,0.6833333333333333,0.5929883230452675
63,9,13,5,0.55,0.2,10000,diverse,0.6322830958484783,,0.6448371411422178,0.6425268482019808,0.6833333333333331,0.5915753369341564
64,9,13,5,0.55,0.2,10000,diverse,0.6369423879794675,,0.6448371411422178,0.644775751861129,0.6833333333333331,0.594589218106996
65,9,13,5,0.55,0.2,10000,diverse,0.6271109153502784,,0.6448371411422178,0.6401746337450298,0.683333333333333,0.5881129492455419
66,9,13,5,0.55,0.2,10000,diverse,0.6360847296708604,,0.6448371411422178,0.6424689436931829,0.6833333333333331,0.5913118569958848
67,9,13,5,0.55,0.2,10000,diverse,0.648571073485763,,0.6448371411422178,0.6493630699994075,0.6833333333333331,0.6014817592592592
68,9,13,5,0.55,0.2,10000,diverse,0.6428528236783143,,0.6448371411422178,0.6465405576304732,0.6833333333333331,0.5976060751028807
69,9,13,5,0.55,0.2,10000,diverse,0.6391355334809321,,0.6448371411422178,0.6433936756317313,0.6833333333333332,0.5928675411522635
70,9,13,5,0.55,0.2,10000,diverse,0.631636410098676,,0.6448371411422178,0.641591156635915,0.6833333333333331,0.5897367155349795
71,9,13,5,0.55,0.2,10000,diverse,0.6504548576884551,,0.6448371411422178,0.649890251521366,0.683333333333333,0.6019627537722907
72,9,13,5,0.55,0.2,10000,diverse,0.6436862261586335,,0.6448371411422178,0.6456656015415481,0.6833333333333332,0.5959929166666667
73,9,13,5,0.55,0.2,10000,diverse,0.6271572631148374,,0.6448371411422178,0.6391497997777995,0.6833333333333331,0.5865819650205761
74,9,13,5,0.55,0.2,10000,diverse,0.639928955262341,,0.6448371411422178,0.6438443318572286,0.6833333333333332,0.593264627914952
75,9,13,5,0.55,0.2,10000,diverse,0.6330741228828247,,0.6448371411422178,0.6410615461263769,0.6833333333333331,0.5894803343621399
76,9,13,5,0.55,0.2,10000,diverse,0.6299444232225877,,0.6448371411422178,0.6400976749558891,0.6833333333333331,0.588030133744856
77,9,13,5,0.55,0.2,10000,diverse,0.6375548655361839,,0.6448371411422178,0.646136742874153,0.6833333333333331,0.5967833641975309
78,9,13,5,0.55,0.2,10000,diverse,0.6444763047203513,,0.6448371411422178,0.6470397134245411,0.6833333333333333,0.5980303909465021
79,9,13,5,0.55,0.2,10000,diverse,0.6288915422147748,,0.6448371411422178,0.641116052472501,0.6833333333333332,0.589529933127572
80,9,13,5,0.55,0.2,10000,diverse,0.6246980510982952,,0.6448371411422178,0.6380687403930474,0.6833333333333332,0.5853244855967079
81,9,13,5,0.55,0.2,10000,diverse,0.6197097873472522,,0.6448371411422178,0.6364860962012839,0.6833333333333331,0.5828779835390947
82,9,13,5,0.55,0.2,10000,diverse,0.6326166009087617,,0.6448371411422178,0.6420563080507232,0.6833333333333331,0.5908393775720165
83,9,13,5,0.55,0.2,10000,diverse,0.6360164519310626,,0.6448371411422178,0.6439243020349872,0.6833333333333331,0.5932652160493828
84,9,13,5,0.55,0.2,10000,diverse,0.6388257984619368,,0.6448371411422178,0.6443277740501112,0.6833333333333331,0.593607686042524
85,9,13,5,0.55,0.2,10000,diverse,0.6405476889115641,,0.6448371411422178,0.645188044589182,0.6833333333333332,0.5953873456790124
86,9,13,5,0.55,0.2,10000,diverse,0.6329879855901605,,0.6448371411422178,0.6429330720073302,0.6833333333333331,0.5920293261316874
87,9,13,5,0.55,0.2,10000,diverse,0.6265664465338713,,0.6448371411422178,0.6406014828152409,0.6833333333333331,0.5885583281893004
88,9,13,5,0.55,0.2,10000,diverse,0.6335847207883241,,0.6448371411422178,0.6429508004475433,0.6833333333333331,0.5918204612482854
89,9,13,5,0.55,0.2,10000,diverse,0.6500352852430032,,0.6448371411422178,0.6479878189626016,0.6833333333333332,0.5993984087791495
90,9,13,5,0.55,0.2,10000,diverse,0.6345436651836219,,0.6448371411422178,0.6429789690449818,0.6833333333333335,0.5920666049382716
91,9,13,5,0.55,0.2,10000,diverse,0.6327073143349233,,0.6448371411422178,0.6420320123306541,0.683333333333333,0.5907454938271605
92,9,13,5,0.55,0.2,10000,diverse,0.6298198448118288,,0.6448371411422178,0.641149540009435,0.6833333333333331,0.5891285768175583
93,9,13,5,0.55,0.2,10000,diverse,0.6312092522638728,,0.6448371411422178,0.6405877267408427,0.6833333333333331,0.5887569050068587
94,9,13,5,0.55,0.2,10000,diverse,0.6380696556312252,,0.6448371411422178,0.6447927667794966,0.6833333333333335,0.5950464917695473
95,9,13,5,0.55,0.2,10000,diverse,0.6326922371596468,,0.6448371411422178,0.6420046017004368,0.6833333333333333,0.5908917866941015
96,9,13,5,0.55,0.2,10000,diverse,0.650987229361174,,0.6448371411422178,0.650336568400145,0.6833333333333331,0.6029646227709191
97,9,13,5,0.55,0.2,10000,diverse,0.6493705348503351,,0.6448371411422178,0.6489012215639608,0.6833333333333332,0.6008129509602195
98,9,13,5,0.55,0.2,10000,diverse,0.6464183352275787,,0.6448371411422178,0.6478819156040632,0.6833333333333332,0.5990456618655693
99,9,13,5,0.55,0.2,10000,diverse,0.6444665511842206,,0.6448371411422178,0.6474953194572615,0.6833333333333332,0.5988554886831277
100,9,13,5,0.55,0.2,10000,diverse,0.6474591527469649,,0.6448371411422178,0.6465866799350709,0.6833333333333331,0.5967941049382717
101,9,13,5,0.55,0.2,10000,diverse,0.6298164812573483,,0.6448371411422178,0.6401746337450298,0.6833333333333335,0.5877879638203019
102,9,13,5,0.55,0.2,10000,diverse,0.6421912678599155,,0.6448371411422178,0.6461425140943562,0.6833333333333332,0.5971538631687243
103,9,13,5,0.55,0.2,10000,diverse,0.6375861124092527,,0.6448371411422178,0.645157056828992,0.6833333333333333,0.5950188477366256
104,9,13,5,0.55,0.2,10000,diverse,0.6386162781619493,,0.6448371411422178,0.6447813579174876,0.683333333333333,0.5950816683813442
105,9,13,5,0.55,0.2,10000,diverse,0.636897369631357,,0.6448371411422178,0.6428825837835406,0.6833333333333331,0.5921677606310014
106,9,13,5,0.55,0.2,10000,diverse,0.6455272187381926,,0.6448371411422178,0.6474740416742023,0.6833333333333332,0.5988699588477366
107,9,13,5,0.55,0.2,10000,diverse,0.6411659428166995,,0.6448371411422178,0.6457027439987946,0.6833333333333331,0.5962919933127572
108,9,13,5,0.55,0.2,10000,diverse,0.6514023552654536,,0.6448371411422178,0.649913380086978,0.6833333333333332,0.6027208393347051
109,9,13,5,0.55,0.2,10000,diverse,0.6539066844400775,,0.6448371411422178,0.6508216928252736,0.6833333333333331,0.6031085133744857
110,9,13,5,0.55,0.2,10000,diverse,0.6478097890491492,,0.6448371411422178,0.6483219214737709,0.6833333333333336,0.5999358436213992
111,9,13,5,0.55,0.2,10000,diverse,0.6354199301031687,,0.6448371411422178,0.6429599902055879,0.6833333333333332,0.5920887551440329
112,9,13,5,0.55,0.2,10000,diverse,0.645937203688465,,0.6448371411422178,0.6475582904575758,0.683333333333333,0.5989332596021949
113,9,13,5,0.55,0.2,10000,diverse,0.6364544444864655,,0.6448371411422178,0.642523301767578,0.6833333333333332,0.5914422599451303
114,9,13,5,0.55,0.2,10000,diverse,0.6424938034843103,,0.6448371411422178,0.6461139551388789,0.6833333333333331,0.5964720919067216
115,9,13,5,0.55,0.2,10000,diverse,0.6148460069195072,,0.6448371411422178,0.6341338392411878,0.6833333333333331,0.5801606944444444
116,9,13,5,0.55,0.2,10000,diverse,0.6342132602295061,,0.6448371411422178,0.6434665435596444,0.683333333333333,0.5928892112482853
117,9,13,5,0.55,0.2,10000,diverse,0.6488159088527274,,0.6448371411422178,0.6474474295181365,0.6833333333333332,0.5984605555555557
118,9,13,5,0.55,0.2,10000,diverse,0.6371387187623303,,0.6448371411422178,0.6438359079858279,0.6833333333333332,0.5935230264060357
119,9,13,5,0.55,0.2,10000,diverse,0.6297499013725906,,0.6448371411422178,0.6411351000863408,0.6833333333333331,0.5894481430041152
120,9,13,5,0.55,0.2,10000,diverse,0.6461722792786959,,0.6448371411422178,0.647527568967765,0.6833333333333331,0.5986992678326475
121,9,13,5,0.55,0.2,10000,diverse,0.6315721318319895,,0.6448371411422178,0.6406025135440994,0.6833333333333331,0.5884376560356652
122,9,13,5,0.55,0.2,10000,diverse,0.635431816292715,,0.6448371411422178,0.6443143261501487,0.6833333333333332,0.5943691623799726
123,9,13,5,0.55,0.2,10000,diverse,0.6347649620686447,,0.6448371411422178,0.6420629193591368,0.6833333333333331,0.5906937371399178
124,9,13,5,0.55,0.2,10000,diverse,0.6456881478958376,,0.6448371411422178,0.6469626828855388,0.6833333333333332,0.5980435082304526
125,9,13,5,0.55,0.2,10000,diverse,0.6224076838051992,,0.6448371411422178,0.6375646215935864,0.6833333333333332,0.584669751371742
126,9,13,5,0.55,0.2,10000,diverse,0.6177419931464161,,0.6448371411422178,0.6353478132269477,0.6833333333333331,0.5812204475308642
127,9,13,5,0.55,0.2,10000,diverse,0.6407716881541045,,0.6448371411422178,0.6456775750254994,0.6833333333333331,0.5963691709533607
128,9,13,5,0.55,0.2,10000,diverse,0.6511294481150671,,0.6448371411422178,0.6475366067129488,0.6833333333333333,0.5979074777091907
129,9,13,5,0.55,0.2,10000,diverse,0.6415479010849608,,0.6448371411422178,0.6443027926802203,0.6833333333333333,0.5943179492455418
130,9,13,5,0.55,0.2,10000,diverse,0.6445514653591711,,0.6448371411422178,0.6465183533330845,0.6833333333333333,0.5976084979423869
131,9,13,5,0.55,0.2,10000,diverse,0.6225963334356004,,0.6448371411422178,0.639134073915065,0.6833333333333332,0.5860436779835391
132,9,13,5,0.55,0.2,10000,diverse,0.6313054074026082,,0.6448371411422178,0.6415696395324867,0.6833333333333331,0.5901103995198902
133,9,13,5,0.55,0.2,10000,diverse,0.646806277620617,,0.6448371411422178,0.648351136736366,0.6833333333333331,0.6002865003429354
134,9,13,5,0.55,0.2,10000,diverse,0.6341750163988729,,0.6448371411422178,0.642082594025771,0.6833333333333331,0.5904631910150893
135,9,13,5,0.55,0.2,10000,diverse,0.6419336355048846,,0.6448371411422178,0.6456232393043463,0.683333333333333,0.5962160082304527
136,9,13,5,0.55,0.2,10000,diverse,0.6409430172063613,,0.6448371411422178,0.6456581284149527,0.6833333333333333,0.596079198388203
137,9,13,5,0.55,0.2,10000,diverse,0.6448547423955987,,0.6448371411422178,0.6488031779189066,0.6833333333333331,0.6008713734567901
138,9,13,5,0.55,0.2,10000,diverse,0.6426136559620388,,0.6448371411422178,0.6456031766718342,0.683333333333333,0.5961596244855967
139,9,13,5,0.55,0.2,10000,diverse,0.6476490091042998,,0.6448371411422178,0.6493824676550917,0.6833333333333331,0.6019085356652949
140,9,13,5,0.55,0.2,10000,diverse,0.6275241381126363,,0.6448371411422178,0.6401021355255806,0.6833333333333332,0.5881203780864197
141,9,13,5,0.55,0.2,10000,diverse,0.6422964318890413,,0.6448371411422178,0.6465962328735426,0.6833333333333333,0.5975781824417009
142,9,13,5,0.55,0.2,10000,diverse,0.6337753203317584,,0.6448371411422178,0.6438912718389994,0.6833333333333332,0.5933876783264747
143,9,13,5,0.55,0.2,10000,diverse,0.6369522896057059,,0.6448371411422178,0.6424506187042329,0.6833333333333332,0.5912481044238683
144,9,13,5,0.55,0.2,10000,diverse,0.6341445445377272,,0.6448371411422178,0.643791675147013,0.6833333333333333,0.5932459953703705
145,9,13,5,0.55,0.2,10000,diverse,0.635816129095167,,0.6448371411422178,0.6429555113410803,0.6833333333333333,0.5922301080246914
146,9,13,5,0.55,0.2,10000,diverse,0.6250467209879226,,0.6448371411422178,0.6410895921864309,0.6833333333333335,0.5889169204389575
