,team_size,n_sources,heuristic_size,reliability_mean,reliability_range,n_samples,team_type,accuracy_opinion,precision_opinion,accuracy_evidence,accuracy_bounded,precision_bounded,diversity,average
0,9,21,5,0.6,0.2,1000,expert,0.8269096407459678,,0.8450879716463359,0.8260531885006687,,0.2777777777777775,0.8027203764444443
1,9,21,5,0.6,0.2,1000,diverse,0.81302,0.0048331055414418,0.8275167581859263,0.83157,0.0046391372092582,0.8499999999999998,0.6881357123555555
2,9,21,5,0.6,0.2,1000,diverse,0.80718,0.0048903430157394,0.8275167581859263,0.8276,0.0046822754449908,0.8499999999999996,0.6846222934666666
3,9,21,5,0.6,0.2,1000,diverse,0.80699,0.0048921759533153,0.8275167581859263,0.82588,0.0047006821971562,0.8499999999999999,0.6840383223555555
4,9,21,5,0.6,0.2,1000,diverse,0.80437,0.0049172665021461,0.8275167581859263,0.82573,0.0047022794383739,0.8499999999999996,0.6830914774222222
5,9,21,5,0.6,0.2,1000,diverse,0.80197,0.004939951006508,0.8275167581859263,0.82141,0.0047477369442308,0.8499999999999996,0.6798195771777779
6,9,21,5,0.6,0.2,1000,diverse,0.80687,0.0048933326602811,0.8275167581859263,0.82574,0.0047021729953804,0.8499999999999998,0.6841942446666667
7,9,21,5,0.6,0.2,1000,diverse,0.81168,0.0048463941517948,0.8275167581859263,0.83075,0.0046481228755836,0.8499999999999996,0.6869071033333333
8,9,21,5,0.6,0.2,1000,diverse,0.79838,0.0049733579310571,0.8275167581859263,0.82013,0.0047610068163779,0.8499999999999999,0.6777476244
9,9,21,5,0.6,0.2,1000,diverse,0.82027,0.0047595598023677,0.8275167581859263,0.83766,0.0045711423538754,0.8499999999999999,0.6923659999111111
10,9,21,5,0.6,0.2,1000,diverse,0.80179,0.0049416409263296,0.8275167581859263,0.82174,0.0047443011834873,0.8499999999999999,0.680458714
11,9,21,5,0.6,0.2,1000,diverse,0.80829,0.0048795983209144,0.8275167581859263,0.82906,0.0046665177009812,0.8499999999999999,0.6849177942222222
12,9,21,5,0.6,0.2,1000,diverse,0.78995,0.0050493936707503,0.8275167581859263,0.81362,0.0048271250338671,0.8500000000000001,0.6740263577111112
13,9,21,5,0.6,0.2,1000,diverse,0.79709,0.0049852104009944,0.8275167581859263,0.81748,0.0047881956180606,0.8499999999999998,0.6781987569777778
14,9,21,5,0.6,0.2,1000,diverse,0.80384,0.0049223004604472,0.8275167581859263,0.82522,0.0047077005117137,0.8499999999999998,0.6832193022222222
15,9,21,5,0.6,0.2,1000,diverse,0.80845,0.0048780443840814,0.8275167581859263,0.82789,0.0046791552767346,0.8499999999999999,0.6860393965333332
16,9,21,5,0.6,0.2,1000,diverse,0.80594,0.0049022725814775,0.8275167581859263,0.82546,0.0047051512545193,0.8500000000000001,0.6842980042666666
17,9,21,5,0.6,0.2,1000,diverse,0.79597,0.0049954365974995,0.8275167581859263,0.81789,0.0047840139020161,0.8499999999999994,0.6768340347555556
18,9,21,5,0.6,0.2,1000,diverse,0.81256,0.004837677846571,0.8275167581859263,0.83151,0.004639796042194,0.8500000000000001,0.6887170562666667
19,9,21,5,0.6,0.2,1000,diverse,0.79721,0.004984111198909,0.8275167581859263,0.81797,0.0047831969015152,0.8499999999999995,0.6776450641333334
20,9,21,5,0.6,0.2,1000,diverse,0.79894,0.0049681878501437,0.8275167581859263,0.81979,0.0047645165319962,0.8499999999999994,0.6792716080888889
21,9,21,5,0.6,0.2,1000,diverse,0.79776,0.0049790643983074,0.8275167581859263,0.82141,0.0047477369442308,0.8499999999999998,0.6800326147111111
22,9,21,5,0.6,0.2,1000,diverse,0.80373,0.0049233435006625,0.8275167581859263,0.82339,0.0047270318232401,0.8499999999999998,0.6811220753777777
23,9,21,5,0.6,0.2,1000,diverse,0.80618,0.0048999696630573,0.8275167581859263,0.82539,0.0047058951248015,0.8499999999999998,0.6829379787555555
24,9,21,5,0.6,0.2,1000,diverse,0.79581,0.0049968926254266,0.8275167581859263,0.81908,0.0047718253173281,0.8499999999999996,0.6781940835111111
25,9,21,5,0.6,0.2,1000,diverse,0.79893,0.0049682803052475,0.8275167581859263,0.82011,0.0047612134451284,0.8499999999999998,0.6799848950222223
26,9,21,5,0.6,0.2,1000,diverse,0.80171,0.0049423914929973,0.8275167581859263,0.82278,0.0047334338912476,0.85,0.6808552632444443
27,9,21,5,0.6,0.2,1000,diverse,0.80318,0.0049285497319717,0.8275167581859263,0.82321,0.0047289231169787,0.8499999999999999,0.6823366744444443
28,9,21,5,0.6,0.2,1000,diverse,0.80011,0.0049573373036226,0.8275167581859263,0.82072,0.0047549014134791,0.8499999999999999,0.6802788503555557
29,9,21,5,0.6,0.2,1000,diverse,0.81704,0.0047926732590435,0.8275167581859263,0.83432,0.0046087108018155,0.85,0.6907779624444443
30,9,21,5,0.6,0.2,1000,diverse,0.80255,0.004934494909226,0.8275167581859263,0.82633,0.0046958827963683,0.8499999999999998,0.6828386553777778
31,9,21,5,0.6,0.2,1000,diverse,0.80796,0.0048827992094953,0.8275167581859263,0.82488,0.0047113063823476,0.8499999999999998,0.6829605258666667
32,9,21,5,0.6,0.2,1000,diverse,0.79493,0.0050048791582966,0.8275167581859263,0.81426,0.0048207250002858,0.8499999999999999,0.6757335162222222
33,9,21,5,0.6,0.2,1000,diverse,0.79609,0.0049943437811099,0.8275167581859263,0.81639,0.0047992689698257,0.8499999999999999,0.676821552088889
34,9,21,5,0.6,0.2,1000,diverse,0.80705,0.0048915973276322,0.8275167581859263,0.82221,0.0047393974322036,0.8499999999999998,0.6806135968
35,9,21,5,0.6,0.2,1000,diverse,0.81089,0.0048541848036844,0.8275167581859263,0.82575,0.0047020665467092,0.8499999999999999,0.6842040437333332
