,team_size,n_sources,heuristic_size,reliability_mean,reliability_range,n_samples,team_type,accuracy_opinion,precision_opinion,accuracy_evidence,accuracy_bounded,precision_bounded,diversity,average
0,9,13,5-7-9,0.7,0.2,1000,expert,0.9446017290330224,,0.9395438575807592,0.944470698308531,,0.1543209876543209,0.9340557621837372
1,9,13,5-7-9,0.7,0.2,1000,diverse,0.9249556563318078,,0.9395438575807592,0.9379842245787916,,0.6666666666666666,0.8397090534979424
2,9,13,5-7-9,0.7,0.2,1000,diverse,0.9285959380308728,,0.9395438575807592,0.9387189999135276,,0.6666666666666666,0.8438052355395519
3,9,13,5-7-9,0.7,0.2,1000,diverse,0.9256095880516908,,0.9395438575807592,0.9382485721148708,,0.6666666666666666,0.8405037139917695
4,9,13,5-7-9,0.7,0.2,1000,diverse,0.9254059281244268,,0.9395438575807592,0.9395438575807592,,0.6499999999999999,0.8435134401806127
5,9,13,5-7-9,0.7,0.2,1000,diverse,0.923470975098574,,0.9395438575807592,0.93568452926373,,0.6833333333333333,0.8317804938271605
6,9,13,5-7-9,0.7,0.2,1000,diverse,0.9243678162004296,,0.9395438575807592,0.9385591612395066,,0.6666666666666666,0.8420384314986282
7,9,13,5-7-9,0.7,0.2,1000,diverse,0.9299129483549008,,0.9395438575807592,0.93889888609204,,0.6833333333333333,0.8396412525720165
8,9,13,5-7-9,0.7,0.2,1000,diverse,0.9266501530816152,,0.9395438575807592,0.9379511857614188,,0.6666666666666666,0.841456359739369
9,9,13,5-7-9,0.7,0.2,1000,diverse,0.9317628809294974,,0.9395438575807592,0.9399423374938982,,0.6666666666666666,0.8455886712200884
10,9,13,5-7-9,0.7,0.2,1000,diverse,0.9312813293762228,,0.9395438575807592,0.9392689999094112,,0.6833333333333333,0.8408615226337449
11,9,13,5-7-9,0.7,0.2,1000,diverse,0.928918970507669,,0.9395438575807592,0.9384174862840386,,0.6666666666666666,0.84130119913123
12,9,13,5-7-9,0.7,0.2,1000,diverse,0.93336620534604,,0.9395438575807592,0.9395438575807592,,0.6499999999999999,0.844256800490112
13,9,13,5-7-9,0.7,0.2,1000,diverse,0.930052701287344,,0.9395438575807592,0.9387211530385384,,0.6833333333333333,0.8387947968106997
14,9,13,5-7-9,0.7,0.2,1000,diverse,0.9311443302547036,,0.9395438575807592,0.9393164725489588,,0.6666666666666666,0.8435739094650206
15,9,13,5-7-9,0.7,0.2,1000,diverse,0.929835807296742,,0.9395438575807592,0.9392444964129244,,0.6666666666666666,0.8436626363168725
16,9,13,5-7-9,0.7,0.2,1000,diverse,0.932432835042753,,0.9395438575807592,0.939478573319382,,0.6666666666666666,0.8445679698216735
17,9,13,5-7-9,0.7,0.2,1000,diverse,0.9256828480910272,,0.9395438575807592,0.937413889711524,,0.6833333333333333,0.835571893861454
18,9,13,5-7-9,0.7,0.2,1000,diverse,0.9290590656670504,,0.9395438575807592,0.9382622382653152,,0.6666666666666666,0.8411209558756287
