,team_size,n_sources,heuristic_size,reliability_mean,n_samples,team_type,accuracy,precision,pool_accuracy,bounded_pool_accuracy,diversity,average
0,9,15,9,0.6,10000,expert,0.8236008594600636,,0.8042220825530572,0.8236936893863639,0.15432098765432078,0.8101461364198888
1,9,15,9,0.6,10000,diverse,0.7799016316618681,,0.7887877495542779,0.7886878769120409,0.4444444444444441,0.7342177594866246
2,9,15,9,0.6,10000,diverse,0.7910301299946432,,0.7887877495542779,0.789019785167946,0.44444444444444414,0.7389545849247682
3,9,15,9,0.6,10000,diverse,0.782589870292029,,0.7887877495542779,0.7886514210006704,0.4444444444444442,0.7329373080325159
4,9,15,9,0.6,10000,diverse,0.7783467514760694,,0.7887877495542779,0.7884880973940526,0.4444444444444441,0.7307287034460668
5,9,15,9,0.6,10000,diverse,0.7805842335814799,,0.7887877495542779,0.7886425141985651,0.4444444444444441,0.7337898129534948
6,9,15,9,0.6,10000,diverse,0.788077502043228,,0.7887877495542779,0.7889564974089444,0.44444444444444414,0.7388300986309043
7,9,15,9,0.6,10000,diverse,0.7796203537299118,,0.7887877495542779,0.7885878928122648,0.4444444444444442,0.7323615052887171
8,9,15,9,0.6,10000,diverse,0.7864179051224011,,0.7887877495542779,0.7889520968539923,0.44444444444444425,0.7390946814313817
9,9,15,9,0.6,10000,diverse,0.7801442807554888,,0.7887877495542779,0.7885969746824458,0.4444444444444442,0.7324878017555543
10,9,15,9,0.6,10000,diverse,0.7789417305693402,,0.7887877495542779,0.7886287162854037,0.4444444444444441,0.7332034422364236
11,9,15,9,0.6,10000,diverse,0.7781717949736601,,0.7887877495542779,0.7884222868155744,0.4444444444444442,0.7295728394055115
12,9,15,9,0.6,10000,diverse,0.78215824102609,,0.7887877495542779,0.7887570735316025,0.4444444444444442,0.7356258396178924
13,9,15,9,0.6,10000,diverse,0.7788421920183021,,0.7887877495542779,0.7884616799955001,0.4444444444444441,0.7300743644932985
14,9,15,9,0.6,10000,diverse,0.7813064884130009,,0.7887877495542779,0.788582817914357,0.44444444444444425,0.7321802643668013
15,9,15,9,0.6,10000,diverse,0.7849159263066301,,0.7887877495542779,0.7888151318223511,0.4444444444444441,0.7364031087782638
16,9,15,9,0.6,10000,diverse,0.7860983021067064,,0.7887877495542779,0.7888703749716122,0.4444444444444441,0.7371346562388768
17,9,15,9,0.6,10000,diverse,0.788011627772769,,0.7887877495542779,0.788930348137534,0.4444444444444441,0.7379784916132153
18,9,15,9,0.6,10000,diverse,0.7850744688149758,,0.7887877495542779,0.7887894531199227,0.444444444444444,0.7353268399005545
19,9,15,9,0.6,10000,diverse,0.7802954410145833,,0.7887877495542779,0.7886036466009777,0.4444444444444441,0.73264199354612
20,9,15,9,0.6,10000,diverse,0.7853909708952556,,0.7887877495542779,0.7888167792091527,0.4444444444444441,0.7366253665367969
21,9,15,9,0.6,10000,diverse,0.7757648581092506,,0.7887877495542779,0.7884371957469647,0.44444444444444425,0.7298077969328165
22,9,15,9,0.6,10000,diverse,0.788720250967639,,0.7887877495542779,0.7888883988914726,0.4444444444444441,0.7376799497357259
23,9,15,9,0.6,10000,diverse,0.7765201894899999,,0.7887877495542779,0.7884322726923784,0.444444444444444,0.7300356280817154
24,9,15,9,0.6,10000,diverse,0.7833840250914562,,0.7887877495542779,0.7887762818936704,0.4444444444444442,0.735896218401322
25,9,15,9,0.6,10000,diverse,0.7735988394637568,,0.7887877495542779,0.7884252786036703,0.44444444444444425,0.7292639577401488
26,9,15,9,0.6,10000,diverse,0.7835496195502237,,0.7887877495542779,0.7887446121317291,0.44444444444444403,0.7349220297808426
27,9,15,9,0.6,10000,diverse,0.7807262680056971,,0.7887877495542779,0.7886281007570258,0.44444444444444425,0.7329327966865194
28,9,15,9,0.6,10000,diverse,0.7837996903803582,,0.7887877495542779,0.7887555212526544,0.4444444444444441,0.7348671470334069
29,9,15,9,0.6,10000,diverse,0.7778041801503781,,0.7887877495542779,0.7884266856730514,0.4444444444444441,0.7299090528005352
30,9,15,9,0.6,10000,diverse,0.7884954522034515,,0.7887877495542779,0.7889935303085606,0.44444444444444414,0.7398767708286162
31,9,15,9,0.6,10000,diverse,0.7751438753165067,,0.7887877495542779,0.7882313011344773,0.44444444444444414,0.7276157548350393
32,9,15,9,0.6,10000,diverse,0.7786203189241618,,0.7887877495542779,0.7885373532244788,0.44444444444444414,0.7314945332098911
33,9,15,9,0.6,10000,diverse,0.781719191785131,,0.7887877495542779,0.7886324349545115,0.44444444444444403,0.7334159314470312
34,9,15,9,0.6,10000,diverse,0.7880607463972669,,0.7887877495542779,0.7890393552820817,0.4444444444444441,0.7406011367025753
