Unnamed: 0,team_size,n_sources,heuristic_size,reliability_mean,reliability_range,n_samples,team_type,accuracy,precision,pool_accuracy,bounded_pool_accuracy,diversity,average
0,7,13,5,0.7,0.2,1000,expert,0.9261882398148148,,0.9222740720164608,0.9261882398148148,0.2666666666666667,0.9074654761904762
1,7,13,5,0.7,0.2,1000,diverse,0.9220996876431936,,0.9395438575807592,0.9348340068686272,0.7047619047619048,0.834690586419753
2,7,13,5,0.7,0.2,1000,diverse,0.9244848413643786,,0.9395438575807592,0.9368360964603136,0.7047619047619048,0.839246164021164
3,7,13,5,0.7,0.2,1000,diverse,0.919533690731606,,0.9395438575807592,0.9339253872605202,0.7047619047619048,0.8337211552028219
4,7,13,5,0.7,0.2,1000,diverse,0.9254063746390804,,0.9395438575807592,0.9375688183454648,0.7047619047619048,0.8403373059964727
5,7,13,5,0.7,0.2,1000,diverse,0.9209426502688955,,0.9395438575807592,0.9344362731182996,0.7047619047619048,0.8325070238095238
6,7,13,5,0.7,0.2,1000,diverse,0.9291168832140816,,0.9395438575807592,0.939075682180322,0.7047619047619048,0.8423938844797176
7,7,13,5,0.7,0.2,1000,diverse,0.9231500146900098,,0.9395438575807592,0.934875850256985,0.7047619047619048,0.8352191732804234
8,7,13,5,0.7,0.2,1000,diverse,0.9331457982335932,,0.9395438575807592,0.9412178154081756,0.7047619047619048,0.8462474867724866
9,7,13,5,0.7,0.2,1000,diverse,0.9233489819116188,,0.9395438575807592,0.9363840234607944,0.7047619047619048,0.8369856746031745
10,7,13,5,0.7,0.2,1000,diverse,0.933629172221834,,0.9395438575807592,0.9414914459108265,0.7047619047619048,0.8474410185185185
11,7,13,5,0.7,0.2,1000,diverse,0.923816197859802,,0.9395438575807592,0.9349260363337264,0.7047619047619048,0.8326712301587303
12,7,13,5,0.7,0.2,1000,diverse,0.9250142558797356,,0.9395438575807592,0.9367815664074048,0.7047619047619048,0.8380785251322751
13,7,13,5,0.7,0.2,1000,diverse,0.9242189017905028,,0.9395438575807592,0.9352412061603904,0.7047619047619048,0.8352515255731924
14,7,13,5,0.7,0.2,1000,diverse,0.9218768375041296,,0.9395438575807592,0.9343636386062564,0.7047619047619048,0.8344370502645503
15,7,13,5,0.7,0.2,1000,diverse,0.9191051622489188,,0.9395438575807592,0.9330414963550776,0.7047619047619048,0.8314136111111112
16,7,13,5,0.7,0.2,1000,diverse,0.9213368792452822,,0.9395438575807592,0.9343970627522517,0.7047619047619048,0.8350667328042328
17,7,13,5,0.7,0.2,1000,diverse,0.924402322877698,,0.9395438575807592,0.9364487089183932,0.7047619047619048,0.8376681018518518
18,7,13,5,0.7,0.2,1000,diverse,0.921057032082976,,0.9395438575807592,0.933552116386962,0.7047619047619048,0.832302414021164
19,7,13,5,0.7,0.2,1000,diverse,0.9217188907186752,,0.9395438575807592,0.9347582680497292,0.7047619047619048,0.834578664021164
20,7,13,5,0.7,0.2,1000,diverse,0.9207100045597988,,0.9395438575807592,0.9347582680497292,0.7047619047619048,0.8343024801587303
21,7,13,5,0.7,0.2,1000,diverse,0.9259144757602674,,0.9395438575807592,0.9381447568660206,0.7047619047619048,0.8396758002645502
22,7,13,5,0.7,0.2,1000,diverse,0.927183028719926,,0.9395438575807592,0.938406967463,0.7047619047619048,0.8404693253968254
23,7,13,5,0.7,0.2,1000,diverse,0.9240618204873576,,0.9395438575807592,0.9365082473349776,0.7047619047619048,0.8377287433862434
24,7,13,5,0.7,0.2,1000,diverse,0.92759421699327,,0.9395438575807592,0.9382831163867424,0.7047619047619048,0.8399488756613754
25,7,13,5,0.7,0.2,1000,diverse,0.9189389920447408,,0.9395438575807592,0.9326472230989084,0.7047619047619048,0.8325277469135802
26,7,13,5,0.7,0.2,1000,diverse,0.9297409781348444,,0.9395438575807592,0.9394363278391148,0.7047619047619048,0.8435301631393298
27,7,13,5,0.7,0.2,1000,diverse,0.9296739999420964,,0.9395438575807592,0.9379128584433456,0.7047619047619048,0.836955648148148
28,7,13,5,0.7,0.2,1000,diverse,0.9266921272490052,,0.9395438575807592,0.9365279630742884,0.7047619047619048,0.835904451058201
29,7,13,5,0.7,0.2,1000,diverse,0.9276875235377487,,0.9395438575807592,0.9383421744724888,0.7047619047619048,0.8402964384920635
30,7,13,5,0.7,0.2,1000,diverse,0.9279464663182176,,0.9395438575807592,0.9376307927662254,0.7047619047619048,0.8381628659611994
31,7,13,5,0.7,0.2,1000,diverse,0.9271417952080936,,0.9395438575807592,0.9377127824992876,0.7047619047619048,0.8388091622574956
32,7,13,5,0.7,0.2,1000,diverse,0.9226708334083732,,0.9395438575807592,0.934893917273484,0.7047619047619048,0.8352745282186949
33,7,13,5,0.7,0.2,1000,diverse,0.925197268103966,,0.9395438575807592,0.9365000397948724,0.7047619047619048,0.8373747111992945
34,7,13,5,0.7,0.2,1000,diverse,0.926940202870639,,0.9395438575807592,0.9367911081568536,0.7047619047619048,0.8383402645502643
35,7,13,5,0.7,0.2,1000,diverse,0.927457424836606,,0.9395438575807592,0.9373112874784214,0.7047619047619048,0.8388161265432099
36,7,13,5,0.7,0.2,1000,diverse,0.9284459778065411,,0.9395438575807592,0.9386248955105349,0.7047619047619048,0.8397978505291004
37,7,13,5,0.7,0.2,1000,diverse,0.921519314222062,,0.9395438575807592,0.9345422881516716,0.7047619047619048,0.8337739417989417
38,7,13,5,0.7,0.2,1000,diverse,0.9244729589090116,,0.9395438575807592,0.9364619283677852,0.7047619047619048,0.8374070745149912
39,7,13,5,0.7,0.2,1000,diverse,0.9170878080524276,,0.9395438575807592,0.9325616126925296,0.7047619047619048,0.8301328439153439
40,7,13,5,0.7,0.2,1000,diverse,0.9300524501548892,,0.9395438575807592,0.9382808085275434,0.7047619047619048,0.840280376984127
41,7,13,5,0.7,0.2,1000,diverse,0.9203288994529896,,0.9395438575807592,0.9339517022051932,0.7047619047619048,0.8335400705467372
42,7,13,5,0.7,0.2,1000,diverse,0.9238375329788944,,0.9395438575807592,0.9361688842641605,0.7047619047619048,0.8369808046737213
43,7,13,5,0.7,0.2,1000,diverse,0.9318016586414068,,0.9395438575807592,0.9398429497956714,0.7047619047619048,0.843040992063492
44,7,13,5,0.7,0.2,1000,diverse,0.9201146449857018,,0.9395438575807592,0.9357514626716762,0.7047619047619048,0.8350121340388006
45,7,13,5,0.7,0.2,1000,diverse,0.9262702034543882,,0.9395438575807592,0.9374492945920008,0.7047619047619048,0.8383546494708997
46,7,13,5,0.7,0.2,1000,diverse,0.927067817768984,,0.9395438575807592,0.9372699372473828,0.7047619047619048,0.8382455026455027
47,7,13,5,0.7,0.2,1000,diverse,0.928031868398971,,0.9395438575807592,0.9385341856161852,0.7047619047619048,0.8408116137566136
48,7,13,5,0.7,0.2,1000,diverse,0.9324108803813022,,0.9395438575807592,0.9397425142342772,0.7047619047619048,0.8441937566137566
49,7,13,5,0.7,0.2,1000,diverse,0.931607317873308,,0.9395438575807592,0.9398052225658108,0.7047619047619048,0.8414432936507936
50,7,13,5,0.7,0.2,1000,diverse,0.926225108477011,,0.9395438575807592,0.9367815664074048,0.7047619047619048,0.8384464329805997
51,7,13,5,0.7,0.2,1000,diverse,0.925134849222512,,0.9395438575807592,0.9372464665208547,0.7047619047619048,0.8383177645502645
52,7,13,5,0.7,0.2,1000,diverse,0.9239788192107125,,0.9395438575807592,0.9357228691943744,0.7047619047619048,0.8355151058201058
53,7,13,5,0.7,0.2,1000,diverse,0.9200612362777516,,0.9395438575807592,0.9352531699206544,0.7047619047619048,0.8359611177248677
54,7,13,5,0.7,0.2,1000,diverse,0.9286658060199844,,0.9395438575807592,0.938863752995423,0.7047619047619048,0.8416865112433862
55,7,13,5,0.7,0.2,1000,diverse,0.9308670000886028,,0.9395438575807592,0.9398292184345272,0.7047619047619048,0.8429089880952381
56,7,13,5,0.7,0.2,1000,diverse,0.9312197935834536,,0.9395438575807592,0.9403216639384804,0.7047619047619048,0.8449479761904762
57,7,13,5,0.7,0.2,1000,diverse,0.925875907567998,,0.9395438575807592,0.936782066343202,0.7047619047619048,0.8388761111111112
58,7,13,5,0.7,0.2,1000,diverse,0.9276514685573776,,0.9395438575807592,0.9380210139977232,0.7047619047619048,0.8405271957671958
59,7,13,5,0.7,0.2,1000,diverse,0.9253510925450944,,0.9395438575807592,0.9375828954313864,0.7047619047619048,0.8398450462962962
60,7,13,5,0.7,0.2,1000,diverse,0.921121656027156,,0.9395438575807592,0.9343636386062564,0.7047619047619048,0.8349362863756615
61,7,13,5,0.7,0.2,1000,diverse,0.9273705300258565,,0.9395438575807592,0.9378632849064308,0.7047619047619048,0.840947748015873
62,7,13,5,0.7,0.2,1000,diverse,0.9273355880907734,,0.9395438575807592,0.9371512574948008,0.7047619047619048,0.8365979497354497
63,7,13,5,0.7,0.2,1000,diverse,0.9249097334139696,,0.9395438575807592,0.9359977301087412,0.7047619047619048,0.8363680687830687
64,7,13,5,0.7,0.2,1000,diverse,0.9200076284230296,,0.9395438575807592,0.9339823126183056,0.7047619047619048,0.8315413183421515
65,7,13,5,0.7,0.2,1000,diverse,0.9210802831550282,,0.9395438575807592,0.935296433052462,0.7047619047619048,0.8356505687830686
66,7,13,5,0.7,0.2,1000,diverse,0.923824397687262,,0.9395438575807592,0.9371814281412344,0.7047619047619048,0.8385999779541446
67,7,13,5,0.7,0.2,1000,diverse,0.9293450089889866,,0.9395438575807592,0.9379273412086212,0.7047619047619048,0.838430085978836
68,7,13,5,0.7,0.2,1000,diverse,0.922139972746442,,0.9395438575807592,0.9352622951037496,0.7047619047619048,0.8360683267195768
69,7,13,5,0.7,0.2,1000,diverse,0.9207039831165158,,0.9395438575807592,0.932595295130344,0.7047619047619048,0.8313132010582012
70,7,13,5,0.7,0.2,1000,diverse,0.9335413013409628,,0.9395438575807592,0.94105200204992,0.7047619047619048,0.8448660317460318
71,7,13,5,0.7,0.2,1000,diverse,0.9267826775252636,,0.9395438575807592,0.9374395007966364,0.7047619047619048,0.8364774338624338
72,7,13,5,0.7,0.2,1000,diverse,0.9243651517241632,,0.9395438575807592,0.9348460869247543,0.7047619047619048,0.8345206525573191
73,7,13,5,0.7,0.2,1000,diverse,0.9239148410197572,,0.9395438575807592,0.935604355770662,0.7047619047619048,0.8359512764550264
74,7,13,5,0.7,0.2,1000,diverse,0.9304241831409672,,0.9395438575807592,0.9386967863351088,0.7047619047619048,0.8420454232804231
75,7,13,5,0.7,0.2,1000,diverse,0.918279460434544,,0.9395438575807592,0.9316543202298608,0.7047619047619048,0.8308463756613758
76,7,13,5,0.7,0.2,1000,diverse,0.9225578292551836,,0.9395438575807592,0.9349260363337264,0.7047619047619048,0.8352727910052911
77,7,13,5,0.7,0.2,1000,diverse,0.9303262474209087,,0.9395438575807592,0.939908414117122,0.7047619047619048,0.8437444422398589
78,7,13,5,0.7,0.2,1000,diverse,0.9270981156757148,,0.9395438575807592,0.9378325353013702,0.7047619047619048,0.8399345833333334
79,7,13,5,0.7,0.2,1000,diverse,0.9158525750670444,,0.9395438575807592,0.9325962665216022,0.7047619047619048,0.8305748148148149
80,7,13,5,0.7,0.2,1000,diverse,0.9270386568014166,,0.9395438575807592,0.9367648405018452,0.7047619047619048,0.8366962808641975
81,7,13,5,0.7,0.2,1000,diverse,0.922004336766114,,0.9395438575807592,0.9348860656788858,0.7047619047619048,0.8350586243386243
82,7,13,5,0.7,0.2,1000,diverse,0.923336657919858,,0.9395438575807592,0.9372969555121672,0.7047619047619048,0.8376834700176367
83,7,13,5,0.7,0.2,1000,diverse,0.920713961936242,,0.9395438575807592,0.9335791204823104,0.7047619047619048,0.8322630996472664
84,7,13,5,0.7,0.2,1000,diverse,0.9163971622984982,,0.9395438575807592,0.9330180195758744,0.7047619047619048,0.8289236419753084
85,7,13,5,0.7,0.2,1000,diverse,0.9327024917215112,,0.9395438575807592,0.9409158910998252,0.7047619047619048,0.8455079717813051
86,7,13,5,0.7,0.2,1000,diverse,0.9271202526938652,,0.9395438575807592,0.9381507943574482,0.7047619047619048,0.8413414153439154
87,7,13,5,0.7,0.2,1000,diverse,0.931292550636304,,0.9395438575807592,0.9399430551990612,0.7047619047619048,0.8442280026455026
88,7,13,5,0.7,0.2,1000,diverse,0.9258785194534624,,0.9395438575807592,0.935776923306456,0.7047619047619048,0.835997876984127
89,7,13,5,0.7,0.2,1000,diverse,0.9197059098618278,,0.9395438575807592,0.9336015223561328,0.7047619047619048,0.8319481481481482
90,7,13,5,0.7,0.2,1000,diverse,0.9238737649356918,,0.9395438575807592,0.9355852490624502,0.7047619047619048,0.8363042372134037
91,7,13,5,0.7,0.2,1000,diverse,0.923874618279546,,0.9395438575807592,0.9360556404174516,0.7047619047619048,0.8378107142857143
92,7,13,5,0.7,0.2,1000,diverse,0.918675039055602,,0.9395438575807592,0.9321501725483468,0.7047619047619048,0.8313911177248677
93,7,13,5,0.7,0.2,1000,diverse,0.9187039107922246,,0.9395438575807592,0.9331356202052338,0.7047619047619048,0.8322693650793651
94,7,13,5,0.7,0.2,1000,diverse,0.9228235843126364,,0.9395438575807592,0.9340634961504845,0.7047619047619048,0.8339930114638447
95,7,13,5,0.7,0.2,1000,diverse,0.9200790117540452,,0.9395438575807592,0.9335967361038964,0.7047619047619048,0.8328924867724867
96,7,13,5,0.7,0.2,1000,diverse,0.9323780253660868,,0.9395438575807592,0.9395432657617852,0.7047619047619048,0.8443373015873016
97,7,13,5,0.7,0.2,1000,diverse,0.9279501701955936,,0.9395438575807592,0.9382587489052286,0.7047619047619048,0.8412332539682541
98,7,13,5,0.7,0.2,1000,diverse,0.929728851722752,,0.9395438575807592,0.9403216639384804,0.7047619047619048,0.8445873082010582
