,team_size,n_sources,heuristic_size,reliability_mean,reliability_range,n_samples,team_type,accuracy,precision,pool_accuracy,bounded_pool_accuracy,diversity,average
0,9,15,7,0.7,0.2,10000,expert,0.9455629142402112,,0.9508421508921164,0.9452218408525914,0.1984126984126985,0.9322083411768152
1,9,15,7,0.7,0.2,10000,diverse,0.9446241370764974,,0.9516768191256496,0.9516768191256496,0.5952380952380955,0.8757614571064023
2,9,15,7,0.7,0.2,10000,diverse,0.9435070148323536,,0.9516768191256496,0.9516768191256496,0.5952380952380952,0.8754765778771316
3,9,15,7,0.7,0.2,10000,diverse,0.942674748393997,,0.9516768191256496,0.9516768191256496,0.5952380952380953,0.8747231752076092
4,9,15,7,0.7,0.2,10000,diverse,0.9409848734943124,,0.9516768191256496,0.9516768191256496,0.5952380952380955,0.8710735227371924
5,9,15,7,0.7,0.2,10000,diverse,0.9443403610645728,,0.9516768191256496,0.9516768191256496,0.5952380952380951,0.8748967966592043
6,9,15,7,0.7,0.2,10000,diverse,0.9484045920958342,,0.9516768191256496,0.9516768191256496,0.5952380952380953,0.8780426112497397
7,9,15,7,0.7,0.2,10000,diverse,0.9495864454107468,,0.9516768191256496,0.9516768191256496,0.5952380952380956,0.8795132191972166
8,9,15,7,0.7,0.2,10000,diverse,0.942570853100218,,0.9516768191256496,0.9516768191256496,0.5952380952380953,0.8735962723635695
9,9,15,7,0.7,0.2,10000,diverse,0.9445476348837252,,0.9516768191256496,0.9516768191256496,0.5952380952380953,0.8748684964214916
10,9,15,7,0.7,0.2,10000,diverse,0.941827597994172,,0.9516768191256496,0.9516768191256496,0.5952380952380952,0.8729462821783441
11,9,15,7,0.7,0.2,10000,diverse,0.9412357851515945,,0.9516768191256496,0.9516768191256496,0.5952380952380952,0.8717318867570432
12,9,15,7,0.7,0.2,10000,diverse,0.9465344012815636,,0.9516768191256496,0.9516768191256496,0.5952380952380953,0.8778937025181308
13,9,15,7,0.7,0.2,10000,diverse,0.9448856477240948,,0.9516768191256496,0.9516768191256496,0.5952380952380956,0.8771040877012831
14,9,15,7,0.7,0.2,10000,diverse,0.9442149997073004,,0.9516768191256496,0.9516768191256496,0.5952380952380952,0.8741607869655865
15,9,15,7,0.7,0.2,10000,diverse,0.941705248374834,,0.9516768191256496,0.9516768191256496,0.5952380952380953,0.873084918347514
16,9,15,7,0.7,0.2,10000,diverse,0.9437720335725516,,0.9516768191256496,0.9516768191256496,0.5952380952380955,0.8754456311937838
17,9,15,7,0.7,0.2,10000,diverse,0.9474973229801033,,0.9516768191256496,0.9516768191256496,0.5952380952380956,0.8794885230511473
18,9,15,7,0.7,0.2,10000,diverse,0.9431679275911408,,0.9516768191256496,0.9516768191256496,0.5952380952380953,0.8740742859884398
19,9,15,7,0.7,0.2,10000,diverse,0.9455235455954144,,0.9516768191256496,0.9516768191256496,0.5952380952380951,0.87700471463205
20,9,15,7,0.7,0.2,10000,diverse,0.9436281821667905,,0.9516768191256496,0.9516768191256496,0.5952380952380953,0.871195338914908
21,9,15,7,0.7,0.2,10000,diverse,0.9453659142148648,,0.9516768191256496,0.9516768191256496,0.5952380952380952,0.8746473358592758
22,9,15,7,0.7,0.2,10000,diverse,0.9433718267607184,,0.9516768191256496,0.9516768191256496,0.5952380952380953,0.8721972380820162
23,9,15,7,0.7,0.2,10000,diverse,0.9449614693879658,,0.9516768191256496,0.9516768191256496,0.5952380952380955,0.8752367592053144
24,9,15,7,0.7,0.2,10000,diverse,0.945499673759751,,0.9516768191256496,0.9516768191256496,0.5952380952380953,0.8746156000257425
25,9,15,7,0.7,0.2,10000,diverse,0.9446456541454398,,0.9516768191256496,0.9516768191256496,0.5952380952380952,0.876053958936503
26,9,15,7,0.7,0.2,10000,diverse,0.9466319836140944,,0.9516768191256496,0.9516768191256496,0.5952380952380955,0.8755762140831345
27,9,15,7,0.7,0.2,10000,diverse,0.945316938196294,,0.9516768191256496,0.9516768191256496,0.5952380952380952,0.8736966262389053
28,9,15,7,0.7,0.2,10000,diverse,0.9418131721287312,,0.9516768191256496,0.9516768191256496,0.5952380952380953,0.8711063404134467
29,9,15,7,0.7,0.2,10000,diverse,0.9428101114986582,,0.9516768191256496,0.9516768191256496,0.5952380952380952,0.8735477081941482
30,9,15,7,0.7,0.2,10000,diverse,0.9434961994116764,,0.9516768191256496,0.9516768191256496,0.5952380952380952,0.8743546951430858
31,9,15,7,0.7,0.2,10000,diverse,0.9474861897640012,,0.9516768191256496,0.9516768191256496,0.5952380952380953,0.8776337757307957
32,9,15,7,0.7,0.2,10000,diverse,0.9454288319719916,,0.9516768191256496,0.9516768191256496,0.5952380952380951,0.8768310956224779
33,9,15,7,0.7,0.2,10000,diverse,0.9443018579694468,,0.9516768191256496,0.9516768191256496,0.5952380952380952,0.8752018741208549
34,9,15,7,0.7,0.2,10000,diverse,0.9434946299120176,,0.9516768191256496,0.9516768191256496,0.5952380952380951,0.8738410540392751
