,team_size,n_sources,heuristic_size,reliability_mean,reliability_range,n_samples,team_type,accuracy,precision,pool_accuracy,bounded_pool_accuracy,diversity,average
0,9,15,9,0.65,0.2,10000,expert,0.900979011853227,,0.8945433530707388,0.900831670783459,0.1543209876543207,0.8882040235263958
1,9,15,9,0.65,0.2,10000,diverse,0.8808109455617857,,0.8888232671201036,0.8887309691671281,0.444444444444444,0.8287420364697158
2,9,15,9,0.65,0.2,10000,diverse,0.8801087147894672,,0.8888232671201036,0.8886907335949438,0.4444444444444441,0.829006830143412
3,9,15,9,0.65,0.2,10000,diverse,0.8836062074756572,,0.8888232671201036,0.8887701749803198,0.4444444444444442,0.8298996201183185
4,9,15,9,0.65,0.2,10000,diverse,0.8820839365999638,,0.8888232671201036,0.8887284610548356,0.4444444444444442,0.8291486443454935
5,9,15,9,0.65,0.2,10000,diverse,0.8800655267994888,,0.8888232671201036,0.8885808329018481,0.4444444444444441,0.8268916806972848
6,9,15,9,0.65,0.2,10000,diverse,0.8783241844459136,,0.8888232671201036,0.8886131172538487,0.4444444444444442,0.827706111212319
7,9,15,9,0.65,0.2,10000,diverse,0.8827716721657299,,0.8888232671201036,0.8887906379986868,0.4444444444444442,0.8297736091449809
8,9,15,9,0.65,0.2,10000,diverse,0.8876392246475765,,0.8888232671201036,0.8889541816701083,0.4444444444444441,0.8334667638155506
9,9,15,9,0.65,0.2,10000,diverse,0.8800430259940673,,0.8888232671201036,0.8886010082389982,0.4444444444444442,0.8270463102823172
10,9,15,9,0.65,0.2,10000,diverse,0.8812789882954922,,0.8888232671201036,0.8886899094412467,0.4444444444444443,0.8287054111319614
11,9,15,9,0.65,0.2,10000,diverse,0.8815308500352729,,0.8888232671201036,0.8886563924066252,0.4444444444444443,0.8280871734879889
12,9,15,9,0.65,0.2,10000,diverse,0.8806031633796761,,0.8888232671201036,0.8886871056397877,0.4444444444444442,0.8288512641912477
13,9,15,9,0.65,0.2,10000,diverse,0.8802559996450309,,0.8888232671201036,0.8886525424597194,0.4444444444444441,0.8282357939332461
14,9,15,9,0.65,0.2,10000,diverse,0.8863239650718214,,0.8888232671201036,0.8889261591166606,0.444444444444444,0.8339353046156613
15,9,15,9,0.65,0.2,10000,diverse,0.880287104033997,,0.8888232671201036,0.8885770909714862,0.4444444444444442,0.8267306991798402
16,9,15,9,0.65,0.2,10000,diverse,0.88378567520928,,0.8888232671201036,0.8888864976288674,0.4444444444444442,0.8328212305782564
17,9,15,9,0.65,0.2,10000,diverse,0.8776105092885119,,0.8888232671201036,0.8884914609274945,0.4444444444444442,0.8245928125346994
18,9,15,9,0.65,0.2,10000,diverse,0.8837997182850427,,0.8888232671201036,0.8888001867560178,0.444444444444444,0.8310368819420686
19,9,15,9,0.65,0.2,10000,diverse,0.878267234134763,,0.8888232671201036,0.8884672840954217,0.4444444444444442,0.8254226163240934
20,9,15,9,0.65,0.2,10000,diverse,0.8783895565991509,,0.8888232671201036,0.8884997841423522,0.4444444444444441,0.8251422202905457
