Unnamed: 0,team_size,n_sources,heuristic_size,reliability_mean,reliability_range,n_samples,team_type,accuracy,precision,pool_accuracy,bounded_pool_accuracy,diversity,average
0,5,13,5,0.75,0.2,1000,expert,0.9649155730452676,,0.9623468312757202,0.9649155730452676,0.24,0.9511147222222224
1,5,13,5,0.75,0.2,1000,diverse,0.9691011918137484,,0.9770650109067294,0.9770650109067294,0.76,0.8992579629629631
2,5,13,5,0.75,0.2,1000,diverse,0.9666208351992274,,0.9770650109067294,0.9770650109067294,0.76,0.8984890462962962
3,5,13,5,0.75,0.2,1000,diverse,0.9677218929878456,,0.9770650109067294,0.9770650109067294,0.76,0.896275277777778
4,5,13,5,0.75,0.2,1000,diverse,0.9692651877824202,,0.9770650109067294,0.9770650109067294,0.76,0.8994986728395062
5,5,13,5,0.75,0.2,1000,diverse,0.9674693135332216,,0.9770650109067294,0.9770650109067294,0.76,0.8947729814814815
6,5,13,5,0.75,0.2,1000,diverse,0.9633670866598284,,0.9770650109067294,0.9770650109067294,0.76,0.8932812685185185
7,5,13,5,0.75,0.2,1000,diverse,0.968310223272455,,0.9770650109067294,0.9770650109067294,0.76,0.8984569074074074
8,5,13,5,0.75,0.2,1000,diverse,0.9686768621685672,,0.9770650109067294,0.9770650109067294,0.76,0.9006575524691358
9,5,13,5,0.75,0.2,1000,diverse,0.9628919583105572,,0.9770650109067294,0.9770650109067294,0.76,0.8954609444444444
10,5,13,5,0.75,0.2,1000,diverse,0.9658324849628264,,0.9770650109067294,0.9770650109067294,0.76,0.894744925925926
11,5,13,5,0.75,0.2,1000,diverse,0.9691998555149244,,0.9770650109067294,0.9770650109067294,0.76,0.8980490185185186
12,5,13,5,0.75,0.2,1000,diverse,0.9672554227933748,,0.9770650109067294,0.9770650109067294,0.76,0.8984179259259258
13,5,13,5,0.75,0.2,1000,diverse,0.970127855859192,,0.9770650109067294,0.9770650109067294,0.76,0.8989363796296296
14,5,13,5,0.75,0.2,1000,diverse,0.9654794525002156,,0.9770650109067294,0.9770650109067294,0.76,0.8938371913580248
15,5,13,5,0.75,0.2,1000,diverse,0.9677702369861038,,0.9770650109067294,0.9770650109067294,0.76,0.8976676574074073
16,5,13,5,0.75,0.2,1000,diverse,0.9679657706223506,,0.9770650109067294,0.9770650109067294,0.76,0.894469462962963
17,5,13,5,0.75,0.2,1000,diverse,0.9660698336669052,,0.9770650109067294,0.9770650109067294,0.76,0.8931801111111113
18,5,13,5,0.75,0.2,1000,diverse,0.9637003982335008,,0.9770650109067294,0.9770650109067294,0.76,0.8934638703703704
19,5,13,5,0.75,0.2,1000,diverse,0.966849384500817,,0.9770650109067294,0.9770650109067294,0.76,0.8958665277777778
20,5,13,5,0.75,0.2,1000,diverse,0.9683148835677292,,0.9770650109067294,0.9770650109067294,0.76,0.901630587962963
21,5,13,5,0.75,0.2,1000,diverse,0.9686413530965798,,0.9770650109067294,0.9770650109067294,0.76,0.8990610555555557
22,5,13,5,0.75,0.2,1000,diverse,0.9661567830890336,,0.9770650109067294,0.9770650109067294,0.76,0.8952718148148147
23,5,13,5,0.75,0.2,1000,diverse,0.9703096279075784,,0.9770650109067294,0.9770650109067294,0.76,0.8998277453703704
24,5,13,5,0.75,0.2,1000,diverse,0.9693423808401332,,0.9770650109067294,0.9770650109067294,0.76,0.9017452962962964
25,5,13,5,0.75,0.2,1000,diverse,0.966416441941012,,0.9770650109067294,0.9770650109067294,0.76,0.8965307962962964
26,5,13,5,0.75,0.2,1000,diverse,0.9675033943013148,,0.9770650109067294,0.9770650109067294,0.76,0.8999466512345679
27,5,13,5,0.75,0.2,1000,diverse,0.9667931147146648,,0.9770650109067294,0.9770650109067294,0.76,0.8957135925925925
28,5,13,5,0.75,0.2,1000,diverse,0.964780329875783,,0.9770650109067294,0.9770650109067294,0.76,0.8952078055555557
29,5,13,5,0.75,0.2,1000,diverse,0.9658684161516716,,0.9770650109067294,0.9770650109067294,0.76,0.8940765555555557
30,5,13,5,0.75,0.2,1000,diverse,0.966437263281219,,0.9770650109067294,0.9770650109067294,0.76,0.8954563981481481
31,5,13,5,0.75,0.2,1000,diverse,0.9659115827591808,,0.9770650109067294,0.9770650109067294,0.76,0.8947877685185185
32,5,13,5,0.75,0.2,1000,diverse,0.9652065789165888,,0.9770650109067294,0.9770650109067294,0.76,0.8969975925925926
33,5,13,5,0.75,0.2,1000,diverse,0.9629541600140687,,0.9770650109067294,0.9770650109067294,0.76,0.8921409506172839
34,5,13,5,0.75,0.2,1000,diverse,0.9678204113320756,,0.9770650109067294,0.9770650109067294,0.76,0.892758888888889
35,5,13,5,0.75,0.2,1000,diverse,0.9676763013141532,,0.9770650109067294,0.9770650109067294,0.76,0.9014938333333332
36,5,13,5,0.75,0.2,1000,diverse,0.9658124877634898,,0.9770650109067294,0.9770650109067294,0.76,0.8942437962962962
37,5,13,5,0.75,0.2,1000,diverse,0.9662317251608946,,0.9770650109067294,0.9770650109067294,0.76,0.8976476388888889
38,5,13,5,0.75,0.2,1000,diverse,0.967748124853495,,0.9770650109067294,0.9770650109067294,0.76,0.8984390555555557
39,5,13,5,0.75,0.2,1000,diverse,0.9652778771439712,,0.9770650109067294,0.9770650109067294,0.76,0.8944276635802471
40,5,13,5,0.75,0.2,1000,diverse,0.9631516401876524,,0.9770650109067294,0.9770650109067294,0.76,0.893409462962963
