,team_size,n_sources,heuristic_size,reliability_mean,reliability_range,n_samples,team_type,accuracy_opinion,precision_opinion,accuracy_evidence,accuracy_bounded,precision_bounded,diversity,average
0,9,13,5-7-9,0.75,0.2,1000,expert,0.977886568216855,,0.9770650109067294,0.977765441934406,,0.1543209876543209,0.9713218770960742
1,9,13,5-7-9,0.75,0.2,1000,diverse,0.9725957098695318,,0.9770650109067294,0.9767244179152528,,0.6666666666666666,0.9028633207590304
2,9,13,5-7-9,0.75,0.2,1000,diverse,0.9694850880113992,,0.9770650109067294,0.9760059220907468,,0.6666666666666666,0.8984639660493828
3,9,13,5-7-9,0.75,0.2,1000,diverse,0.9682982452268138,,0.9770650109067294,0.9754564702652274,,0.6833333333333333,0.8951223971193417
4,9,13,5-7-9,0.75,0.2,1000,diverse,0.9724585876986116,,0.9770650109067294,0.9770650109067294,,0.6499999999999999,0.9029890726201704
5,9,13,5-7-9,0.75,0.2,1000,diverse,0.9701191824955788,,0.9770650109067294,0.9763622207416884,,0.6666666666666666,0.9011264368998628
6,9,13,5-7-9,0.75,0.2,1000,diverse,0.9703112811609964,,0.9770650109067294,0.9756824652642272,,0.6833333333333333,0.8965706172839505
7,9,13,5-7-9,0.75,0.2,1000,diverse,0.973113061602717,,0.9770650109067294,0.9770650109067294,,0.6499999999999999,0.9049598613968908
8,9,13,5-7-9,0.75,0.2,1000,diverse,0.9743460306194716,,0.9770650109067294,0.9770650109067294,,0.6499999999999999,0.90635075294353
9,9,13,5-7-9,0.75,0.2,1000,diverse,0.970842345738114,,0.9770650109067294,0.976749679757103,,0.6666666666666666,0.9035196004801098
10,9,13,5-7-9,0.75,0.2,1000,diverse,0.9713345332752992,,0.9770650109067294,0.9770650109067294,,0.6499999999999999,0.9038422331850456
11,9,13,5-7-9,0.75,0.2,1000,diverse,0.9685325336582334,,0.9770650109067294,0.9759024813719018,,0.6666666666666666,0.8996546339163238
12,9,13,5-7-9,0.75,0.2,1000,diverse,0.9735412004692504,,0.9770650109067294,0.9770650109067294,,0.6499999999999999,0.9054042054791096
13,9,13,5-7-9,0.75,0.2,1000,diverse,0.9684657647645996,,0.9770650109067294,0.9765352205987125,,0.6666666666666666,0.9024478886602652
14,9,13,5-7-9,0.75,0.2,1000,diverse,0.9691694019655734,,0.9770650109067294,0.9761189302458017,,0.6666666666666666,0.901517944101509
15,9,13,5-7-9,0.75,0.2,1000,diverse,0.9698103265094764,,0.9770650109067294,0.9770650109067294,,0.6499999999999999,0.902521032073998
16,9,13,5-7-9,0.75,0.2,1000,diverse,0.9693957961146792,,0.9770650109067294,0.9765312445837716,,0.6833333333333333,0.8973649897119343
17,9,13,5-7-9,0.75,0.2,1000,diverse,0.9688164577061842,,0.9770650109067294,0.9760657870776052,,0.6666666666666666,0.8988354286694101
18,9,13,5-7-9,0.75,0.2,1000,diverse,0.9674679130657206,,0.9770650109067294,0.9750292677899132,,0.6833333333333333,0.8936855641289436
19,9,13,5-7-9,0.75,0.2,1000,diverse,0.9719480336397834,,0.9770650109067294,0.9770650109067294,,0.6499999999999999,0.904177693928136
20,9,13,5-7-9,0.75,0.2,1000,diverse,0.9700397482731586,,0.9770650109067294,0.97614315963294,,0.6833333333333333,0.8987918930041151
21,9,13,5-7-9,0.75,0.2,1000,diverse,0.9709686928235852,,0.9770650109067294,0.9763989545782112,,0.6666666666666666,0.8994463143004116
22,9,13,5-7-9,0.75,0.2,1000,diverse,0.9691887256959444,,0.9770650109067294,0.976627442861166,,0.6666666666666666,0.9025965313976526
23,9,13,5-7-9,0.75,0.2,1000,diverse,0.9659767675915196,,0.9770650109067294,0.9760085286871292,,0.6666666666666666,0.8970008068510898
24,9,13,5-7-9,0.75,0.2,1000,diverse,0.9686255533439174,,0.9770650109067294,0.9762840402110105,,0.6666666666666666,0.901582349537037
25,9,13,5-7-9,0.75,0.2,1000,diverse,0.9721374648134474,,0.9770650109067294,0.9770650109067294,,0.6499999999999999,0.9072559960619572
26,9,13,5-7-9,0.75,0.2,1000,diverse,0.9713036812350382,,0.9770650109067294,0.9770650109067294,,0.6499999999999999,0.9026546472368288
27,9,13,5-7-9,0.75,0.2,1000,diverse,0.9709900059449678,,0.9770650109067294,0.9770650109067294,,0.6499999999999999,0.9031523500871628
28,9,13,5-7-9,0.75,0.2,1000,diverse,0.9685813217022432,,0.9770650109067294,0.975774920676512,,0.6833333333333333,0.896463926611797
29,9,13,5-7-9,0.75,0.2,1000,diverse,0.9706626947898954,,0.9770650109067294,0.9767745573942096,,0.6666666666666666,0.9016268129286694
30,9,13,5-7-9,0.75,0.2,1000,diverse,0.9665827969737724,,0.9770650109067294,0.9754756774622884,,0.6666666666666666,0.8980328766575217
31,9,13,5-7-9,0.75,0.2,1000,diverse,0.9700550048367118,,0.9770650109067294,0.9763058283721552,,0.6666666666666666,0.9010732898948332
32,9,13,5-7-9,0.75,0.2,1000,diverse,0.969766694429246,,0.9770650109067294,0.97642373165351,,0.6666666666666666,0.8996509036351166
33,9,13,5-7-9,0.75,0.2,1000,diverse,0.9743100213664664,,0.9770650109067294,0.9770650109067294,,0.6499999999999999,0.9050931009830818
34,9,13,5-7-9,0.75,0.2,1000,diverse,0.9733028684825136,,0.9770650109067294,0.9776525276551457,,0.6833333333333333,0.9030494238683128
35,9,13,5-7-9,0.75,0.2,1000,diverse,0.9721814393256902,,0.9770650109067294,0.97675859440464,,0.6666666666666666,0.9015591040809328
