,team_size,n_sources,heuristic_size,reliability_mean,reliability_range,n_samples,team_type,accuracy,precision,pool_accuracy,bounded_pool_accuracy,diversity,average
0,9,15,5-7-9,0.75,0.2,10000,expert,0.9819358431653812,,0.983212367191174,0.9818005213844082,0.1543209876543207,0.976250131620798
1,9,15,5-7-9,0.75,0.2,10000,diverse,0.978642031280642,,0.9837636891722148,0.9837636891722148,0.7293650793650792,0.902290393993512
2,9,15,5-7-9,0.75,0.2,10000,diverse,0.9763408369596732,,0.9837636891722148,0.98306855576994,0.7104938271604937,0.9056874881925768
3,9,15,5-7-9,0.75,0.2,10000,diverse,0.977656973693761,,0.9837636891722148,0.983400336368946,0.7104938271604939,0.9050839251632108
4,9,15,5-7-9,0.75,0.2,10000,diverse,0.9754322677209364,,0.9837636891722148,0.9837636891722148,0.7293650793650793,0.9008282222285277
5,9,15,5-7-9,0.75,0.2,10000,diverse,0.976355557334118,,0.9837636891722148,0.9837636891722148,0.7293650793650795,0.8995249321199873
6,9,15,5-7-9,0.75,0.2,10000,diverse,0.9748820309905556,,0.9837636891722148,0.9837636891722148,0.7293650793650791,0.9001469856118772
7,9,15,5-7-9,0.75,0.2,10000,diverse,0.9761990482892546,,0.9837636891722148,0.9837636891722148,0.7293650793650795,0.8998755786679286
8,9,15,5-7-9,0.75,0.2,10000,diverse,0.9792032349896652,,0.9837636891722148,0.983855843446833,0.7104938271604939,0.9046978460744762
9,9,15,5-7-9,0.75,0.2,10000,diverse,0.9766913360967072,,0.9837636891722148,0.9837636891722148,0.7293650793650793,0.9011118279688444
10,9,15,5-7-9,0.75,0.2,10000,diverse,0.9759947301294069,,0.9837636891722148,0.98284045254484,0.7104938271604936,0.9050854472932732
11,9,15,5-7-9,0.75,0.2,10000,diverse,0.9767749613707573,,0.9837636891722148,0.9837636891722148,0.7293650793650791,0.9001902197595206
12,9,15,5-7-9,0.75,0.2,10000,diverse,0.9780125240457932,,0.9837636891722148,0.9837636891722148,0.7499999999999998,0.8954187560945175
13,9,15,5-7-9,0.75,0.2,10000,diverse,0.9731623481650892,,0.9837636891722148,0.9817967609926586,0.7104938271604938,0.899976267866297
14,9,15,5-7-9,0.75,0.2,10000,diverse,0.9792024891183122,,0.9837636891722148,0.9835213089494136,0.7087301587301588,0.907352312034308
15,9,15,5-7-9,0.75,0.2,10000,diverse,0.9780843158257702,,0.9837636891722148,0.9837636891722148,0.7500000000000001,0.896978262484051
16,9,15,5-7-9,0.75,0.2,10000,diverse,0.975576883719727,,0.9837636891722148,0.9824557526730386,0.7104938271604937,0.901471837583118
17,9,15,5-7-9,0.75,0.2,10000,diverse,0.9762396707825034,,0.9837636891722148,0.9837636891722148,0.7293650793650795,0.8999626830429724
18,9,15,5-7-9,0.75,0.2,10000,diverse,0.9781017501005684,,0.9837636891722148,0.9837636891722148,0.7293650793650795,0.8996838174213746
19,9,15,5-7-9,0.75,0.2,10000,diverse,0.9756253766858752,,0.9837636891722148,0.9827053090561348,0.7104938271604939,0.9020575258466556
20,9,15,5-7-9,0.75,0.2,10000,diverse,0.9758844255193446,,0.9837636891722148,0.9837636891722148,0.7293650793650793,0.9004987045891303
21,9,15,5-7-9,0.75,0.2,10000,diverse,0.978610893345784,,0.9837636891722148,0.9837636891722148,0.7499999999999999,0.8984349094995141
22,9,15,5-7-9,0.75,0.2,10000,diverse,0.9767307460306912,,0.9837636891722148,0.982900276714464,0.7104938271604939,0.9007559389959398
23,9,15,5-7-9,0.75,0.2,10000,diverse,0.976555027641455,,0.9837636891722148,0.9829555609981148,0.7104938271604939,0.9040131770408626
24,9,15,5-7-9,0.75,0.2,10000,diverse,0.9778206620709456,,0.9837636891722148,0.9837636891722148,0.7499999999999999,0.894798925782412
25,9,15,5-7-9,0.75,0.2,10000,diverse,0.9782721959471654,,0.9837636891722148,0.9837636891722148,0.7500000000000001,0.8953634618057621
26,9,15,5-7-9,0.75,0.2,10000,diverse,0.978282881846275,,0.9837636891722148,0.9834166736550084,0.7087301587301585,0.9066497125049346
27,9,15,5-7-9,0.75,0.2,10000,diverse,0.9786732591226694,,0.9837636891722148,0.9836978801854396,0.7087301587301588,0.908768340670542
28,9,15,5-7-9,0.75,0.2,10000,diverse,0.9770845733868708,,0.9837636891722148,0.9837636891722148,0.7293650793650793,0.9013861301513134
29,9,15,5-7-9,0.75,0.2,10000,diverse,0.9766989580302888,,0.9837636891722148,0.9832369781875676,0.7104938271604936,0.9053035203202708
30,9,15,5-7-9,0.75,0.2,10000,diverse,0.9782091849835725,,0.9837636891722148,0.9837636891722148,0.7499999999999998,0.8983577107628764
31,9,15,5-7-9,0.75,0.2,10000,diverse,0.9761897158744748,,0.9837636891722148,0.9837636891722148,0.7293650793650791,0.8999588969795559
32,9,15,5-7-9,0.75,0.2,10000,diverse,0.978318533864284,,0.9837636891722148,0.9837636891722148,0.7500000000000001,0.8966443290204809
33,9,15,5-7-9,0.75,0.2,10000,diverse,0.9781550520756211,,0.9837636891722148,0.9837636891722148,0.7500000000000001,0.8970186464345211
34,9,15,5-7-9,0.75,0.2,10000,diverse,0.9759673399249192,,0.9837636891722148,0.9837636891722148,0.7293650793650793,0.9019986987335028
