,team_size,n_sources,heuristic_size,reliability_mean,reliability_range,n_samples,team_type,accuracy_opinion,precision_opinion,accuracy_evidence,accuracy_bounded,diversity,average
0,9,17,5,0.6,0.2,10000,expert,0.818155880234909,,0.8288615933437348,0.8175383969722746,0.2777777777777775,0.7937819227430555
1,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8314375067310279,,0.8168340379628592,0.8407187695893473,0.6833333333333331,0.7417743918863933
2,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8299991510974558,,0.8029616073566154,0.8394661107101814,0.6888888888888888,0.7393356624348958
3,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8314777716030359,,0.8029616073566154,0.8403337985577956,0.6777777777777779,0.7426363774956597
4,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.831516562854797,,0.8029616073566154,0.8404095740973259,0.6777777777777778,0.7428100686306424
5,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8325449336924008,,0.8029616073566154,0.8408914994788461,0.6777777777777778,0.7431909442138671
6,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8327604955523443,,0.8168340379628592,0.8403208090515004,0.661111111111111,0.7463283360460069
7,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8306623481184153,,0.8029616073566253,0.8394389309278362,0.6888888888888888,0.7393754823133681
8,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8327081540322065,,0.8029616073566154,0.8408669118476068,0.6722222222222222,0.7443850648328991
9,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8301337090075763,,0.8012514612510394,0.8392362129403502,0.6833333333333335,0.7405815016682943
10,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.83115624832626,,0.8029616073566154,0.8397608380155192,0.6833333333333336,0.7409845917426214
11,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8320425906822209,,0.8029616073566154,0.8408004430498601,0.688888888888889,0.740549715101454
12,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8305777639263011,,0.8150872440743202,0.8393010377024623,0.6555555555555554,0.7468670784505208
13,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8321940169950698,,0.8029616073566154,0.8408004430498601,0.6888888888888888,0.7405368782552082
14,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8316315347919075,,0.8150872440743202,0.8401674081136024,0.672222222222222,0.7439619650607638
15,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8307578858834829,,0.8012514612510394,0.84032331992843,0.6888888888888888,0.7401484678141276
16,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8331922349323383,,0.8168340379628592,0.8412887205312922,0.6666666666666667,0.7459825272623699
17,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8310471912316498,,0.8029616073566253,0.8395447301444614,0.6777777777777777,0.7420599076334634
18,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8318360553465531,,0.8168340379628592,0.8406359532107633,0.672222222222222,0.7444053146023221
19,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8301532423293377,,0.8029616073566253,0.8399265506176239,0.6944444444444443,0.7384450708007811
20,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8301627953787493,,0.8029616073566154,0.8399477959033544,0.6888888888888889,0.7397691601562499
21,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8300250142711216,,0.8029616073566253,0.8394251384550593,0.6944444444444443,0.7380513997395833
22,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8319674963517282,,0.8029616073566154,0.8408004430498601,0.688888888888889,0.7405400119357639
23,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8317885444503204,,0.8029616073566154,0.8408827769577836,0.6833333333333335,0.7418757771809896
24,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8314807978978797,,0.8029616073566154,0.8403337985577956,0.6777777777777776,0.7427186474609374
25,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8306429321156288,,0.8150872440743202,0.8397366202717375,0.6833333333333331,0.7409029269748264
26,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8322712917400624,,0.8029616073566154,0.8408004430498601,0.688888888888889,0.7405334431966145
27,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8297613457214291,,0.8029616073566154,0.8389016316068297,0.6888888888888889,0.7388681160481769
28,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8313306611764285,,0.8012514612510394,0.84032331992843,0.6888888888888888,0.7401091482204861
29,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8316046035152935,,0.8029616073566154,0.8403264636101927,0.6833333333333333,0.7413324926757813
30,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8292843604871588,,0.8029616073566253,0.8392863508688927,0.6944444444444442,0.7379815479871961
31,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8298634518072063,,0.8029616073566253,0.8389141393283109,0.688888888888889,0.7389805525716145
32,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8300768163710971,,0.8029616073566154,0.8396554191213308,0.6944444444444445,0.738303293999566
33,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8299746560699258,,0.8029616073566253,0.8392863508688927,0.6944444444444444,0.7379768508572048
34,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8314287885924194,,0.8168340379628592,0.8402608088819301,0.672222222222222,0.7439105398220486
35,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8298050079411216,,0.8012514612510394,0.8399527015962894,0.6888888888888888,0.7397712320963542
36,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8323117034460983,,0.8029616073566154,0.8408827769577836,0.6833333333333332,0.7418988953993054
37,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8306276212456181,,0.7995218799560688,0.8394719636209964,0.6888888888888888,0.7393519593641493
38,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8313518971770771,,0.8012514612510394,0.8404210923402201,0.6777777777777776,0.7428232497829861
39,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8322774871390697,,0.8029616073566154,0.8408914994788461,0.6777777777777776,0.7432399926757812
40,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8316854459815641,,0.8029616073566154,0.8408827769577836,0.6833333333333332,0.7419144569227432
41,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8313123169789957,,0.8029616073566253,0.8394963049676467,0.6833333333333335,0.7407169498697916
42,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8303420214097628,,0.8029616073566253,0.8399265506176239,0.6944444444444443,0.7384440174696181
43,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8305071942757667,,0.8029616073566154,0.8403970677119705,0.6833333333333333,0.7414846563042533
44,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8306516809371444,,0.8168340379628592,0.8401895805834693,0.688888888888889,0.7400176144748263
45,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.83113875299,,0.8029616073566154,0.8403472496931532,0.6777777777777776,0.7427946112738715
46,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.83215565394306,,0.8029616073566154,0.8408004430498601,0.6888888888888888,0.7405198800998263
47,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8303512157255561,,0.8029616073566154,0.8398166352504699,0.6833333333333332,0.7410237692599826
48,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.831879303561736,,0.8168340379628592,0.8398015485184185,0.6666666666666666,0.7447775732421875
49,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8307306696973037,,0.8012514612510394,0.8399382077498362,0.6777777777777779,0.7424215932888454
50,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8315469661532208,,0.8029616073566154,0.8397949778455982,0.6722222222222223,0.7436582524956596
51,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.830121187566718,,0.8029616073566253,0.839096180522305,0.6833333333333335,0.7403451988389756
52,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8310982499915512,,0.8029616073566154,0.8397938151559953,0.6777777777777777,0.7423422954644097
53,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8293076623650718,,0.8029616073566253,0.8394844773895506,0.6944444444444442,0.7380510412597656
54,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8300487920321131,,0.7995218799560688,0.8393374638954068,0.6777777777777776,0.7419469401041667
55,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8291116988907669,,0.8029616073566253,0.8388838063684861,0.6888888888888887,0.738906661783854
56,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8297878147635853,,0.8029616073566253,0.8400509918243838,0.6944444444444443,0.7385025645616319
57,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8292828788916551,,0.8029616073566154,0.8391913253555174,0.6888888888888887,0.7392313933648003
58,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8303796737016774,,0.8012514612510394,0.8397950479837265,0.6833333333333331,0.7410436973741319
59,9,17,5,0.6,0.2,10000,qualified_diverse_90,0.8300234710627026,,0.8029616073566154,0.8399126817805261,0.6888888888888887,0.7397446443684895
