,team_size,n_sources,heuristic_size,reliability_mean,reliability_range,n_samples,team_type,accuracy,precision,pool_accuracy,bounded_pool_accuracy,diversity,average
0,9,13,7,0.55,0.2,10000,expert,0.7135571166378528,,0.6761736957892092,0.7142233741072815,0.1984126984126985,0.6995575759887974
1,9,13,7,0.55,0.2,10000,diverse,0.6402065667559131,,0.6448371411422178,0.6448371411422178,0.5158730158730158,0.6089782932289286
2,9,13,7,0.55,0.2,10000,diverse,0.6434003707543625,,0.6448371411422178,0.6448371411422178,0.5158730158730158,0.609767212905807
3,9,13,7,0.55,0.2,10000,diverse,0.646727846721291,,0.6448371411422178,0.6448371411422178,0.5158730158730159,0.6148854144963294
4,9,13,7,0.55,0.2,10000,diverse,0.6380934830437683,,0.6448371411422178,0.6448371411422178,0.5158730158730158,0.6073621563500227
5,9,13,7,0.55,0.2,10000,diverse,0.6377349614366844,,0.6448371411422178,0.6448371411422178,0.5158730158730159,0.6100070019528273
6,9,13,7,0.55,0.2,10000,diverse,0.6433061913121774,,0.6448371411422178,0.6448371411422178,0.5158730158730159,0.610691294381573
7,9,13,7,0.55,0.2,10000,diverse,0.6351296378315995,,0.6448371411422178,0.6448371411422178,0.5158730158730159,0.60403147323674
8,9,13,7,0.55,0.2,10000,diverse,0.6455642004856044,,0.6448371411422178,0.6448371411422178,0.5158730158730159,0.6133094220726643
9,9,13,7,0.55,0.2,10000,diverse,0.6368194846801297,,0.6448371411422178,0.6448371411422178,0.515873015873016,0.6094786092725957
10,9,13,7,0.55,0.2,10000,diverse,0.6375510279910722,,0.6448371411422178,0.6448371411422178,0.5158730158730156,0.6064203136145404
11,9,13,7,0.55,0.2,10000,diverse,0.6280180597396664,,0.6448371411422178,0.6448371411422178,0.5158730158730159,0.6035644771376314
12,9,13,7,0.55,0.2,10000,diverse,0.6439568153607432,,0.6448371411422178,0.6448371411422178,0.5158730158730159,0.6121969822911904
13,9,13,7,0.55,0.2,10000,diverse,0.6391495967864732,,0.6448371411422178,0.6448371411422178,0.5158730158730157,0.6071149075788752
14,9,13,7,0.55,0.2,10000,diverse,0.6427818167394325,,0.6448371411422178,0.6448371411422178,0.5158730158730157,0.6114763663694559
15,9,13,7,0.55,0.2,10000,diverse,0.6419480143262264,,0.6448371411422178,0.6448371411422178,0.5158730158730159,0.6095771236854138
16,9,13,7,0.55,0.2,10000,diverse,0.6403633565144554,,0.6448371411422178,0.6448371411422178,0.5158730158730159,0.6058537225603948
17,9,13,7,0.55,0.2,10000,diverse,0.6456008300458778,,0.6448371411422178,0.6448371411422178,0.5158730158730159,0.6137818291037951
18,9,13,7,0.55,0.2,10000,diverse,0.6404338276064091,,0.6448371411422178,0.6448371411422178,0.5158730158730159,0.6099551056336686
19,9,13,7,0.55,0.2,10000,diverse,0.6444914046728017,,0.6448371411422178,0.6448371411422178,0.515873015873016,0.6109531544067215
20,9,13,7,0.55,0.2,10000,diverse,0.6385170509920911,,0.6448371411422178,0.6448371411422178,0.5158730158730159,0.6072141261764593
21,9,13,7,0.55,0.2,10000,diverse,0.63675561709371,,0.6448371411422178,0.6448371411422178,0.5158730158730158,0.6088248204732509
22,9,13,7,0.55,0.2,10000,diverse,0.6478590147330838,,0.6448371411422178,0.6448371411422178,0.5158730158730159,0.6132502127914952
23,9,13,7,0.55,0.2,10000,diverse,0.6420776908178161,,0.6448371411422178,0.6448371411422178,0.5158730158730157,0.6108007709762232
24,9,13,7,0.55,0.2,10000,diverse,0.646157541734424,,0.6448371411422178,0.6448371411422178,0.515873015873016,0.6137983347908094
25,9,13,7,0.55,0.2,10000,diverse,0.6404488142055308,,0.6448371411422178,0.6448371411422178,0.5158730158730159,0.6089164159141137
26,9,13,7,0.55,0.2,10000,diverse,0.6416067011532571,,0.6448371411422178,0.6448371411422178,0.5158730158730158,0.6078088777244323
27,9,13,7,0.55,0.2,10000,diverse,0.6406080613163341,,0.6448371411422178,0.6448371411422178,0.5158730158730157,0.6085408857643652
28,9,13,7,0.55,0.2,10000,diverse,0.6369628977614874,,0.6448371411422178,0.6448371411422178,0.5158730158730159,0.6042721374552279
29,9,13,7,0.55,0.2,10000,diverse,0.640225344077419,,0.6448371411422178,0.6448371411422178,0.5158730158730159,0.6075282480757507
30,9,13,7,0.55,0.2,10000,diverse,0.6381591832531915,,0.6448371411422178,0.6448371411422178,0.5158730158730159,0.60534905685109
31,9,13,7,0.55,0.2,10000,diverse,0.6408364218852736,,0.6448371411422178,0.6448371411422178,0.5158730158730157,0.6100149036922725
32,9,13,7,0.55,0.2,10000,diverse,0.6366150641061978,,0.6448371411422178,0.6448371411422178,0.5158730158730158,0.605346543524234
33,9,13,7,0.55,0.2,10000,diverse,0.6365434369996238,,0.6448371411422178,0.6448371411422178,0.5158730158730158,0.604676263045839
34,9,13,7,0.55,0.2,10000,diverse,0.6368826825253625,,0.6448371411422178,0.6448371411422178,0.5158730158730159,0.6053528217878372
35,9,13,7,0.55,0.2,10000,diverse,0.634144373370554,,0.6448371411422178,0.6448371411422178,0.5158730158730158,0.604927500628715
36,9,13,7,0.55,0.2,10000,diverse,0.63968596004418,,0.6448371411422178,0.6448371411422178,0.5158730158730159,0.6089158414161333
37,9,13,7,0.55,0.2,10000,diverse,0.6345761733768134,,0.6448371411422178,0.6448371411422178,0.5158730158730159,0.6049203166533305
38,9,13,7,0.55,0.2,10000,diverse,0.6385536682568604,,0.6448371411422178,0.6448371411422178,0.5158730158730157,0.6069461736968449
