,team_size,n_sources,heuristic_size,reliability_mean,n_samples,team_type,accuracy,precision,pool_accuracy,bounded_pool_accuracy,diversity,average
0,9,15,7,0.65,10000,expert,0.8943494031614241,,0.8961486470304074,0.8940205862915875,0.1984126984126985,0.8775455918208122
1,9,15,7,0.65,10000,diverse,0.8750031883099969,,0.8888232671201036,0.8888232671201036,0.5952380952380955,0.7982894058748236
2,9,15,7,0.65,10000,diverse,0.8778116011401736,,0.8888232671201036,0.8888232671201036,0.5952380952380951,0.7991969915882653
3,9,15,7,0.65,10000,diverse,0.8828220198331871,,0.8888232671201036,0.8888232671201036,0.5952380952380951,0.8034609317089499
4,9,15,7,0.65,10000,diverse,0.8852207047935579,,0.8888232671201036,0.8888232671201036,0.595238095238095,0.8065385105975396
5,9,15,7,0.65,10000,diverse,0.880357685150557,,0.8888232671201036,0.8888232671201036,0.5952380952380953,0.8022654491008183
6,9,15,7,0.65,10000,diverse,0.8840085300181192,,0.8888232671201036,0.8888232671201036,0.5952380952380952,0.8017228799489191
7,9,15,7,0.65,10000,diverse,0.876298232889618,,0.8888232671201036,0.8888232671201036,0.5952380952380956,0.798066722890294
8,9,15,7,0.65,10000,diverse,0.8720045976263044,,0.8888232671201036,0.8888232671201036,0.5952380952380953,0.7953935673679047
9,9,15,7,0.65,10000,diverse,0.8750051879649882,,0.8888232671201036,0.8888232671201036,0.5952380952380955,0.7974087922280685
10,9,15,7,0.65,10000,diverse,0.8799451564808599,,0.8888232671201036,0.8888232671201036,0.5952380952380952,0.7994032897732367
11,9,15,7,0.65,10000,diverse,0.8782019423507248,,0.8888232671201036,0.8888232671201036,0.5952380952380953,0.8014702450881878
12,9,15,7,0.65,10000,diverse,0.8828128955957524,,0.8888232671201036,0.8888232671201036,0.5952380952380953,0.8023225457074624
13,9,15,7,0.65,10000,diverse,0.880010503629328,,0.8888232671201036,0.8888232671201036,0.5952380952380955,0.8029769542008899
14,9,15,7,0.65,10000,diverse,0.8833464940405062,,0.8888232671201036,0.8888232671201036,0.5952380952380953,0.804851963240162
15,9,15,7,0.65,10000,diverse,0.8811029486458055,,0.8888232671201036,0.8888232671201036,0.5952380952380952,0.8023274381833976
16,9,15,7,0.65,10000,diverse,0.8794158145914309,,0.8888232671201036,0.8888232671201036,0.5952380952380953,0.8007254280684633
17,9,15,7,0.65,10000,diverse,0.8780024648437994,,0.8888232671201036,0.8888232671201036,0.5952380952380952,0.8022646313663001
18,9,15,7,0.65,10000,diverse,0.8802969323290721,,0.8888232671201036,0.8888232671201036,0.5952380952380953,0.8020405746860394
